,SO2,CO,O3,PM10,PM25,NO2,pr
374,1.0,0.75,51.0,59.0,38.0,11.1,
375,1.1,0.77,52.0,61.0,36.0,10.8,
376,1.2,0.76,55.0,64.0,36.0,11.6,
377,1.2,0.75,58.0,66.0,36.0,12.8,
378,1.1,0.71,60.0,68.0,36.0,14.6,
379,1.0,0.69,62.0,70.0,37.0,15.2,
380,0.9,0.68,63.0,70.0,37.0,16.2,
381,0.7,0.68,62.0,70.0,37.0,13.2,
382,0.6,0.69,61.0,68.0,36.0,11.5,
383,0.7,0.68,59.0,66.0,35.0,12.6,
384,0.7,0.67,57.0,64.0,35.0,12.3,
385,0.7,0.68,55.0,62.0,35.0,14.1,
386,0.8,0.71,54.0,62.0,35.0,17.7,
387,0.9,0.74,54.0,63.0,37.0,12.4,
388,0.9,0.76,56.0,66.0,42.0,12.4,
389,0.9,0.76,56.0,72.0,47.0,12.4,
390,0.9,0.77,57.0,76.0,52.0,10.4,
391,1.3,0.79,56.0,78.0,55.0,14.2,
392,1.0,0.8,56.0,78.0,55.0,11.5,
393,1.1,0.8,54.0,75.0,52.0,14.4,
394,1.2,0.87,50.0,72.0,49.0,21.5,
395,1.2,0.85,45.0,70.0,45.0,16.6,
396,1.1,0.81,40.0,66.0,42.0,13.5,
397,1.1,0.79,41.0,67.0,41.0,12.5,
398,1.0,0.76,41.0,68.0,39.0,11.7,
399,0.9,0.75,41.0,68.0,36.0,10.2,
400,1.1,0.73,40.0,68.0,35.0,13.1,
401,1.1,0.73,40.0,68.0,33.0,13.1,
402,1.1,0.73,0.0,68.0,33.0,13.1,
403,1.1,0.6,43.0,68.0,33.0,15.9,
404,1.1,0.65,42.0,68.0,33.0,19.2,
405,0.9,0.65,40.0,53.0,27.0,17.6,
406,0.8,0.65,39.0,51.0,25.0,14.5,
407,0.7,0.64,36.0,50.0,24.0,14.0,
408,0.9,0.64,34.0,47.0,24.0,13.9,
409,0.9,0.63,33.0,44.0,23.0,17.1,
410,0.8,0.62,32.0,44.0,25.0,21.6,
411,0.9,0.59,31.0,54.0,30.0,20.4,
412,0.9,0.56,29.0,62.0,32.0,20.4,
413,0.9,0.54,29.0,62.0,32.0,20.4,
414,1.5,0.52,28.0,60.0,31.0,28.9,
415,2.3,0.49,26.0,52.0,28.0,20.1,
416,1.0,0.46,24.0,45.0,27.0,18.6,
417,1.4,0.54,22.0,46.0,26.0,27.3,
418,1.8,0.75,19.0,48.0,25.0,34.6,
419,2.2,0.92,16.0,49.0,27.0,41.2,
420,2.3,0.91,15.0,53.0,29.0,32.4,
421,2.2,0.9,17.0,58.0,31.0,27.2,
422,2.6,0.89,20.0,60.0,32.0,22.1,
423,2.3,0.95,24.0,62.0,31.0,20.1,
424,2.2,0.96,28.0,62.0,29.0,18.9,
425,1.3,0.89,33.0,60.0,28.0,20.8,
426,1.2,0.73,38.0,60.0,27.0,21.1,
427,1.1,0.64,42.0,59.0,26.0,20.8,
428,1.2,0.69,43.0,58.0,27.0,26.9,
429,1.4,0.79,42.0,56.0,26.0,29.4,
430,1.4,0.92,38.0,54.0,25.0,29.7,
431,1.2,0.94,33.0,52.0,24.0,27.8,
432,1.3,1.08,26.0,50.0,23.0,33.6,
433,1.9,1.32,20.0,48.0,23.0,39.3,
434,1.9,1.5,14.0,48.0,24.0,42.2,
435,1.8,1.6,10.0,48.0,26.0,35.6,
436,1.8,1.64,7.0,50.0,27.0,35.6,
437,1.8,1.65,6.0,50.0,29.0,35.6,
438,0.9,1.47,4.0,50.0,30.0,42.2,
439,1.0,1.41,3.0,50.0,31.0,36.1,
440,1.1,1.28,3.0,52.0,32.0,33.8,
441,1.6,1.04,4.0,55.0,33.0,30.8,
442,2.4,1.05,5.0,58.0,35.0,40.3,
443,2.7,1.01,7.0,63.0,37.0,36.8,
444,2.0,0.98,12.0,66.0,39.0,30.5,
445,1.4,0.92,16.0,67.0,39.0,25.9,
446,1.1,0.91,20.0,67.0,39.0,20.9,
447,1.2,0.92,26.0,63.0,35.0,18.7,
448,1.0,0.88,32.0,60.0,32.0,17.0,
449,0.9,0.83,38.0,58.0,30.0,16.0,
450,0.7,0.67,43.0,58.0,29.0,18.9,
451,0.7,0.67,43.0,58.0,31.0,18.9,
452,0.7,0.67,0.0,58.0,31.0,18.9,
453,0.7,0.67,0.0,58.0,31.0,18.9,
454,0.7,0.67,0.0,58.0,31.0,18.9,
455,0.7,0.67,0.0,58.0,31.0,18.9,
456,0.7,0.67,0.0,58.0,31.0,18.9,
457,0.7,0.67,0.0,58.0,31.0,18.9,
458,0.7,0.67,0.0,58.0,31.0,18.9,
459,0.7,0.67,0.0,58.0,31.0,18.9,
460,0.7,0.67,0.0,58.0,31.0,18.9,
461,0.7,0.67,0.0,58.0,31.0,18.9,
462,0.7,0.67,0.0,58.0,31.0,18.9,
463,0.7,0.67,0.0,58.0,31.0,18.9,
464,0.7,0.67,0.0,58.0,31.0,18.9,
465,0.7,0.67,0.0,58.0,31.0,18.9,
466,0.7,0.67,0.0,58.0,31.0,18.9,
467,0.7,0.67,0.0,58.0,31.0,18.9,
468,0.7,0.67,0.0,58.0,31.0,18.9,
469,1.4,0.6,28.0,56.0,34.0,19.0,
470,1.3,0.64,29.0,55.0,33.0,18.0,
471,0.9,0.71,31.0,52.0,31.0,13.7,
472,0.9,0.81,32.0,49.0,29.0,14.1,
473,0.9,0.86,35.0,48.0,28.0,15.1,
474,0.6,0.66,38.0,46.0,27.0,13.4,
475,0.8,0.59,39.0,45.0,25.0,16.4,
476,0.9,0.8,37.0,45.0,24.0,26.1,
477,0.7,0.99,34.0,46.0,25.0,27.1,
478,0.4,0.94,33.0,48.0,26.0,15.0,
479,0.4,0.9,30.0,46.0,25.0,18.1,
480,0.4,0.91,27.0,46.0,25.0,16.3,
481,0.4,0.87,25.0,42.0,24.0,13.2,
482,0.4,0.84,22.0,40.0,24.0,10.9,
483,0.6,0.8,21.0,40.0,25.0,9.6,
484,0.6,0.73,21.0,39.0,25.0,9.6,
485,0.6,0.64,21.0,38.0,26.0,9.6,
486,0.4,0.58,20.0,38.0,26.0,7.1,
487,0.4,0.52,21.0,36.0,27.0,8.0,
488,0.5,0.42,23.0,36.0,26.0,6.3,
489,0.6,0.4,24.0,33.0,24.0,8.0,
490,0.6,0.45,25.0,29.0,22.0,13.7,
491,0.6,0.5,25.0,32.0,22.0,12.6,
492,0.6,0.49,26.0,33.0,20.0,13.8,
493,0.6,0.5,27.0,36.0,20.0,16.7,
494,0.6,0.52,27.0,35.0,21.0,14.1,
495,0.9,0.54,29.0,34.0,21.0,12.8,
496,1.0,0.56,31.0,35.0,23.0,15.3,
497,0.8,0.56,34.0,36.0,24.0,14.3,
498,0.7,0.53,36.0,39.0,25.0,15.6,
499,0.8,0.53,37.0,42.0,26.0,21.6,
500,0.9,0.58,38.0,42.0,27.0,19.6,
501,0.9,0.58,39.0,42.0,27.0,18.5,
502,1.0,0.6,40.0,42.0,27.0,17.3,
503,0.8,0.6,41.0,42.0,26.0,15.9,
504,0.6,0.6,41.0,40.0,26.0,14.4,
505,0.5,0.61,42.0,40.0,25.0,12.1,
506,0.5,0.59,43.0,39.0,25.0,8.5,
507,0.5,0.55,44.0,38.0,26.0,7.4,
508,0.5,0.5,46.0,38.0,26.0,7.4,
509,0.5,0.49,47.0,38.0,26.0,7.4,
510,0.5,0.45,48.0,40.0,26.0,5.8,
511,0.4,0.47,51.0,41.0,25.0,7.0,
