,SO2,CO,O3,PM10,PM25,NO2,pr
1847,2.1,0.43,21,58.0,30.0,20.6,
1848,2.1,0.43,21,58.0,30.0,20.6,
1849,2.1,0.43,21,58.0,30.0,20.6,
1850,2.1,0.43,21,58.0,30.0,20.6,
1851,2.1,0.43,21,58.0,30.0,20.6,
1852,2.1,0.43,21,58.0,30.0,20.6,
1853,1.6,0.38,11,50.0,29.0,5.7,
1854,1.5,0.36,12,48.0,29.0,8.5,
1855,1.6,0.35,12,46.0,27.0,12.9,
1856,2.2,0.33,14,46.0,27.0,9.6,
1857,2.1,0.31,17,47.0,26.0,9.1,
1858,6.5,0.34,20,48.0,26.0,11.3,
1859,2.2,0.35,24,52.0,27.0,7.5,
1860,2.5,0.39,28,52.0,26.0,9.0,
1861,3.8,0.41,32,52.0,26.0,10.9,
1862,9.7,0.43,36,54.0,27.0,18.1,
1863,6.7,0.41,40,60.0,27.0,11.6,
1864,4.8,0.41,42,66.0,29.0,12.5,
1865,3.0,0.43,43,69.0,29.0,20.7,
1866,4.8,0.43,42,72.0,31.0,17.0,
1867,4.0,0.45,39,71.0,33.0,18.8,
1868,4.5,0.43,35,70.0,34.0,13.1,
1869,2.0,0.4,32,72.0,38.0,15.1,
1870,1.6,0.39,31,69.0,37.0,8.7,
1871,2.4,0.39,30,62.0,34.0,9.1,
1872,2.5,0.38,29,56.0,31.0,7.4,
1873,2.0,0.34,29,50.0,27.0,6.3,
1874,2.8,0.31,30,46.0,23.0,6.8,
1875,2.6,0.26,32,44.0,22.0,8.8,
1876,1.3,0.24,34,40.0,21.0,7.7,
1877,3.4,0.24,35,38.0,20.0,5.9,
1878,3.1,0.22,35,34.0,19.0,8.2,
1879,2.9,0.22,35,32.0,17.0,7.5,
1880,7.4,0.25,33,29.0,15.0,12.1,
1881,2.8,0.3,31,28.0,14.0,12.7,
1882,3.6,0.35,30,30.0,14.0,12.1,
1883,6.0,0.44,29,36.0,19.0,14.7,
1884,3.3,0.52,29,51.0,29.0,13.1,
1885,2.6,0.6,28,66.0,40.0,13.3,
1886,2.5,0.68,27,82.0,52.0,14.6,
1887,1.8,0.74,27,94.0,61.0,15.6,
1888,2.0,0.79,29,95.0,65.0,15.5,
1889,1.5,0.82,30,94.0,64.0,16.1,
1890,1.5,0.84,30,87.0,60.0,15.7,
1891,1.8,0.81,30,82.0,56.0,14.7,
1892,1.6,0.79,30,78.0,54.0,10.4,
1893,1.3,0.74,30,76.0,51.0,9.8,
1894,1.2,0.69,30,76.0,48.0,11.2,
1895,1.0,0.62,30,74.0,45.0,9.1,
1896,0.5,0.56,30,71.0,40.0,9.9,
1897,0.5,0.49,31,66.0,37.0,5.9,
1898,0.4,0.42,32,60.0,32.0,4.3,
1899,0.4,0.38,33,54.0,28.0,2.9,
1900,0.6,0.33,33,50.0,25.0,7.4,
1901,0.6,0.33,33,50.0,25.0,7.4,
