,SO2,O3,PM10,PM25,NO2,pr
2396,2.7,47,40.0,18.0,4.9,
2397,2.5,46,42.0,19.0,3.7,
2398,2.6,45,43.0,19.0,4.3,
2399,2.5,45,44.0,19.0,4.3,
2400,2.5,44,43.0,19.0,3.9,
2401,3.0,43,42.0,19.0,4.8,
2402,2.9,43,43.0,20.0,5.3,
2403,2.9,42,42.0,22.0,6.6,
2404,3.1,40,42.0,22.0,8.1,
2405,3.0,38,43.0,23.0,8.3,
2406,3.2,35,44.0,25.0,10.5,
2407,3.5,32,46.0,27.0,13.8,
2408,3.2,29,48.0,30.0,12.2,
2409,3.5,26,50.0,33.0,16.8,
2410,3.5,24,51.0,35.0,12.7,
2411,3.2,24,51.0,37.0,13.5,
2412,3.6,25,52.0,38.0,13.5,
2413,3.4,27,52.0,37.0,11.8,
2414,3.4,31,51.0,35.0,11.3,
2415,3.5,36,56.0,34.0,13.0,
2416,3.4,41,63.0,32.0,13.2,
2417,3.5,44,68.0,31.0,17.9,
2418,3.5,46,66.0,28.0,17.0,
2419,3.4,47,61.0,26.0,16.4,
2420,3.4,47,52.0,23.0,14.4,
2421,3.6,47,46.0,22.0,12.5,
2422,3.9,44,43.0,21.0,14.5,
2423,3.6,40,42.0,20.0,13.2,
2424,3.6,37,40.0,18.0,12.7,
2425,4.2,36,40.0,17.0,11.7,
2426,4.0,35,38.0,15.0,12.4,
2427,3.7,34,36.0,14.0,12.8,
2428,3.7,33,32.0,14.0,10.8,
2429,4.2,32,30.0,13.0,13.0,
2430,4.2,31,30.0,14.0,17.2,
2431,4.0,30,30.0,14.0,17.5,
2432,4.4,29,30.0,14.0,17.2,
2433,3.7,28,32.0,15.0,16.0,
2434,3.7,29,32.0,15.0,12.4,
2435,3.4,31,32.0,16.0,9.3,
2436,3.1,33,36.0,16.0,7.6,
2437,3.2,36,38.0,16.0,6.8,
2438,3.1,39,42.0,16.0,7.8,
2439,3.2,42,46.0,17.0,7.9,
2440,3.1,44,46.0,18.0,9.1,
2441,3.1,46,48.0,19.0,14.2,
2442,3.2,45,47.0,19.0,15.2,
2443,3.2,44,45.0,17.0,11.5,
2444,3.4,43,43.0,17.0,9.6,
2445,3.5,41,42.0,19.0,9.9,
2446,3.7,39,42.0,18.0,10.7,
2447,3.6,36,42.0,20.0,12.4,
2448,3.9,34,40.0,19.0,11.8,
2449,4.1,33,38.0,18.0,9.8,
2450,3.7,33,35.0,18.0,9.3,
2451,3.7,33,34.0,17.0,8.9,
2452,3.9,32,32.0,17.0,8.4,
2453,4.1,32,32.0,18.0,10.1,
2454,4.0,32,34.0,19.0,15.7,
2455,4.6,31,34.0,22.0,16.4,
2456,4.1,31,36.0,24.0,14.2,
2457,3.4,32,38.0,26.0,12.7,
2458,3.4,32,38.0,26.0,14.7,
2459,3.4,34,38.0,26.0,14.7,
2460,3.6,37,38.0,26.0,10.9,
2461,3.4,39,38.0,26.0,9.2,
2462,3.4,42,38.0,26.0,9.3,
2463,3.4,45,38.0,26.0,9.7,
2464,3.2,47,38.0,26.0,11.4,
2465,3.4,47,38.0,26.0,17.9,
2466,3.4,45,68.0,26.0,18.5,
2467,3.4,42,67.0,26.0,20.6,
2468,3.4,38,64.0,23.0,15.8,
2469,3.5,35,58.0,21.0,16.0,
2470,3.4,31,52.0,19.0,12.9,
2471,3.2,29,48.0,16.0,8.3,
2472,3.2,28,44.0,14.0,7.4,
2473,3.4,28,40.0,13.0,8.7,
2474,3.9,28,38.0,12.0,10.8,
2475,3.6,28,36.0,13.0,12.0,
2476,5.0,27,34.0,14.0,16.8,
2477,4.5,26,33.0,14.0,17.2,
2478,3.6,25,32.0,14.0,12.9,
2479,3.5,24,30.0,14.0,15.7,
2480,3.6,24,29.0,13.0,13.2,
2481,3.6,23,28.0,13.0,14.2,
2482,4.0,24,29.0,11.0,15.3,
2483,3.9,26,34.0,12.0,11.7,
2484,3.5,30,39.0,12.0,8.2,
2485,3.4,33,41.0,12.0,7.8,
2486,3.4,36,44.0,14.0,7.7,
2487,3.2,38,44.0,14.0,8.2,
2488,3.2,39,44.0,13.0,10.3,
2489,3.4,40,46.0,14.0,10.7,
2490,3.1,40,46.0,14.0,7.3,
2491,3.0,40,45.0,14.0,7.3,
2492,3.0,38,44.0,14.0,6.7,
2493,3.1,37,43.0,13.0,7.2,
2494,3.2,36,42.0,13.0,6.9,
2495,3.5,34,40.0,13.0,9.1,
2496,3.6,33,39.0,13.0,8.8,
2497,3.7,32,39.0,14.0,6.8,
2498,3.2,32,37.0,12.0,5.4,
2499,3.2,32,34.0,11.0,6.1,
2500,3.1,32,32.0,11.0,3.9,
2501,3.0,32,29.0,11.0,4.6,
2502,2.9,33,27.0,10.0,5.3,
2503,2.7,33,26.0,10.0,7.8,
2504,2.7,34,25.0,9.0,7.4,
2505,2.7,34,24.0,8.0,8.3,
2506,2.7,33,24.0,7.0,10.8,
2507,2.9,33,26.0,8.0,8.1,
2508,3.1,32,32.0,8.0,7.2,
2509,3.2,32,40.0,9.0,6.9,
2510,3.1,33,54.0,12.0,6.8,
2511,3.2,33,64.0,12.0,7.7,
2512,3.2,33,64.0,13.0,9.6,
2513,3.2,33,61.0,13.0,11.9,
2514,3.2,33,52.0,11.0,11.5,
2515,3.5,32,44.0,10.0,13.2,
2516,3.4,31,40.0,9.0,12.5,
2517,3.4,29,37.0,8.0,11.5,
2518,3.2,28,34.0,8.0,10.9,
2519,3.2,27,32.0,7.0,9.7,
2520,3.4,26,29.0,7.0,8.6,
2521,3.6,26,26.0,6.0,9.9,
2522,3.6,26,23.0,6.0,8.4,
2523,3.6,27,20.0,5.0,8.6,
2524,3.6,28,18.0,5.0,8.2,
2525,3.6,28,18.0,4.0,8.8,
2526,3.6,28,16.0,4.0,7.9,
2527,3.7,28,17.0,4.0,11.7,
2528,3.5,27,16.0,4.0,11.9,
2529,3.5,28,17.0,5.0,9.2,
2530,3.7,28,18.0,6.0,9.6,
2531,3.7,28,19.0,7.0,12.8,
2532,3.9,30,24.0,7.0,11.4,
2533,3.9,32,26.0,7.0,8.3,
2534,3.4,33,28.0,8.0,7.6,
2535,3.4,35,32.0,8.0,8.3,
2536,3.4,35,32.0,8.0,8.3,
2537,3.2,37,36.0,9.0,9.9,
2538,3.2,37,38.0,9.0,6.1,
2539,3.2,37,36.0,9.0,5.8,
2540,3.2,36,34.0,9.0,9.1,
2541,6.9,34,34.0,9.0,12.2,
2542,6.5,33,34.0,8.0,9.6,
2543,4.0,32,36.0,8.0,5.1,
2544,3.5,31,36.0,8.0,4.8,
2545,3.4,30,34.0,9.0,4.2,
2546,3.2,29,34.0,8.0,3.8,
2547,3.5,28,34.0,9.0,4.7,
2548,3.6,28,37.0,10.0,5.4,
2549,3.4,27,40.0,10.0,5.6,
2550,3.4,26,40.0,11.0,6.4,
2551,3.5,25,39.0,12.0,9.3,
2552,3.4,24,38.0,13.0,8.7,
2553,3.1,23,36.0,15.0,9.1,
2554,3.1,22,34.0,16.0,8.8,
2555,3.1,21,32.0,15.0,6.2,
2556,3.1,21,28.0,14.0,7.9,
2557,3.2,21,26.0,13.0,7.8,
2558,3.4,21,26.0,12.0,8.9,
2559,3.5,21,24.0,12.0,12.3,
2560,3.5,22,21.0,11.0,11.9,
2561,3.4,22,20.0,9.0,13.4,
2562,3.4,22,17.0,8.0,12.4,
2563,3.2,21,14.0,8.0,12.3,
2564,3.2,21,15.0,8.0,11.4,
2565,3.2,20,14.0,7.0,10.5,
2566,3.4,20,14.0,8.0,11.2,
2567,3.2,20,15.0,8.0,6.7,
2568,3.4,21,16.0,8.0,4.9,
2569,3.2,23,20.0,7.0,3.7,
2570,3.1,24,20.0,6.0,4.8,
2571,3.4,25,19.0,6.0,4.9,
2572,3.2,26,18.0,5.0,4.1,
2573,3.2,27,14.0,5.0,6.1,
2574,3.4,29,14.0,5.0,4.9,
2575,3.2,28,14.0,5.0,9.1,
2576,3.0,28,14.0,5.0,9.2,
2577,3.1,27,14.0,6.0,9.4,
2578,3.1,27,14.0,6.0,13.3,
2579,6.0,26,14.0,5.0,14.0,
2580,3.9,25,14.0,6.0,11.9,
2581,3.7,26,14.0,6.0,8.1,
2582,3.6,26,16.0,8.0,9.2,
2583,3.6,26,16.0,9.0,8.9,
2584,3.6,26,18.0,10.0,13.4,
2585,3.6,26,18.0,10.0,12.7,
2586,3.6,27,20.0,10.0,8.8,
2587,3.6,28,19.0,11.0,10.9,
2588,3.6,28,18.0,11.0,11.9,
2589,3.6,28,18.0,13.0,8.2,
2590,3.5,29,18.0,13.0,8.3,
2591,3.4,29,18.0,13.0,8.8,
2592,3.6,30,20.0,13.0,7.7,
2593,3.7,31,20.0,12.0,5.7,
2594,3.9,31,20.0,13.0,6.1,
2595,3.9,32,20.0,14.0,5.8,
2596,3.7,32,21.0,14.0,7.1,
2597,3.7,33,20.0,13.0,4.7,
2598,3.6,33,20.0,12.0,4.4,
2599,3.5,33,18.0,11.0,7.8,
2600,3.4,33,18.0,10.0,12.4,
2601,3.9,31,18.0,10.0,14.3,
2602,3.9,30,18.0,10.0,12.8,
2603,4.0,29,17.0,9.0,16.8,
2604,4.1,28,18.0,9.0,22.3,
2605,4.1,27,19.0,9.0,16.5,
2606,4.4,25,20.0,9.0,17.3,
2607,4.4,23,22.0,9.0,23.3,
2608,4.0,22,22.0,10.0,22.8,
2609,4.2,21,24.0,10.0,24.7,
2610,4.0,19,24.0,10.0,25.2,
2611,4.1,17,24.0,12.0,22.9,
2612,4.0,17,26.0,13.0,19.5,
2613,4.0,16,26.0,14.0,17.4,
2614,4.1,15,28.0,16.0,16.5,
2615,4.0,14,30.0,16.0,16.4,
2616,4.2,13,30.0,17.0,18.9,
2617,4.2,13,28.0,17.0,17.3,
2618,4.2,13,28.0,18.0,16.3,
2619,4.1,13,28.0,18.0,12.7,
2620,4.1,13,28.0,18.0,13.2,
2621,4.0,13,27.0,17.0,15.0,
2622,4.2,13,27.0,17.0,15.4,
2623,4.2,13,28.0,18.0,17.6,
2624,4.7,14,28.0,19.0,17.8,
2625,4.4,16,29.0,20.0,14.3,
2626,4.2,19,28.0,19.0,13.7,
2627,4.9,20,28.0,18.0,14.9,
2628,4.2,23,27.0,17.0,10.4,
2629,4.2,26,26.0,16.0,12.5,
2630,4.0,28,26.0,15.0,13.3,
2631,3.9,31,26.0,14.0,9.4,
2632,3.9,32,26.0,13.0,11.4,
2633,3.9,33,26.0,12.0,13.4,
2634,3.6,34,25.0,12.0,8.6,
2635,3.4,34,22.0,11.0,7.6,
2636,3.4,34,21.0,10.0,7.4,
2637,3.4,34,19.0,9.0,7.9,
2638,3.5,34,17.0,8.0,8.4,
2639,3.5,34,17.0,7.0,6.1,
2640,3.6,34,16.0,7.0,6.1,
2641,4.0,35,15.0,7.0,8.3,
2642,4.1,34,15.0,7.0,8.8,
2643,4.0,34,14.0,8.0,9.1,
2644,3.9,34,15.0,9.0,6.2,
2645,4.0,34,16.0,10.0,7.7,
2646,4.1,33,18.0,10.0,7.9,
2647,4.4,32,18.0,12.0,9.9,
2648,4.5,31,22.0,15.0,11.0,
2649,4.6,31,26.0,19.0,10.9,
2650,4.6,30,32.0,24.0,11.5,
2651,4.7,30,38.0,26.0,12.3,
2652,4.7,29,42.0,28.0,13.5,
2653,4.9,29,46.0,28.0,14.5,
2654,5.0,28,50.0,28.0,15.5,
2655,4.7,28,52.0,28.0,21.3,
2656,4.9,27,54.0,38.0,19.6,
2657,4.9,25,54.0,41.0,26.5,
2658,4.6,24,56.0,44.0,23.3,
2659,4.1,23,58.0,45.0,16.3,
2660,3.9,23,57.0,45.0,10.3,
2661,3.9,24,56.0,43.0,8.7,
2662,3.7,25,52.0,41.0,7.1,
2663,3.6,26,48.0,37.0,6.8,
2664,3.9,28,42.0,34.0,7.4,
2665,4.1,31,38.0,30.0,7.6,
2666,4.0,33,33.0,25.0,8.3,
2667,4.2,34,30.0,23.0,9.6,
2668,4.1,34,27.0,20.0,7.1,
2669,4.6,34,25.0,19.0,7.9,
2670,4.5,34,24.0,17.0,8.6,
2671,3.9,34,22.0,16.0,9.1,
2672,4.2,34,22.0,15.0,10.4,
2673,4.2,33,22.0,15.0,11.2,
2674,4.1,33,22.0,15.0,14.5,
2675,3.9,34,23.0,15.0,12.0,
2676,3.6,34,25.0,15.0,7.2,
2677,3.6,35,25.0,14.0,8.9,
2678,3.6,35,25.0,14.0,8.9,
2679,3.6,37,25.0,14.0,7.9,
2680,3.9,38,24.0,14.0,8.6,
2681,3.7,38,24.0,13.0,10.3,
2682,3.6,39,24.0,13.0,6.7,
2683,3.7,40,24.0,14.0,7.3,
2684,3.9,40,28.0,16.0,7.1,
2685,4.1,40,29.0,18.0,7.6,
2686,4.4,40,30.0,19.0,8.8,
2687,4.1,40,32.0,20.0,6.6,
2688,4.4,41,32.0,19.0,4.8,
2689,4.7,42,32.0,19.0,5.3,
2690,4.7,43,32.0,19.0,7.1,
2691,4.5,43,34.0,22.0,6.8,
2692,4.7,43,38.0,25.0,8.9,
2693,5.4,43,40.0,28.0,9.7,
2694,5.5,42,42.0,31.0,12.5,
2695,5.8,41,46.0,36.0,13.8,
2696,5.9,39,48.0,39.0,15.4,
2697,5.9,37,51.0,42.0,15.4,
2698,5.6,35,52.0,43.0,14.9,
2699,5.1,33,50.0,43.0,15.0,
2700,4.9,32,48.0,42.0,13.2,
2701,4.6,31,48.0,42.0,10.9,
2702,4.5,30,50.0,43.0,11.9,
2703,4.6,30,52.0,43.0,11.8,
2704,4.6,31,53.0,43.0,11.2,
2705,4.7,31,52.0,42.0,12.3,
2706,4.2,32,52.0,39.0,8.8,
2707,4.0,32,47.0,36.0,7.3,
2708,3.9,33,43.0,32.0,7.1,
2709,3.9,34,40.0,28.0,6.7,
2710,4.0,35,34.0,25.0,5.7,
2711,3.9,35,32.0,22.0,6.2,
2712,3.7,36,30.0,20.0,5.3,
2713,3.7,37,28.0,18.0,4.2,
2714,3.7,37,25.0,16.0,4.2,
2715,3.9,37,22.0,14.0,4.3,
2716,3.9,37,20.0,12.0,3.6,
2717,3.9,37,18.0,10.0,3.9,
2718,3.6,37,15.0,8.0,4.4,
2719,3.6,36,14.0,7.0,6.7,
2720,3.6,36,12.0,6.0,7.3,
2721,3.7,35,12.0,7.0,6.9,
2722,3.6,34,12.0,7.0,7.2,
2723,3.7,34,13.0,7.0,7.4,
2724,3.7,33,14.0,7.0,5.2,
2725,3.9,33,14.0,6.0,7.1,
2726,3.9,33,14.0,6.0,8.1,
2727,3.9,32,14.0,7.0,7.2,
2728,3.7,33,13.0,7.0,6.1,
2729,3.6,33,14.0,9.0,6.8,
2730,3.7,33,16.0,9.0,5.6,
2731,3.7,34,16.0,9.0,4.2,
2732,3.7,34,18.0,9.0,4.9,
2733,3.6,34,18.0,9.0,5.9,
2734,3.6,35,18.0,9.0,5.3,
2735,3.7,35,16.0,8.0,5.6,
2736,3.6,35,16.0,8.0,5.6,
2737,3.9,36,14.0,7.0,3.9,
2738,4.0,36,12.0,7.0,4.4,
2739,3.9,36,12.0,7.0,3.6,
2740,3.9,36,11.0,6.0,3.8,
2741,4.0,36,12.0,6.0,6.8,
2742,3.9,35,12.0,7.0,7.9,
2743,4.0,34,14.0,8.0,7.2,
2744,4.0,34,14.0,10.0,8.8,
2745,4.0,32,16.0,10.0,10.7,
2746,4.2,31,16.0,12.0,12.2,
2747,4.1,30,17.0,12.0,10.8,
2748,4.1,29,18.0,12.0,9.8,
2749,4.1,29,18.0,13.0,8.4,
2750,4.1,29,20.0,14.0,8.8,
2751,4.4,30,22.0,13.0,9.7,
2752,4.5,30,24.0,15.0,10.4,
2753,4.6,31,28.0,16.0,10.3,
2754,4.5,32,30.0,16.0,10.1,
2755,4.5,32,30.0,17.0,10.7,
2756,4.4,33,30.0,17.0,10.2,
2757,4.5,33,30.0,18.0,10.4,
2758,4.5,33,30.0,18.0,8.3,
2759,4.5,33,31.0,19.0,8.2,
2760,4.7,33,32.0,19.0,8.6,
2761,4.5,33,34.0,19.0,7.3,
2762,4.5,33,34.0,19.0,7.1,
2763,4.6,33,34.0,20.0,7.4,
2764,4.9,34,34.0,21.0,7.4,
2765,5.0,34,35.0,22.0,8.8,
2766,5.1,33,36.0,23.0,9.1,
2767,5.2,33,37.0,23.0,12.3,
2768,5.2,32,38.0,23.0,13.3,
2769,5.2,31,40.0,23.0,12.9,
2770,5.2,31,40.0,23.0,14.4,
2771,5.1,31,43.0,23.0,10.5,
2772,4.9,32,42.0,23.0,9.2,
2773,5.1,32,43.0,24.0,10.4,
2774,5.1,33,43.0,24.0,8.1,
2775,5.2,34,42.0,23.0,7.9,
2776,5.1,36,42.0,23.0,8.7,
2777,5.4,37,42.0,23.0,10.2,
2778,5.2,37,41.0,22.0,10.7,
2779,5.2,37,42.0,22.0,14.7,
2780,5.2,37,41.0,23.0,13.4,
2781,5.1,37,42.0,24.0,12.2,
2782,5.2,37,43.0,24.0,11.9,
2783,5.4,37,43.0,24.0,12.0,
2784,5.8,37,43.0,23.0,9.4,
2785,5.9,38,43.0,23.0,8.7,
2786,5.6,38,44.0,24.0,8.8,
2787,5.0,38,44.0,24.0,10.5,
2788,5.0,37,44.0,24.0,11.4,
2789,5.2,36,44.0,23.0,8.7,
2790,5.1,35,44.0,24.0,11.5,
2791,4.9,33,44.0,25.0,14.3,
2792,4.7,31,44.0,25.0,17.5,
2793,4.0,29,44.0,26.0,18.9,
2794,4.4,27,44.0,25.0,24.4,
2795,5.0,26,45.0,26.0,19.0,
2796,4.7,24,46.0,27.0,24.7,
2797,4.4,22,46.0,27.0,28.1,
2798,4.7,20,46.0,28.0,27.6,
2799,4.6,19,44.0,29.0,24.6,
2800,4.2,17,44.0,29.0,29.4,
2801,4.2,14,44.0,29.0,36.8,
2802,4.1,13,42.0,31.0,34.0,
2803,4.0,10,41.0,30.0,31.6,
2804,3.7,8,40.0,30.0,29.4,
2805,3.7,6,38.0,30.0,27.1,
2806,3.6,5,36.0,28.0,24.7,
2807,3.7,4,34.0,25.0,21.4,
2808,3.6,5,32.0,25.0,20.6,
2809,3.6,7,32.0,24.0,12.7,
2810,3.7,9,28.0,22.0,9.6,
2811,4.1,13,25.0,21.0,7.6,
2812,4.1,17,24.0,19.0,6.7,
2813,4.0,21,22.0,17.0,7.7,
2814,3.7,25,21.0,15.0,9.7,
2815,4.0,27,20.0,15.0,13.9,
2816,4.1,30,18.0,14.0,19.3,
2817,4.0,31,19.0,14.0,13.8,
2818,4.0,31,19.0,14.0,13.8,
2819,4.1,32,18.0,13.0,15.4,
2820,4.2,32,18.0,13.0,12.2,
2821,4.4,33,20.0,12.0,12.9,
2822,4.4,33,25.0,13.0,16.4,
2823,4.5,34,30.0,13.0,18.5,
2824,4.5,34,34.0,15.0,21.8,
2825,4.4,33,37.0,15.0,26.0,
2826,4.6,31,37.0,15.0,28.5,
2827,4.6,30,37.0,15.0,24.1,
2828,4.4,28,37.0,17.0,21.4,
2829,4.4,25,38.0,18.0,21.6,
2830,4.5,21,39.0,20.0,29.2,
2831,4.4,18,40.0,22.0,29.0,
2832,4.5,14,42.0,23.0,30.0,
2833,4.7,12,42.0,25.0,31.5,
2834,4.6,10,42.0,26.0,29.0,
2835,5.8,7,42.0,27.0,28.6,
2836,6.1,5,42.0,27.0,28.4,
2837,5.8,3,44.0,29.0,27.0,
2838,5.0,3,43.0,30.0,26.6,
2839,5.6,3,43.0,32.0,29.1,
2840,6.6,3,45.0,33.0,31.8,
2841,7.9,3,48.0,35.0,26.0,
2842,6.6,5,50.0,37.0,22.4,
2843,5.2,7,50.0,36.0,14.5,
2844,4.9,11,48.0,34.0,14.7,
2845,4.4,17,48.0,34.0,12.2,
2846,4.4,21,51.0,35.0,16.0,
2847,4.5,26,55.0,38.0,14.0,
2848,4.4,30,62.0,43.0,18.5,
2849,4.2,33,64.0,44.0,21.9,
2850,4.4,36,64.0,45.0,17.3,
2851,4.5,36,64.0,46.0,16.9,
2852,4.2,36,66.0,48.0,13.5,
2853,4.1,35,68.0,49.0,8.7,
2854,4.1,35,68.0,49.0,8.7,
2855,4.2,31,70.0,52.0,13.9,
2856,4.4,30,72.0,53.0,10.1,
2857,4.4,31,69.0,52.0,8.4,
2858,4.5,30,66.0,51.0,8.4,
2859,4.2,31,64.0,49.0,7.6,
2860,4.0,32,60.0,46.0,6.1,
2861,4.1,31,58.0,44.0,8.2,
2862,4.0,32,59.0,43.0,7.9,
2863,3.9,33,33.0,23.0,11.0,
2864,3.9,35,30.0,20.0,10.4,
2865,3.9,36,27.0,18.0,11.8,
2866,4.0,36,26.0,17.0,13.7,
2867,3.9,37,28.0,18.0,11.5,
2868,3.7,39,28.0,18.0,8.1,
2869,4.0,39,30.0,19.0,10.2,
2870,4.0,39,32.0,22.0,9.2,
2871,3.7,39,32.0,22.0,7.7,
2872,4.1,39,32.0,24.0,9.3,
2873,3.9,40,36.0,27.0,6.7,
2874,3.9,41,34.0,26.0,6.1,
2875,3.9,42,34.0,25.0,6.9,
2876,3.9,43,32.0,25.0,6.7,
2877,3.9,43,32.0,25.0,6.7,
2878,3.7,43,31.0,23.0,6.8,
2879,3.6,43,33.0,22.0,6.7,
2880,3.7,44,34.0,23.0,7.7,
2881,4.0,43,35.0,23.0,8.2,
2882,4.0,41,35.0,22.0,8.1,
2883,4.0,41,35.0,22.0,8.1,
2884,3.9,40,34.0,20.0,7.1,
2885,4.1,41,38.0,19.0,7.1,
2886,4.1,41,46.0,20.0,7.2,
2887,4.1,41,46.0,20.0,7.2,
2888,4.2,41,65.0,24.0,7.1,
2889,4.2,42,74.0,26.0,8.8,
2890,4.2,42,78.0,27.0,9.4,
2891,4.1,41,79.0,27.0,11.0,
2892,4.2,40,76.0,27.0,10.5,
2893,4.1,39,75.0,27.0,8.9,
2894,4.0,39,76.0,28.0,7.6,
2895,3.9,38,77.0,29.0,7.1,
2896,3.9,38,76.0,29.0,6.9,
2897,4.2,38,74.0,27.0,7.9,
2898,4.6,38,72.0,26.0,7.6,
2899,4.9,38,74.0,26.0,8.2,
2900,4.9,39,78.0,27.0,6.6,
2901,4.9,40,79.0,27.0,6.4,
2902,4.9,40,80.0,27.0,7.2,
2903,4.7,40,80.0,26.0,8.8,
2904,5.0,38,80.0,24.0,17.8,
2905,5.1,37,82.0,25.0,17.3,
2906,5.0,37,83.0,24.0,15.2,
2907,5.0,36,86.0,25.0,14.5,
2908,4.7,36,89.0,26.0,12.4,
2909,4.7,37,92.0,25.0,10.7,
2910,4.2,39,108.0,27.0,8.3,
2911,4.2,41,112.0,27.0,8.3,
2912,4.1,43,120.0,28.0,8.9,
2913,4.1,46,120.0,29.0,11.8,
2914,4.2,48,120.0,29.0,15.5,
2915,4.4,49,120.0,30.0,17.6,
2916,4.7,48,121.0,31.0,20.4,
2917,4.7,47,121.0,32.0,17.9,
2918,4.2,45,119.0,33.0,14.5,
2919,3.9,43,116.0,33.0,13.0,
2920,3.6,41,114.0,32.0,13.3,
2921,3.7,40,110.0,32.0,10.1,
2922,11.9,38,100.0,31.0,11.0,
2923,17.3,37,94.0,31.0,14.2,
2924,8.9,36,91.0,30.0,12.8,
2925,5.4,35,88.0,28.0,15.5,
2926,5.0,34,84.0,28.0,14.3,
2927,4.2,32,82.0,28.0,15.3,
2928,3.9,30,78.0,27.0,20.5,
2929,4.7,29,76.0,27.0,21.3,
2930,4.7,28,76.0,28.0,19.8,
2931,4.7,28,76.0,28.0,19.8,
2932,5.5,29,77.0,28.0,19.8,
2933,5.5,29,77.0,28.0,19.8,
2934,7.5,33,75.0,27.0,20.9,
2935,8.3,36,74.0,26.0,22.8,
2936,5.9,40,76.0,27.0,16.2,
2937,4.5,43,78.0,27.0,14.3,
2938,5.5,45,78.0,27.0,19.0,
2939,5.2,46,81.0,27.0,20.0,
2940,4.6,47,83.0,27.0,16.0,
2941,5.5,46,85.0,28.0,19.3,
2942,4.6,45,86.0,29.0,15.7,
2943,8.9,42,86.0,29.0,25.0,
2944,7.5,39,86.0,29.0,23.3,
2945,9.3,35,86.0,29.0,25.7,
2946,6.5,34,84.0,28.0,12.4,
2947,4.5,34,83.0,28.0,8.4,
2948,4.6,33,79.0,27.0,8.1,
2949,4.5,34,77.0,28.0,7.4,
2950,4.6,34,76.0,27.0,9.3,
2951,4.5,35,75.0,28.0,8.6,
2952,4.2,34,74.0,30.0,14.9,
2953,4.0,33,78.0,33.0,21.0,
2954,4.0,31,83.0,40.0,20.3,
2955,6.4,29,86.0,46.0,24.9,
2956,13.2,28,90.0,49.0,32.5,
2957,12.2,27,91.0,51.0,28.4,
2958,11.3,29,89.0,48.0,23.1,
2959,10.5,30,86.0,44.0,23.9,
2960,6.1,33,82.0,41.0,13.8,
2961,5.5,37,76.0,37.0,11.3,
2962,5.9,41,72.0,34.0,17.8,
2963,6.9,40,70.0,34.0,44.2,
2964,10.8,39,72.0,36.0,43.3,
2965,5.6,40,74.0,37.0,18.4,
2966,6.9,38,71.0,36.0,28.2,
2967,4.5,38,69.0,34.0,14.5,
2968,6.9,33,64.0,31.0,36.5,
2969,15.3,28,66.0,36.0,50.2,
2970,10.0,24,86.0,55.0,39.9,
2971,7.4,22,104.0,74.0,44.8,
2972,7.4,22,104.0,74.0,44.8,
2973,7.4,22,104.0,74.0,44.8,
2974,6.1,15,112.0,86.0,29.9,
2975,9.8,10,100.0,76.0,41.1,
2976,8.1,9,92.0,70.0,35.3,
2977,6.3,10,88.0,67.0,30.2,
2978,4.2,13,85.0,66.0,8.3,
2979,5.5,17,80.0,61.0,12.8,
2980,6.6,22,76.0,56.0,13.2,
2981,6.6,28,71.0,52.0,10.7,
2982,5.6,36,64.0,45.0,8.2,
2983,5.5,44,61.0,41.0,5.4,
2984,5.9,51,58.0,37.0,6.8,
2985,6.0,56,54.0,33.0,7.4,
2986,5.0,59,53.0,30.0,6.1,
2987,5.2,60,53.0,30.0,9.7,
2988,4.7,59,55.0,32.0,10.8,
2989,4.6,55,56.0,34.0,19.3,
2990,4.4,51,61.0,39.0,9.2,
2991,4.4,46,65.0,42.0,12.7,
2992,4.5,41,67.0,44.0,16.0,
2993,4.9,36,70.0,46.0,16.3,
2994,5.0,31,72.0,50.0,19.1,
2995,5.1,27,76.0,55.0,18.4,
2996,5.5,26,78.0,58.0,8.9,
2997,5.1,27,78.0,58.0,7.8,
2998,5.0,26,76.0,55.0,8.7,
2999,4.7,25,75.0,52.0,7.1,
3000,4.5,26,76.0,50.0,6.4,
3001,4.5,27,84.0,50.0,6.6,
3002,4.4,28,92.0,52.0,7.2,
3003,4.4,31,99.0,54.0,7.1,
3004,4.6,31,100.0,54.0,7.4,
3005,4.5,33,93.0,52.0,5.9,
3006,4.5,34,90.0,51.0,5.7,
3007,4.5,36,88.0,50.0,6.6,
3008,4.5,36,88.0,50.0,6.6,
3009,4.5,36,88.0,50.0,6.6,
3010,4.5,36,88.0,50.0,6.6,
3011,4.5,36,88.0,50.0,6.6,
3012,4.5,36,88.0,50.0,6.6,
3013,4.2,30,113.0,53.0,10.3,
3014,4.9,27,110.0,53.0,13.5,
3015,4.6,25,106.0,53.0,11.2,
3016,4.2,23,98.0,53.0,10.3,
3017,4.1,24,90.0,50.0,6.3,
3018,4.1,25,80.0,46.0,5.7,
3019,4.5,26,72.0,40.0,7.2,
3020,4.7,29,65.0,36.0,7.3,
3021,4.4,30,62.0,34.0,6.7,
3022,4.2,32,58.0,33.0,6.3,
3023,4.1,34,56.0,32.0,6.1,
3024,4.1,35,52.0,31.0,6.8,
3025,4.1,36,46.0,27.0,6.6,
3026,4.0,37,44.0,27.0,5.8,
3027,3.9,39,44.0,26.0,5.2,
3028,3.9,40,48.0,25.0,4.1,
3029,3.7,42,56.0,26.0,3.5,
3030,3.9,44,64.0,26.0,3.5,
