,SO2,O3,PM10,PM25,NO2,pr
661,4.8,24,85.0,41.0,22.5,
662,4.3,28,91.0,43.0,14.8,
663,3.5,33,84.0,43.0,7.3,
664,3.1,38,68.0,41.0,7.2,
665,3.2,42,66.0,38.0,9.3,
666,3.2,46,66.0,36.0,10.5,
667,3.0,48,64.0,35.0,12.7,
668,3.0,47,64.0,35.0,11.8,
669,2.7,45,62.0,34.0,11.7,
670,2.8,42,58.0,34.0,15.2,
671,2.7,38,54.0,33.0,14.3,
672,2.8,36,54.0,32.0,14.3,
673,3.1,32,54.0,32.0,17.4,
674,3.1,30,53.0,32.0,15.4,
675,4.9,27,54.0,32.0,14.5,
676,3.8,24,52.0,32.0,13.0,
677,3.8,21,52.0,32.0,11.2,
678,3.8,20,50.0,31.0,12.9,
679,3.8,20,50.0,31.0,12.9,
680,3.5,22,42.0,29.0,8.9,
681,3.7,24,38.0,29.0,14.9,
682,3.8,25,38.0,30.0,13.5,
683,4.2,27,38.0,31.0,14.2,
684,4.2,30,38.0,33.0,15.0,
685,4.2,33,38.0,35.0,13.4,
686,4.1,37,36.0,33.0,13.2,
687,4.2,40,34.0,32.0,13.2,
688,4.2,41,32.0,30.0,16.8,
689,4.1,42,30.0,28.0,14.5,
690,3.7,43,28.0,26.0,17.5,
691,3.6,43,26.0,26.0,19.1,
692,3.6,43,26.0,26.0,19.1,
693,3.9,39,24.0,26.0,19.0,
694,3.3,37,24.0,25.0,12.7,
695,3.1,35,23.0,24.0,14.4,
696,3.6,33,22.0,23.0,13.3,
697,3.6,33,22.0,23.0,13.3,
698,3.6,31,18.0,21.0,12.2,
699,4.8,30,16.0,21.0,18.1,
700,4.3,30,16.0,20.0,18.5,
701,4.4,28,16.0,20.0,13.4,
702,3.7,27,16.0,20.0,8.9,
703,3.9,27,16.0,19.0,8.8,
704,3.7,25,16.0,18.0,16.4,
705,3.7,25,16.0,18.0,16.4,
706,3.3,22,14.0,17.0,13.3,
707,3.5,22,14.0,16.0,12.4,
708,3.6,23,15.0,16.0,8.7,
709,3.6,25,15.0,16.0,7.9,
710,3.7,25,14.0,16.0,9.4,
711,3.7,26,15.0,17.0,7.7,
712,4.1,28,14.0,17.0,9.4,
713,4.2,30,16.0,18.0,10.8,
714,3.8,30,16.0,17.0,13.0,
715,3.6,30,17.0,17.0,15.8,
716,3.8,30,18.0,17.0,14.7,
717,3.8,28,17.0,17.0,18.9,
718,3.7,26,16.0,17.0,16.7,
719,3.9,23,16.0,17.0,14.8,
720,3.9,21,16.0,17.0,15.7,
721,4.2,19,15.0,17.0,19.4,
722,4.2,17,14.0,18.0,20.4,
723,7.2,15,15.0,18.0,22.3,
724,4.9,14,15.0,19.0,18.1,
725,5.2,14,16.0,19.0,15.5,
726,4.3,13,17.0,19.0,17.4,
727,4.1,13,16.0,19.0,11.8,
728,4.1,12,17.0,19.0,17.0,
729,4.3,11,18.0,19.0,21.6,
730,3.9,11,17.0,19.0,16.2,
731,3.6,13,20.0,19.0,9.8,
732,3.5,14,24.0,19.0,11.7,
733,3.6,16,28.0,19.0,12.3,
734,4.1,18,32.0,19.0,8.8,
735,4.1,20,34.0,20.0,30.6,
736,0.7,21,34.0,20.0,14.7,
737,1.3,23,35.0,21.0,14.4,
738,1.7,24,38.0,23.0,18.5,
739,2.0,23,38.0,22.0,24.9,
740,1.8,21,40.0,23.0,28.1,
741,1.3,18,40.0,22.0,22.1,
742,1.2,16,40.0,21.0,20.1,
743,1.5,13,40.0,23.0,22.6,
744,1.6,11,40.0,23.0,22.1,
745,1.7,8,41.0,24.0,25.2,
746,1.8,6,43.0,25.0,22.4,
747,5.1,5,44.0,24.0,27.6,
748,2.6,4,43.0,25.0,27.5,
749,2.7,5,42.0,26.0,19.9,
750,4.3,4,40.0,25.0,22.1,
751,4.1,4,38.0,26.0,24.4,
752,2.3,3,38.0,25.0,21.3,
753,2.2,4,38.0,24.0,20.4,
754,2.3,4,36.0,23.0,16.8,
755,2.1,6,34.0,21.0,14.5,
756,1.7,8,30.0,19.0,11.5,
757,1.8,11,29.0,19.0,10.9,
758,2.1,15,30.0,19.0,10.5,
759,2.3,19,30.0,20.0,10.5,
760,5.3,23,33.0,20.0,12.9,
761,2.5,26,35.0,21.0,13.4,
762,2.2,28,36.0,21.0,16.3,
763,2.3,29,38.0,20.0,18.9,
764,2.5,28,36.0,20.0,19.8,
765,2.6,26,33.0,19.0,18.6,
766,2.3,23,31.0,19.0,22.0,
767,2.8,19,29.0,19.0,23.1,
768,2.5,16,30.0,19.0,25.2,
769,2.2,13,32.0,20.0,16.3,
770,2.3,12,31.0,20.0,18.3,
771,4.4,11,32.0,20.0,22.1,
772,3.2,10,32.0,20.0,20.9,
773,2.8,10,31.0,19.0,17.2,
774,2.0,10,28.0,19.0,20.8,
775,2.0,9,27.0,18.0,20.5,
776,2.0,9,26.0,17.0,18.5,
777,3.3,10,24.0,18.0,16.3,
778,7.3,11,28.0,18.0,13.4,
779,2.1,13,28.0,18.0,12.9,
780,2.1,16,29.0,18.0,10.1,
781,2.0,20,29.0,17.0,8.1,
782,2.6,26,28.0,17.0,10.3,
783,2.5,32,32.0,18.0,9.8,
784,2.5,38,34.0,19.0,11.2,
785,2.7,41,36.0,21.0,12.4,
786,2.7,43,40.0,21.0,16.7,
787,2.7,44,39.0,20.0,21.3,
788,2.6,41,39.0,19.0,31.2,
789,3.1,36,38.0,19.0,37.1,
790,2.2,31,38.0,20.0,25.9,
791,2.5,26,38.0,20.0,20.4,
792,2.6,21,38.0,20.0,23.9,
793,2.5,16,38.0,20.0,26.6,
794,2.3,12,38.0,20.0,26.1,
795,4.3,11,38.0,21.0,16.8,
796,3.1,10,36.0,21.0,24.1,
797,3.1,10,36.0,21.0,24.1,
798,3.1,0,36.0,21.0,24.1,
799,2.5,8,32.0,21.0,28.7,
800,2.5,7,33.0,22.0,28.0,
801,3.0,7,34.0,24.0,28.1,
802,2.5,8,38.0,25.0,19.8,
803,2.3,10,38.0,26.0,15.2,
804,2.8,13,38.0,26.0,15.7,
805,4.1,19,40.0,27.0,14.0,
806,3.0,27,40.0,27.0,13.7,
807,3.7,35,42.0,28.0,11.3,
808,3.2,43,46.0,31.0,11.5,
809,4.2,50,48.0,30.0,12.3,
810,2.0,53,50.0,30.0,9.6,
811,1.5,55,47.0,28.0,13.7,
812,1.6,55,45.0,27.0,12.4,
813,1.8,52,43.0,27.0,15.9,
814,2.0,48,40.0,26.0,14.9,
815,2.7,41,42.0,26.0,20.0,
816,2.3,35,44.0,26.0,16.3,
817,2.5,31,49.0,27.0,13.9,
818,2.3,28,52.0,30.0,10.9,
819,5.1,26,57.0,31.0,11.3,
820,3.0,24,62.0,34.0,12.5,
821,2.6,22,66.0,36.0,9.7,
822,2.2,22,72.0,38.0,10.1,
823,2.0,21,69.0,38.0,18.5,
824,1.8,20,66.0,37.0,14.2,
825,2.3,19,66.0,36.0,18.1,
826,3.7,18,68.0,37.0,18.6,
827,3.6,20,74.0,40.0,20.3,
828,3.6,23,76.0,42.0,17.2,
829,6.1,28,79.0,45.0,15.0,
830,4.8,33,82.0,47.0,8.6,
831,4.7,39,79.0,47.0,8.6,
832,6.4,45,74.0,46.0,13.8,
833,9.7,50,73.0,45.0,21.6,
834,5.9,53,71.0,46.0,22.3,
835,5.9,53,74.0,50.0,25.6,
836,6.3,49,80.0,55.0,54.1,
837,8.1,42,86.0,61.0,49.3,
838,6.8,35,85.0,63.0,48.7,
839,7.9,28,84.0,63.0,44.3,
840,8.7,21,84.0,63.0,43.1,
841,8.4,14,78.0,61.0,44.4,
842,8.2,9,76.0,61.0,44.8,
843,9.9,4,80.0,63.0,42.4,
844,7.6,3,80.0,64.0,33.8,
845,6.3,3,82.0,65.0,25.6,
846,4.6,3,78.0,63.0,19.0,
847,2.7,4,72.0,58.0,12.8,
848,2.8,5,68.0,54.0,22.3,
849,3.5,5,59.0,47.0,23.6,
850,5.9,7,54.0,44.0,17.9,
851,5.4,9,55.0,42.0,14.4,
852,2.6,13,52.0,41.0,9.4,
853,2.0,17,51.0,39.0,9.2,
854,2.0,20,49.0,36.0,8.7,
855,1.8,24,42.0,32.0,9.6,
856,1.8,27,38.0,28.0,9.4,
857,2.1,31,34.0,25.0,10.2,
858,1.7,32,32.0,23.0,12.3,
859,1.8,33,30.0,22.0,13.0,
860,1.7,33,28.0,20.0,12.2,
861,1.7,32,26.0,20.0,12.3,
862,1.5,31,24.0,19.0,10.7,
863,1.6,30,21.0,18.0,10.7,
864,1.6,29,19.0,16.0,9.4,
865,1.2,28,18.0,15.0,10.1,
866,1.3,28,16.0,15.0,9.9,
867,2.7,27,14.0,14.0,10.4,
868,2.0,27,12.0,14.0,10.1,
869,1.8,28,11.0,14.0,9.7,
870,1.8,28,10.0,13.0,7.4,
871,2.0,27,10.0,13.0,9.3,
872,1.2,27,10.0,13.0,9.9,
873,1.2,26,10.0,13.0,10.2,
874,1.7,25,10.0,13.0,13.7,
875,2.1,24,12.0,12.0,13.8,
876,2.2,24,15.0,12.0,12.4,
877,1.8,24,18.0,13.0,9.4,
878,2.1,24,20.0,13.0,9.3,
879,1.8,24,22.0,13.0,10.4,
880,1.8,24,24.0,13.0,11.9,
881,2.0,24,26.0,12.0,11.2,
882,2.0,24,28.0,13.0,17.4,
883,2.5,24,30.0,13.0,17.4,
884,2.1,22,34.0,15.0,20.4,
885,1.8,20,34.0,16.0,20.0,
886,1.7,17,35.0,17.0,19.1,
887,1.8,14,36.0,18.0,29.6,
888,2.2,11,35.0,18.0,29.7,
889,2.7,8,38.0,19.0,27.4,
890,2.2,7,40.0,19.0,20.5,
891,3.5,6,40.0,19.0,22.1,
892,2.5,5,39.0,19.0,26.9,
893,3.1,6,38.0,20.0,20.8,
894,2.0,6,40.0,21.0,12.4,
895,1.8,7,40.0,21.0,11.3,
896,1.8,8,40.0,21.0,18.5,
897,1.8,9,40.0,20.0,14.0,
898,2.0,10,36.0,19.0,14.5,
899,2.0,11,35.0,18.0,13.0,
900,1.8,14,32.0,18.0,11.8,
901,2.1,15,32.0,18.0,12.4,
902,2.3,17,33.0,18.0,11.3,
903,2.1,19,34.0,18.0,10.1,
904,1.8,21,35.0,18.0,10.4,
905,2.2,23,34.0,18.0,11.5,
906,2.0,23,32.0,18.0,14.0,
907,1.8,23,31.0,18.0,18.6,
908,2.2,23,30.0,17.0,18.4,
909,2.2,21,30.0,17.0,18.5,
910,2.3,20,30.0,16.0,17.2,
911,2.3,19,31.0,15.0,16.4,
912,2.3,18,31.0,15.0,17.2,
913,2.1,16,29.0,14.0,20.4,
914,2.6,15,27.0,14.0,13.4,
915,4.4,15,26.0,13.0,20.8,
916,3.0,14,26.0,13.0,20.8,
917,3.1,13,26.0,13.0,26.6,
918,3.3,11,27.0,14.0,25.4,
919,2.7,9,29.0,14.0,20.5,
920,2.5,8,30.0,15.0,19.3,
921,4.2,7,33.0,16.0,25.4,
922,5.9,6,38.0,17.0,24.5,
923,6.6,5,41.0,18.0,25.9,
924,5.2,7,42.0,19.0,17.6,
925,4.8,12,44.0,20.0,17.3,
926,4.6,19,44.0,20.0,15.0,
927,4.3,25,44.0,20.0,14.3,
928,4.1,31,28.0,13.0,14.4,
929,4.2,36,28.0,13.0,13.2,
930,3.7,40,28.0,11.0,14.8,
931,3.5,44,29.0,10.0,15.3,
932,3.5,45,27.0,9.0,15.3,
933,3.3,44,25.0,9.0,19.5,
934,3.3,41,22.0,10.0,15.9,
935,3.5,37,20.0,11.0,20.5,
936,3.2,34,20.0,13.0,17.8,
937,3.2,31,22.0,15.0,13.8,
938,3.5,30,22.0,17.0,13.7,
939,4.6,30,23.0,17.0,6.2,
940,3.7,30,20.0,14.0,7.9,
941,3.8,32,19.0,11.0,6.6,
942,4.1,33,18.0,9.0,8.1,
943,3.8,33,16.0,7.0,12.5,
944,3.8,34,16.0,8.0,11.0,
945,3.6,34,16.0,8.0,14.2,
946,4.1,34,17.0,8.0,13.7,
947,4.2,32,16.0,8.0,12.7,
948,4.2,32,16.0,8.0,12.7,
949,4.2,0,16.0,8.0,12.7,
950,4.2,30,16.0,8.0,12.7,
951,3.7,31,16.0,7.0,10.3,
952,3.8,30,16.0,8.0,13.0,
953,3.5,31,16.0,8.0,13.2,
954,3.3,30,16.0,6.0,15.0,
955,3.3,30,16.0,6.0,15.0,
956,3.3,0,16.0,6.0,15.0,
957,3.3,0,16.0,6.0,15.0,
958,3.3,0,16.0,6.0,15.0,
959,3.3,0,16.0,6.0,15.0,
960,3.3,0,16.0,6.0,15.0,
961,3.3,0,16.0,6.0,15.0,
962,3.3,0,16.0,6.0,15.0,
963,3.3,0,16.0,6.0,15.0,
964,3.3,0,16.0,6.0,15.0,
965,3.3,0,16.0,6.0,15.0,
966,3.3,0,16.0,6.0,15.0,
967,3.3,0,16.0,6.0,15.0,
968,3.3,0,16.0,6.0,15.0,
969,3.3,0,16.0,6.0,15.0,
970,3.3,0,16.0,6.0,15.0,
971,3.3,0,16.0,6.0,15.0,
972,2.7,0,16.0,6.0,13.7,
973,2.8,0,16.0,6.0,14.2,
974,2.8,0,16.0,6.0,12.5,
975,2.8,0,16.0,6.0,13.2,
976,2.6,43,16.0,6.0,13.0,
977,2.2,41,77.0,30.0,13.9,
978,2.1,40,76.0,27.0,17.6,
979,2.5,38,72.0,23.0,21.0,
980,2.5,0,72.0,23.0,19.5,
981,2.5,0,72.0,23.0,19.5,
982,2.5,0,72.0,23.0,19.5,
983,2.5,0,72.0,23.0,19.5,
984,2.5,0,72.0,23.0,19.5,
985,2.5,0,72.0,23.0,19.5,
986,2.5,0,72.0,23.0,19.5,
987,2.5,0,72.0,23.0,19.5,
988,2.5,0,72.0,23.0,19.5,
989,2.5,0,72.0,23.0,19.5,
990,2.5,0,72.0,23.0,19.5,
991,2.5,0,72.0,23.0,19.5,
992,2.5,0,72.0,23.0,19.5,
993,2.5,0,72.0,23.0,19.5,
994,2.5,0,72.0,23.0,19.5,
995,5.6,34,50.0,12.0,11.2,
996,5.9,35,48.0,12.0,11.8,
997,3.7,37,46.0,12.0,12.3,
998,3.7,39,44.0,10.0,12.3,
999,2.0,40,42.0,9.0,14.3,
1000,2.0,38,40.0,7.0,15.8,
1001,2.0,38,40.0,7.0,15.8,
1002,2.0,38,40.0,7.0,15.8,
1003,2.0,38,40.0,7.0,15.8,
1004,2.0,38,40.0,7.0,15.8,
1005,2.0,38,40.0,7.0,15.8,
1006,2.0,38,40.0,7.0,15.8,
1007,2.0,38,40.0,7.0,15.8,
1008,2.0,38,40.0,7.0,15.8,
1009,2.0,38,40.0,7.0,15.8,
1010,2.0,38,40.0,7.0,15.8,
1011,2.0,38,40.0,7.0,15.8,
1012,2.0,38,40.0,7.0,15.8,
1013,2.0,38,40.0,7.0,15.8,
1014,2.0,38,40.0,7.0,15.8,
1015,2.0,38,40.0,7.0,15.8,
1016,2.0,38,40.0,7.0,15.8,
1017,2.0,0,40.0,7.0,15.8,
1018,2.2,0,40.0,7.0,13.6,
1019,2.2,0,40.0,7.0,14.0,
1020,2.2,0,40.0,7.0,14.0,
1021,5.7,0,40.0,7.0,13.8,
1022,5.5,31,40.0,7.0,13.2,
1023,5.4,29,27.0,8.0,18.2,
1024,5.4,29,27.0,9.0,14.4,
1025,5.5,28,28.0,9.0,16.4,
1026,5.5,27,28.0,8.0,19.0,
1027,5.5,25,29.0,7.0,20.5,
1028,5.7,23,32.0,6.0,22.1,
1029,5.6,21,33.0,7.0,18.9,
1030,5.7,19,34.0,9.0,20.0,
1031,6.0,18,36.0,11.0,21.1,
1032,5.6,16,38.0,13.0,17.0,
1033,7.9,16,40.0,14.0,9.8,
1034,6.1,16,42.0,14.0,14.7,
1035,5.9,15,45.0,15.0,14.7,
1036,5.9,15,46.0,15.0,17.6,
1037,5.6,14,46.0,15.0,17.2,
1038,5.5,14,46.0,16.0,13.1,
1039,5.5,15,46.0,17.0,15.0,
1040,5.6,15,44.0,18.0,16.7,
1041,5.4,15,44.0,17.0,11.6,
1042,5.4,15,42.0,16.0,11.1,
1043,5.4,17,43.0,15.0,9.6,
1044,5.3,19,42.0,15.0,8.8,
1045,5.3,22,42.0,14.0,8.2,
1046,5.4,25,40.0,13.0,9.2,
1047,5.4,26,39.0,13.0,12.1,
1048,5.5,27,39.0,11.0,14.8,
1049,5.4,27,40.0,11.0,17.1,
1050,5.4,27,38.0,10.0,18.3,
1051,5.1,26,37.0,10.0,14.3,
1052,5.0,25,36.0,8.0,16.6,
1053,5.1,23,33.0,8.0,17.0,
1054,5.1,21,33.0,8.0,14.4,
1055,5.1,20,34.0,8.0,11.0,
1056,5.0,19,32.0,8.0,10.4,
1057,7.9,19,34.0,8.0,14.8,
1058,6.1,20,36.0,8.0,12.8,
1059,6.0,20,36.0,8.0,13.2,
1060,5.6,20,36.0,9.0,11.6,
1061,5.5,21,34.0,8.0,14.2,
1062,5.5,22,33.0,7.0,13.4,
1063,5.6,21,32.0,5.0,18.7,
1064,5.6,21,32.0,4.0,15.5,
1065,5.1,21,31.0,5.0,13.6,
1066,3.2,21,29.0,5.0,12.2,
1067,3.3,22,28.0,4.0,10.9,
1068,3.3,24,28.0,3.0,9.6,
1069,3.4,27,28.0,3.0,10.5,
1070,3.4,30,32.0,4.0,11.7,
1071,3.9,32,38.0,5.0,13.9,
1072,3.7,34,46.0,7.0,15.3,
1073,3.7,33,53.0,9.0,23.7,
1074,3.7,32,58.0,10.0,26.7,
1075,3.5,29,60.0,11.0,30.0,
1076,3.7,24,61.0,12.0,41.1,
1077,3.4,18,58.0,13.0,37.6,
1078,4.2,13,56.0,14.0,40.0,
1079,4.4,8,56.0,14.0,36.9,
1080,4.6,4,56.0,15.0,36.6,
1081,7.8,2,58.0,16.0,31.6,
1082,6.1,1,64.0,19.0,29.4,
1083,7.6,0,68.0,22.0,30.9,
1084,8.5,0,73.0,24.0,30.4,
1085,8.7,0,80.0,26.0,28.8,
1086,7.4,0,81.0,28.0,27.8,
1087,8.2,0,82.0,27.0,31.5,
1088,8.1,1,84.0,29.0,31.0,
1089,5.5,6,82.0,29.0,20.9,
1090,5.0,12,80.0,30.0,22.2,
1091,5.5,18,80.0,31.0,20.6,
1092,5.1,25,78.0,31.0,12.0,
1093,5.0,31,78.0,29.0,9.5,
1094,5.1,37,77.0,25.0,9.9,
1095,5.0,44,84.0,26.0,12.6,
1096,5.3,48,88.0,26.0,15.9,
1097,4.8,49,96.0,29.0,15.1,
1098,4.6,47,104.0,31.0,15.1,
1099,4.6,47,104.0,31.0,15.1,
1100,4.4,39,99.0,28.0,25.5,
1101,4.8,34,92.0,27.0,27.8,
1102,5.5,29,90.0,26.0,35.5,
1103,5.4,23,90.0,27.0,36.4,
1104,5.1,18,92.0,29.0,33.9,
1105,8.3,13,98.0,33.0,23.0,
1106,5.7,9,104.0,37.0,21.9,
1107,4.6,8,114.0,43.0,17.6,
1108,4.3,7,126.0,49.0,15.1,
1109,4.0,8,138.0,54.0,13.7,
1110,3.8,9,142.0,58.0,17.8,
1111,3.8,9,140.0,58.0,20.6,
1112,3.8,11,128.0,56.0,19.5,
1113,4.4,15,120.0,54.0,12.6,
1114,5.1,21,114.0,54.0,12.2,
1115,5.3,27,109.0,56.0,13.8,
1116,4.8,36,110.0,61.0,12.0,
1117,5.1,44,112.0,63.0,10.7,
1118,7.7,52,112.0,65.0,17.8,
1119,8.1,57,110.0,62.0,20.1,
1120,5.4,62,108.0,59.0,14.8,
1121,5.0,63,105.0,60.0,22.7,
1122,4.9,63,105.0,62.0,22.3,
1123,5.1,63,108.0,68.0,18.3,
1124,4.4,59,114.0,75.0,15.5,
1125,3.9,53,112.0,74.0,13.4,
1126,3.7,51,104.0,67.0,10.3,
1127,3.7,50,94.0,60.0,8.5,
1128,3.8,47,88.0,52.0,10.7,
1129,6.8,45,81.0,47.0,8.5,
1130,3.5,43,74.0,42.0,11.5,
1131,3.2,38,68.0,37.0,12.0,
1132,3.1,36,62.0,31.0,11.1,
1133,3.2,35,57.0,29.0,10.7,
1134,3.1,32,54.0,25.0,11.7,
1135,3.2,29,50.0,23.0,12.9,
1136,3.2,28,44.0,18.0,12.8,
1137,3.2,27,40.0,14.0,11.7,
1138,3.3,27,36.0,11.0,10.9,
1139,3.3,27,34.0,10.0,10.7,
1140,3.3,28,34.0,9.0,8.9,
1141,3.4,29,35.0,9.0,9.4,
1142,3.7,30,36.0,9.0,11.4,
1143,3.4,31,36.0,11.0,13.4,
1144,3.7,32,36.0,10.0,16.4,
1145,3.4,32,35.0,9.0,17.9,
1146,3.5,32,34.0,9.0,16.0,
1147,3.4,31,32.0,7.0,13.7,
1148,3.4,30,32.0,7.0,12.9,
1149,3.4,29,30.0,6.0,12.2,
1150,3.4,29,26.0,5.0,10.7,
1151,3.2,29,25.0,4.0,11.0,
1152,3.2,29,23.0,3.0,12.8,
1153,6.2,29,20.0,3.0,14.4,
1154,4.0,29,18.0,2.0,13.6,
1155,3.5,30,18.0,2.0,12.1,
1156,3.5,30,16.0,1.0,12.6,
1157,3.4,31,18.0,1.0,13.8,
1158,3.4,31,18.0,1.0,15.3,
1159,3.4,31,16.0,2.0,15.3,
1160,2.0,32,17.0,2.0,12.5,
1161,1.7,32,17.0,3.0,11.2,
1162,1.8,32,18.0,3.0,12.8,
1163,1.7,33,20.0,2.0,10.6,
1164,2.0,34,20.0,2.0,11.2,
1165,2.0,35,21.0,2.0,10.7,
1166,2.2,35,22.0,2.0,12.7,
1167,2.2,36,23.0,2.0,14.8,
1168,2.1,35,24.0,2.0,17.6,
1169,2.2,34,26.0,2.0,23.3,
1170,1.8,33,26.0,3.0,20.6,
1171,1.6,32,25.0,3.0,17.9,
1172,1.5,30,24.0,3.0,18.4,
1173,1.6,28,22.0,2.0,17.5,
1174,1.6,27,21.0,2.0,14.8,
1175,1.7,27,20.0,2.0,16.5,
1176,2.0,26,20.0,2.0,16.2,
1177,4.6,27,18.0,2.0,11.8,
1178,2.3,28,17.0,2.0,11.8,
1179,2.0,29,16.0,2.0,12.9,
1180,1.6,29,14.0,1.0,9.4,
1181,2.0,30,14.0,2.0,10.4,
1182,1.8,30,14.0,1.0,13.6,
1183,2.1,30,16.0,1.0,14.0,
1184,2.1,30,16.0,1.0,14.3,
1185,1.7,30,17.0,2.0,11.7,
1186,1.7,30,16.0,2.0,12.5,
1187,1.7,30,17.0,3.0,10.5,
1188,2.2,31,17.0,4.0,11.5,
1189,2.3,32,20.0,5.0,11.4,
1190,2.2,33,22.0,6.0,11.1,
1191,2.2,33,26.0,7.0,13.1,
1192,2.3,33,30.0,8.0,17.7,
1193,2.2,32,30.0,9.0,18.8,
1194,2.2,31,30.0,9.0,17.5,
1195,2.4,29,30.0,9.0,17.7,
1196,2.3,27,30.0,9.0,16.0,
1197,2.3,25,30.0,8.0,17.1,
1198,2.2,23,30.0,7.0,14.8,
1199,2.2,22,29.0,7.0,14.3,
1200,2.0,22,30.0,7.0,13.2,
1201,4.8,23,30.0,8.0,9.5,
1202,2.7,24,30.0,8.0,11.1,
1203,2.3,25,28.0,9.0,9.2,
1204,2.3,27,28.0,8.0,9.2,
1205,2.1,28,26.0,7.0,10.9,
1206,2.1,29,26.0,7.0,10.3,
1207,1.8,29,26.0,6.0,12.1,
1208,1.6,30,25.0,6.0,12.0,
1209,1.6,30,25.0,7.0,10.4,
1210,1.5,30,25.0,8.0,9.4,
1211,1.7,31,26.0,9.0,9.8,
1212,1.8,31,26.0,9.0,8.7,
1213,2.1,32,26.0,10.0,9.8,
1214,2.1,33,26.0,11.0,12.0,
1215,2.2,34,25.0,12.0,12.8,
1216,2.1,35,25.0,14.0,10.0,
1217,2.1,35,24.0,13.0,12.1,
1218,2.4,34,24.0,13.0,14.8,
1219,2.6,33,26.0,11.0,18.7,
1220,2.1,32,26.0,11.0,15.9,
1221,2.1,31,27.0,11.0,15.6,
1222,2.2,30,28.0,10.0,14.4,
1223,2.0,30,28.0,10.0,13.3,
1224,2.0,29,28.0,9.0,13.7,
1225,4.6,29,30.0,10.0,13.9,
1226,2.4,30,30.0,9.0,13.3,
1227,2.2,31,29.0,9.0,12.7,
1228,2.2,32,28.0,8.0,13.2,
1229,2.0,32,28.0,8.0,13.1,
1230,2.2,32,28.0,9.0,15.4,
1231,2.2,31,28.0,10.0,15.1,
1232,2.1,31,30.0,11.0,13.1,
1233,2.1,31,31.0,11.0,12.0,
1234,2.1,32,34.0,12.0,12.1,
1235,2.1,33,36.0,12.0,11.1,
1236,2.2,34,36.0,12.0,10.5,
1237,2.4,36,36.0,12.0,12.0,
1238,2.3,38,37.0,12.0,14.8,
1239,2.1,40,38.0,12.0,14.9,
1240,2.1,40,38.0,12.0,14.9,
1241,2.4,41,45.0,12.0,22.2,
1242,2.3,41,48.0,18.0,25.2,
1243,2.3,40,52.0,23.0,25.2,
1244,2.2,39,57.0,31.0,23.0,
1245,2.1,39,61.0,38.0,17.6,
1246,2.0,39,62.0,37.0,16.4,
1247,1.7,39,60.0,36.0,13.9,
1248,1.6,39,58.0,34.0,16.1,
1249,4.2,41,54.0,32.0,11.8,
1250,2.4,43,52.0,31.0,12.0,
1251,2.3,44,52.0,32.0,12.0,
1252,2.1,45,54.0,33.0,12.2,
1253,1.8,45,54.0,32.0,11.7,
1254,1.8,44,56.0,32.0,13.7,
1255,1.7,43,54.0,31.0,14.3,
1256,2.0,42,50.0,28.0,15.0,
1257,1.7,41,48.0,26.0,12.6,
1258,1.7,41,44.0,25.0,11.5,
1259,3.4,41,43.0,23.0,12.8,
1260,2.8,40,43.0,23.0,13.8,
1261,2.2,40,44.0,23.0,13.6,
1262,2.2,40,45.0,24.0,13.3,
1263,2.1,41,44.0,24.0,13.4,
1264,2.0,40,44.0,24.0,16.4,
1265,2.2,40,43.0,23.0,17.9,
1266,2.4,38,42.0,23.0,18.4,
1267,2.3,37,42.0,21.0,20.0,
1268,2.3,35,40.0,21.0,18.9,
1269,2.3,34,40.0,22.0,18.7,
1270,2.0,33,39.0,22.0,20.3,
1271,2.0,32,37.0,22.0,22.2,
1272,2.3,31,36.0,22.0,21.4,
1273,4.9,31,34.0,21.0,20.0,
1274,3.3,31,34.0,21.0,18.8,
1275,2.9,31,36.0,23.0,20.5,
1276,2.2,31,36.0,23.0,15.6,
1277,2.3,31,35.0,23.0,17.6,
1278,2.7,30,34.0,21.0,25.0,
1279,3.7,28,30.0,18.0,36.0,
1280,3.7,26,30.0,18.0,34.7,
1281,3.4,25,31.0,18.0,20.6,
1282,3.7,24,32.0,18.0,21.4,
1283,3.3,25,36.0,19.0,22.5,
1284,3.3,25,36.0,19.0,22.5,
1285,2.9,25,40.0,22.0,19.3,
1286,3.3,25,42.0,22.0,27.5,
1287,3.4,26,40.0,21.0,27.8,
1288,3.1,26,40.0,20.0,31.7,
1289,2.3,25,40.0,20.0,30.4,
1290,2.0,23,40.0,20.0,29.4,
1291,2.2,20,39.0,19.0,34.6,
1292,2.0,16,39.0,20.0,32.8,
1293,2.0,13,40.0,22.0,33.8,
1294,1.7,11,41.0,24.0,23.7,
1295,1.5,10,40.0,24.0,19.0,
1296,1.6,9,38.0,23.0,22.5,
1297,4.4,8,36.0,21.0,21.1,
1298,2.4,7,33.0,19.0,17.3,
1299,2.1,7,33.0,19.0,24.8,
1300,1.8,8,34.0,21.0,16.2,
1301,1.8,8,32.0,21.0,17.3,
1302,1.7,9,32.0,21.0,23.3,
1303,6.5,8,31.0,20.0,25.8,
1304,5.1,8,30.0,18.0,23.9,
1305,3.7,8,29.0,16.0,28.4,
1306,3.1,9,29.0,15.0,22.0,
1307,2.3,11,30.0,17.0,18.2,
1308,2.2,12,30.0,17.0,16.8,
1309,2.2,14,30.0,17.0,14.7,
1310,1.8,16,29.0,16.0,17.3,
