,SO2,CO,O3,PM10,PM25,NO2,NO,pr
10618,2.5,0.49,10.0,75.0,19.0,31.0,1.5,
10619,2.2,0.46,10.0,57.0,14.0,30.0,1.4,
10620,3.4,0.48,7.6,59.0,15.0,30.0,1.5,
10621,3.3,0.48,6.5,64.0,13.0,29.0,1.2,
10622,3.1,0.48,4.5,69.0,14.0,30.0,2.0,
10623,3.0,0.49,1.6,64.0,12.0,31.0,3.2,
10624,3.3,0.6,2.1,57.0,13.0,29.0,9.4,
10625,3.6,0.7,4.3,64.0,8.0,28.0,18.0,
10626,4.5,0.78,15.0,78.0,10.0,26.0,14.0,
10627,4.4,0.48,45.0,94.0,22.0,15.0,2.9,
10628,2.9,0.36,64.0,94.0,30.0,9.4,1.9,
10629,3.4,0.38,76.0,97.0,30.0,12.0,1.9,
10630,3.7,0.43,89.0,98.0,32.0,14.0,1.8,
10631,4.4,0.46,106.0,113.0,32.0,15.0,1.6,
10632,4.8,0.43,113.0,113.0,38.0,15.0,1.2,
10633,5.2,0.44,93.0,105.0,29.0,17.0,1.6,
10634,5.9,0.54,85.0,82.0,25.0,21.0,2.1,
10635,5.4,0.51,77.0,72.0,24.0,20.0,1.7,
10636,11.0,0.8,45.0,68.0,27.0,33.0,2.7,
10637,7.7,0.8,44.0,69.0,19.0,30.0,1.5,
10638,3.8,0.62,52.0,72.0,22.0,21.0,1.0,
10639,3.9,0.73,36.0,78.0,19.0,32.0,1.2,
10640,4.0,0.79,16.0,81.0,19.0,39.0,1.8,
10641,4.4,0.8,13.0,88.0,14.0,37.0,2.0,
10642,4.7,0.68,14.0,86.0,16.0,28.0,1.5,
10643,4.1,0.68,10.0,81.0,24.0,25.0,1.5,
10644,3.5,0.64,9.5,69.0,19.0,23.0,1.2,
10645,3.9,0.64,5.7,60.0,22.0,22.0,1.7,
10646,2.7,0.6,7.7,58.0,19.0,18.0,1.2,
10647,2.2,0.56,11.0,49.0,22.0,14.0,1.0,
10648,1.8,0.57,7.9,45.0,19.0,15.0,1.8,
10649,2.2,0.7,9.0,47.0,19.0,15.0,5.5,
10650,2.7,0.64,25.0,51.0,16.0,13.0,4.2,
10651,4.3,0.51,41.0,66.0,25.0,11.0,2.8,
10652,6.0,0.53,60.0,82.0,30.0,11.0,1.7,
10653,6.0,0.66,68.0,102.0,43.0,14.0,1.7,
10654,3.1,0.52,77.0,106.0,43.0,11.0,1.4,
10655,2.5,0.44,79.0,107.0,46.0,9.9,1.1,
10656,2.5,0.35,72.0,94.0,44.0,9.2,1.2,
10657,2.5,0.3,76.0,85.0,35.0,8.7,1.2,
10658,2.7,0.3,77.0,71.0,26.0,9.4,0.8,
10659,3.2,0.3,69.0,70.0,28.0,10.0,1.2,
10660,3.6,0.36,54.0,71.0,28.0,15.0,1.4,
10661,4.5,0.4,44.0,75.0,29.0,19.0,1.0,
10662,3.6,0.46,40.0,80.0,24.0,16.0,1.1,
10663,3.4,0.56,29.0,77.0,26.0,20.0,1.5,
10664,2.5,0.45,30.0,72.0,25.0,16.0,1.3,
10665,2.8,0.51,24.0,73.0,23.0,18.0,1.2,
10666,2.8,0.51,17.0,78.0,27.0,19.0,1.4,
10667,2.8,0.49,12.0,81.0,29.0,19.0,1.0,
10668,2.2,0.38,17.0,74.0,28.0,14.0,0.6,
10669,2.0,0.32,25.0,74.0,19.0,9.5,0.7,
10670,2.0,0.28,28.0,71.0,10.0,7.7,1.0,
10671,2.1,0.3,23.0,82.0,14.0,8.3,1.0,
10672,2.4,0.33,15.0,70.0,24.0,11.0,1.2,
10673,3.4,0.38,24.0,67.0,31.0,11.0,1.6,
10674,3.4,0.41,30.0,56.0,26.0,9.4,1.9,
10675,3.8,0.37,34.0,67.0,26.0,8.6,2.0,
10676,3.3,0.34,47.0,63.0,19.0,7.0,1.5,
10677,2.8,0.34,54.0,58.0,19.0,7.3,1.1,
10678,2.5,0.29,54.0,51.0,19.0,7.2,1.5,
10679,2.0,0.24,54.0,55.0,22.0,5.8,1.5,
10680,2.1,0.2,50.0,55.0,22.0,6.1,1.0,
10681,2.3,0.2,48.0,45.0,14.0,6.4,1.4,
10682,2.5,0.2,49.0,38.0,6.0,5.8,1.2,
10683,2.7,0.22,46.0,30.0,5.0,7.4,1.1,
10684,2.5,0.28,42.0,35.0,9.0,8.6,1.1,
10685,2.7,0.4,34.0,45.0,19.0,13.0,1.2,
10686,5.6,0.44,26.0,50.0,26.0,16.0,1.4,
10687,3.7,0.46,18.0,54.0,22.0,20.0,1.8,
10688,3.1,0.47,15.0,44.0,19.0,20.0,2.0,
10689,2.8,0.48,9.1,46.0,16.0,21.0,1.6,
10690,3.5,0.39,7.6,52.0,19.0,17.0,1.6,
10691,4.5,0.28,11.0,58.0,19.0,12.0,1.6,
10692,2.3,0.31,8.8,52.0,12.0,14.0,1.2,
10693,1.6,0.32,5.6,42.0,13.0,14.0,1.3,
10694,1.1,0.26,8.4,36.0,10.0,10.0,1.0,
10695,1.1,0.25,9.6,37.0,14.0,9.0,0.7,
10696,1.2,0.38,2.6,33.0,8.0,13.0,3.7,
10697,1.3,0.37,4.3,33.0,4.0,11.0,6.2,
10698,2.7,0.56,9.4,37.0,9.0,13.0,8.0,
10699,3.3,0.42,22.0,40.0,17.0,12.0,4.6,
10700,3.0,0.34,42.0,48.0,19.0,11.0,2.4,
10701,3.0,0.36,59.0,53.0,26.0,9.9,1.6,
10702,2.4,0.33,63.0,63.0,19.0,9.2,1.4,
10703,1.7,0.28,62.0,67.0,19.0,7.7,1.2,
10704,1.7,0.26,70.0,62.0,19.0,8.0,1.3,
10705,2.7,0.26,65.0,60.0,24.0,11.0,1.3,
10706,3.2,0.25,52.0,58.0,29.0,12.0,1.9,
10707,3.0,0.26,50.0,55.0,19.0,11.0,1.4,
10708,2.3,0.39,31.0,53.0,16.0,15.0,1.9,
10709,2.5,0.37,16.0,41.0,14.0,17.0,2.1,
10710,3.0,0.38,16.0,44.0,12.0,18.0,1.8,
10711,2.9,0.44,15.0,35.0,18.0,18.0,2.4,
10712,2.5,0.42,14.0,39.0,11.0,16.0,1.9,
10713,2.4,0.34,14.0,35.0,15.0,14.0,1.5,
10714,2.1,0.38,8.4,36.0,14.0,16.0,1.3,
10715,2.1,0.33,7.7,38.0,21.0,14.0,1.1,
10716,2.2,0.28,4.5,33.0,14.0,16.0,1.5,
10717,3.5,0.27,4.6,36.0,10.0,14.0,1.3,
10718,2.1,0.25,5.3,34.0,4.0,12.0,1.3,
10719,1.9,0.26,3.1,35.0,4.0,13.0,2.1,
10720,2.3,0.44,3.9,35.0,12.0,13.0,4.2,
10721,2.4,0.55,7.4,42.0,9.0,13.0,6.5,
10722,4.5,0.56,14.0,50.0,18.0,14.0,7.3,
10723,3.0,0.41,25.0,48.0,16.0,11.0,3.9,
10724,3.4,0.32,30.0,43.0,21.0,10.0,3.2,
10725,2.4,0.26,32.0,31.0,15.0,9.5,2.8,
10726,2.4,0.23,41.0,32.0,12.0,9.0,1.9,
10727,2.8,0.2,37.0,34.0,10.0,9.1,2.2,
10728,2.8,0.17,43.0,46.0,18.0,8.3,1.6,
10729,2.8,0.18,42.0,42.0,14.0,9.3,1.8,
10730,3.4,0.18,15.0,40.0,14.0,10.0,2.5,
10731,3.2,0.23,5.6,35.0,4.0,10.0,3.0,
10732,2.4,0.34,3.7,35.0,2.0,11.0,2.8,
10733,2.0,0.34,1.6,31.0,2.0,12.0,2.5,
10734,2.3,0.38,1.6,28.0,6.0,12.0,2.5,
10735,2.2,0.39,-0.4,36.0,6.0,14.0,2.3,
10736,2.9,0.38,3.0,46.0,12.0,14.0,1.7,
10737,4.4,0.32,1.7,44.0,12.0,15.0,1.8,
10738,2.8,0.27,0.5,37.0,12.0,14.0,1.9,
10739,2.3,0.24,0.8,26.0,4.0,12.0,1.7,
10740,2.1,0.22,0.5,31.0,4.0,12.0,1.3,
10741,1.8,0.2,0.7,34.0,8.0,11.0,1.5,
10742,1.9,0.2,0.7,39.0,9.0,11.0,2.1,
10743,1.9,0.21,0.6,37.0,5.0,11.0,2.7,
10744,1.9,0.23,2.4,34.0,2.0,9.0,1.9,
10745,4.0,0.55,1.6,35.0,8.0,12.0,13.0,
10746,3.0,0.43,1.6,37.0,9.0,9.6,7.5,
10747,2.9,0.35,0.2,43.0,17.0,8.8,4.5,
10748,3.5,0.32,18.0,48.0,16.0,8.3,2.7,
10749,3.5,0.32,18.0,48.0,16.0,8.3,2.7,
10750,3.5,0.32,37.0,59.0,19.0,8.3,2.7,
10751,2.9,0.24,46.0,71.0,21.0,8.0,2.7,
10752,2.9,0.16,33.0,62.0,19.0,6.8,2.9,
10753,2.7,0.17,34.0,58.0,18.0,6.5,3.3,
10754,3.1,0.18,29.0,51.0,15.0,7.7,3.0,
10755,2.8,0.22,22.0,50.0,9.0,9.1,3.8,
10756,2.5,0.28,20.0,56.0,12.0,9.1,3.4,
10757,2.5,0.26,16.0,47.0,8.0,10.0,2.6,
10758,2.6,0.34,11.0,49.0,12.0,12.0,3.0,
10759,2.4,0.35,11.0,43.0,8.0,12.0,3.0,
10760,2.3,0.4,13.0,45.0,5.0,16.0,2.8,
10761,2.1,0.34,9.0,42.0,5.0,14.0,2.7,
10762,2.1,0.22,9.5,47.0,2.0,9.3,2.2,
10763,2.2,0.19,8.1,38.0,3.0,8.4,1.6,
10764,1.4,0.2,5.4,28.0,2.0,9.7,1.8,
10765,1.6,0.22,3.2,15.0,2.0,11.0,2.3,
10766,1.5,0.2,4.4,15.0,2.0,8.9,2.1,
10767,2.0,0.24,1.0,24.0,2.0,11.0,3.9,
10768,1.5,0.31,3.3,29.0,2.0,10.0,5.5,
10769,2.3,0.31,6.1,34.0,2.0,8.5,6.7,
10770,1.7,0.4,13.0,40.0,6.0,9.0,6.5,
10771,1.4,0.3,22.0,30.0,14.0,7.3,4.0,
10772,1.6,0.24,29.0,28.0,11.0,5.7,3.3,
10773,1.8,0.28,41.0,18.0,9.0,6.4,2.8,
10774,2.0,0.25,47.0,33.0,14.0,7.0,2.8,
10775,2.1,0.23,51.0,38.0,19.0,6.7,2.6,
10776,2.2,0.19,49.0,48.0,19.0,6.7,2.3,
10777,2.3,0.19,45.0,45.0,12.0,7.3,2.5,
10778,2.4,0.2,41.0,58.0,18.0,8.1,3.0,
10779,2.6,0.24,35.0,57.0,14.0,9.6,3.4,
10780,2.5,0.38,26.0,63.0,22.0,12.0,3.9,
10781,2.0,0.39,15.0,56.0,8.0,14.0,4.0,
10782,2.3,0.37,9.7,58.0,19.0,13.0,4.2,
10783,3.6,0.35,9.5,47.0,14.0,12.0,3.5,
10784,1.7,0.34,7.6,48.0,18.0,12.0,3.2,
10785,1.6,0.32,4.7,44.0,6.0,13.0,3.2,
10786,1.4,0.27,6.3,48.0,2.0,11.0,1.8,
10787,1.5,0.23,6.4,37.0,8.0,9.5,2.3,
10788,1.8,0.16,7.0,31.0,8.0,8.7,1.1,
10789,1.8,0.15,6.8,33.0,16.0,8.6,1.3,
10790,1.8,0.16,4.6,33.0,6.0,9.2,1.4,
10791,2.0,0.19,4.5,29.0,12.0,9.4,1.9,
10792,1.6,0.23,4.7,24.0,8.0,10.0,2.9,
10793,3.1,0.37,7.1,25.0,12.0,9.9,6.3,
10794,2.5,0.46,11.0,31.0,13.0,11.0,7.6,
10795,2.7,0.3,20.0,32.0,8.0,9.2,5.2,
10796,2.4,0.26,33.0,41.0,19.0,8.4,2.9,
10797,2.9,0.26,41.0,46.0,14.0,8.4,2.1,
10798,2.8,0.24,47.0,53.0,14.0,7.6,1.9,
10799,2.2,0.21,44.0,47.0,5.0,6.3,1.9,
10800,2.5,0.21,40.0,40.0,13.0,6.3,2.3,
10801,2.8,0.2,38.0,39.0,16.0,7.0,2.0,
10802,2.7,0.19,36.0,48.0,22.0,7.9,2.4,
10803,2.9,0.25,31.0,61.0,16.0,10.0,2.7,
10804,3.1,0.4,21.0,62.0,13.0,15.0,4.2,
10805,3.4,0.41,14.0,63.0,14.0,15.0,4.0,
10806,4.1,0.47,8.6,55.0,18.0,16.0,5.0,
10807,2.3,0.44,8.6,52.0,24.0,14.0,3.7,
10808,2.5,0.43,6.1,38.0,21.0,16.0,4.1,
10809,2.2,0.36,7.0,36.0,13.0,13.0,2.2,
10810,2.9,0.37,4.6,27.0,10.0,14.0,2.6,
10811,1.6,0.25,4.0,32.0,2.0,11.0,2.4,
10812,2.1,0.22,3.6,34.0,12.0,12.0,1.2,
10813,2.0,0.19,8.5,36.0,10.0,7.2,1.3,
10814,2.1,0.2,4.3,30.0,14.0,9.5,1.6,
10815,2.1,0.19,6.1,25.0,6.0,8.3,0.6,
10816,1.9,0.23,6.0,26.0,3.0,8.5,2.0,
10817,2.0,0.31,5.6,23.0,6.0,8.5,8.0,
10818,3.6,0.22,25.0,13.0,14.0,6.9,3.2,
10819,2.6,0.26,38.0,29.0,14.0,6.3,1.7,
10820,2.6,0.24,45.0,39.0,17.0,6.1,1.5,
10821,3.0,0.24,52.0,43.0,19.0,6.6,1.3,
10822,2.8,0.22,53.0,34.0,18.0,6.4,1.3,
10823,2.8,0.16,38.0,27.0,14.0,5.9,1.7,
10824,2.9,0.15,39.0,26.0,12.0,5.4,1.8,
10825,2.8,0.17,42.0,37.0,16.0,5.4,1.3,
10826,3.3,0.19,43.0,47.0,12.0,7.0,1.4,
10827,3.6,0.27,31.0,53.0,8.0,13.0,1.7,
10828,3.2,0.3,25.0,44.0,8.0,12.0,1.3,
10829,3.3,0.26,21.0,46.0,8.0,11.0,1.1,
10830,2.9,0.36,18.0,41.0,13.0,12.0,1.2,
10831,5.2,0.42,9.9,38.0,4.0,18.0,1.3,
10832,4.4,0.51,3.3,34.0,16.0,22.0,3.2,
10833,3.3,0.36,5.0,34.0,12.0,20.0,2.3,
10834,2.8,0.29,7.8,40.0,16.0,15.0,1.2,
10835,4.7,0.26,5.7,33.0,12.0,16.0,1.5,
10836,4.5,0.26,4.3,34.0,8.0,14.0,1.3,
10837,3.4,0.29,3.8,44.0,12.0,13.0,1.5,
10838,4.4,0.27,7.6,54.0,14.0,11.0,1.4,
10839,4.5,0.24,12.0,57.0,19.0,11.0,1.3,
10840,3.4,0.37,7.3,47.0,16.0,11.0,4.0,
10841,3.4,0.38,15.0,52.0,12.0,9.1,4.4,
10842,2.6,0.3,29.0,56.0,8.0,7.6,2.7,
10843,3.0,0.24,35.0,56.0,16.0,5.7,1.7,
10844,2.9,0.23,47.0,51.0,16.0,5.6,1.3,
10845,2.3,0.23,53.0,49.0,27.0,5.9,1.0,
10846,2.5,0.19,53.0,49.0,18.0,5.4,1.3,
10847,2.5,0.16,42.0,41.0,21.0,4.4,1.2,
10848,2.1,0.16,35.0,36.0,12.0,4.1,1.4,
10849,1.7,0.16,31.0,34.0,12.0,3.9,1.5,
10850,1.9,0.19,30.0,33.0,10.0,4.9,1.8,
10851,1.9,0.25,24.0,33.0,8.0,8.1,1.7,
10852,6.2,0.28,20.0,41.0,13.0,10.0,1.8,
10853,2.3,0.27,22.0,36.0,14.0,9.8,1.3,
10854,2.1,0.34,11.0,38.0,14.0,13.0,2.3,
10855,2.0,0.34,15.0,27.0,13.0,16.0,2.1,
10856,2.3,0.4,0.4,35.0,12.0,15.0,2.0,
10857,4.3,0.47,1.3,27.0,12.0,16.0,1.5,
10858,5.5,0.53,3.3,29.0,12.0,20.0,1.5,
10859,2.1,0.31,1.3,31.0,9.0,12.0,1.0,
10860,1.9,0.29,2.8,33.0,10.0,11.0,1.1,
10861,1.7,0.27,-0.8,29.0,2.0,11.0,1.5,
10862,2.0,0.35,2.6,23.0,8.0,11.0,1.4,
10863,2.0,0.34,1.9,25.0,13.0,10.0,1.9,
10864,2.1,0.38,1.3,33.0,14.0,11.0,6.4,
10865,3.0,0.71,1.9,36.0,16.0,14.0,9.2,
10866,3.5,0.64,3.5,44.0,19.0,17.0,10.0,
10867,5.0,0.48,19.0,35.0,26.0,16.0,8.2,
10868,4.8,0.37,40.0,35.0,23.0,12.0,3.7,
10869,4.4,0.33,32.0,40.0,23.0,12.0,3.7,
10870,4.4,0.48,28.0,62.0,24.0,19.0,5.5,
10871,9.3,0.45,28.0,73.0,24.0,19.0,6.4,
10872,4.6,0.32,28.0,73.0,24.0,12.0,3.0,
10873,4.6,0.32,28.0,87.0,10.0,12.0,3.0,
10874,4.6,0.32,45.0,54.0,17.0,12.0,3.0,
10875,1.7,0.3,34.0,51.0,10.0,12.0,3.0,
10876,1.7,0.43,21.0,27.0,16.0,17.0,0.3,
10877,2.1,0.49,18.0,41.0,8.0,21.0,-0.2,
10878,2.6,0.56,16.0,39.0,12.0,25.0,-0.2,
10879,3.4,0.61,8.5,55.0,10.0,27.0,1.9,
10880,2.9,0.38,15.0,39.0,15.0,18.0,1.9,
10881,2.5,0.45,7.8,39.0,14.0,23.0,0.6,
10882,3.7,0.47,1.4,35.0,12.0,24.0,2.8,
10883,5.3,0.48,1.2,44.0,8.0,22.0,4.1,
10884,3.8,0.4,2.8,35.0,10.0,20.0,3.1,
10885,2.3,0.32,7.9,28.0,4.0,14.0,1.9,
10886,1.8,0.3,8.4,33.0,12.0,12.0,1.7,
10887,2.3,0.31,5.4,47.0,8.0,13.0,3.1,
10888,3.5,0.43,5.7,46.0,10.0,14.0,9.3,
10889,3.4,0.52,15.0,44.0,9.0,13.0,7.7,
10890,3.3,0.46,30.0,49.0,17.0,12.0,4.4,
10891,4.9,0.44,58.0,72.0,29.0,13.0,2.8,
10892,5.4,0.49,72.0,79.0,32.0,12.0,2.0,
10893,4.4,0.49,88.0,79.0,38.0,11.0,2.0,
10894,3.6,0.4,89.0,71.0,35.0,9.4,1.9,
10895,2.1,0.25,89.0,69.0,34.0,7.5,1.6,
10896,2.1,0.25,56.0,69.0,34.0,7.5,1.6,
10897,1.8,0.22,44.0,56.0,31.0,7.7,2.3,
10898,1.9,0.29,41.0,46.0,24.0,8.7,2.4,
10899,2.2,0.31,35.0,33.0,18.0,10.0,2.4,
10900,2.8,0.42,28.0,44.0,17.0,16.0,2.1,
10901,2.8,0.43,25.0,53.0,19.0,18.0,1.5,
10902,2.8,0.6,19.0,62.0,24.0,24.0,2.5,
10903,4.2,0.54,17.0,70.0,24.0,22.0,2.5,
10904,2.7,0.49,16.0,62.0,23.0,19.0,1.9,
10905,2.3,0.34,20.0,59.0,18.0,12.0,1.5,
10906,2.1,0.38,12.0,43.0,8.0,15.0,1.5,
10907,2.1,0.28,16.0,38.0,12.0,11.0,2.0,
10908,2.3,0.3,14.0,41.0,12.0,11.0,2.0,
10909,2.4,0.28,8.1,42.0,18.0,13.0,2.3,
10910,2.2,0.28,8.7,43.0,10.0,12.0,2.0,
10911,2.4,0.31,13.0,30.0,12.0,12.0,2.1,
10912,2.6,0.36,8.7,24.0,10.0,14.0,4.4,
10913,4.0,0.46,17.0,29.0,24.0,13.0,6.9,
10914,4.9,0.33,24.0,42.0,27.0,12.0,5.5,
10915,3.6,0.25,41.0,53.0,29.0,8.7,3.5,
10916,3.0,0.21,61.0,62.0,19.0,7.6,2.0,
10917,3.0,0.27,81.0,67.0,24.0,9.6,2.3,
10918,3.2,0.29,85.0,67.0,26.0,11.0,2.0,
10919,5.3,0.32,63.0,73.0,26.0,14.0,2.3,
10920,5.3,0.32,61.0,73.0,23.0,14.0,2.3,
10921,3.1,0.24,57.0,65.0,17.0,14.0,2.3,
10922,2.7,0.25,48.0,55.0,16.0,9.7,2.7,
10923,2.4,0.44,44.0,61.0,14.0,14.0,2.9,
10924,2.6,0.54,39.0,57.0,17.0,18.0,2.4,
10925,3.0,0.52,46.0,59.0,19.0,16.0,2.0,
10926,3.9,0.62,43.0,62.0,14.0,21.0,1.9,
10927,3.6,0.65,34.0,67.0,21.0,22.0,1.7,
10928,2.9,0.57,23.0,65.0,19.0,21.0,1.8,
10929,2.9,0.56,16.0,63.0,19.0,21.0,2.0,
10930,2.5,0.57,13.0,58.0,19.0,21.0,2.2,
10931,2.3,0.55,9.6,55.0,13.0,20.0,2.1,
10932,2.1,0.54,4.8,42.0,17.0,19.0,2.1,
10933,2.2,0.53,6.3,36.0,8.0,21.0,1.6,
10934,2.2,0.53,3.3,35.0,12.0,20.0,2.1,
10935,2.9,0.62,-0.7,38.0,13.0,21.0,2.8,
10936,3.6,0.77,5.8,39.0,13.0,22.0,7.4,
10937,3.6,0.86,14.0,46.0,19.0,24.0,11.0,
10938,4.8,0.7,26.0,59.0,22.0,20.0,5.6,
10939,3.7,0.54,55.0,71.0,34.0,17.0,3.6,
10940,3.9,0.54,84.0,80.0,43.0,16.0,2.7,
10941,3.6,0.54,92.0,77.0,42.0,13.0,1.9,
10942,3.6,0.54,92.0,77.0,42.0,13.0,1.9,
10943,3.6,0.54,92.0,63.0,26.0,13.0,1.9,
10944,3.6,0.54,92.0,52.0,19.0,13.0,1.9,
10945,3.8,0.31,54.0,48.0,12.0,12.0,2.4,
10946,2.9,0.32,48.0,51.0,6.0,14.0,2.9,
10947,15.0,0.82,28.0,62.0,16.0,38.0,4.7,
10948,7.9,0.71,35.0,66.0,17.0,31.0,2.1,
10949,4.4,0.82,24.0,66.0,16.0,37.0,2.8,
10950,4.6,0.78,22.0,63.0,16.0,34.0,2.4,
10951,7.0,0.92,12.0,68.0,26.0,38.0,3.2,
10952,6.8,0.8,11.0,67.0,35.0,33.0,3.2,
10953,4.7,0.67,12.0,57.0,32.0,25.0,2.2,
10954,4.7,0.64,9.0,49.0,23.0,25.0,2.0,
10955,3.5,0.48,12.0,45.0,19.0,18.0,1.7,
10956,3.0,0.4,15.0,47.0,18.0,14.0,1.6,
10957,2.5,0.31,15.0,40.0,13.0,13.0,1.5,
10958,2.6,0.27,15.0,41.0,12.0,11.0,1.4,
10959,3.1,0.37,14.0,35.0,12.0,13.0,1.9,
10960,2.5,0.5,12.0,38.0,12.0,17.0,4.6,
10961,2.7,0.58,15.0,40.0,5.0,18.0,7.8,
10962,3.2,0.38,35.0,53.0,16.0,11.0,3.7,
10963,3.0,0.3,49.0,56.0,19.0,8.5,2.8,
10964,2.6,0.25,55.0,50.0,28.0,7.4,2.1,
10965,2.9,0.28,60.0,46.0,19.0,8.5,2.1,
10966,3.1,0.24,61.0,48.0,24.0,7.4,1.9,
10967,3.2,0.23,60.0,54.0,22.0,7.1,1.8,
10968,3.2,0.19,49.0,53.0,17.0,8.0,2.3,
10969,3.2,0.18,38.0,48.0,14.0,8.4,2.2,
10970,3.3,0.22,34.0,49.0,12.0,8.9,2.5,
10971,2.9,0.35,25.0,50.0,15.0,12.0,2.9,
10972,2.7,0.39,20.0,43.0,13.0,14.0,3.1,
10973,2.6,0.39,16.0,38.0,12.0,15.0,3.0,
10974,3.2,0.3,14.0,36.0,10.0,13.0,2.6,
10975,2.3,0.26,13.0,42.0,9.0,11.0,2.0,
10976,2.2,0.25,11.0,42.0,12.0,12.0,2.2,
10977,2.2,0.2,13.0,35.0,10.0,9.8,1.7,
10978,2.7,0.19,15.0,32.0,8.0,9.1,1.6,
10979,2.3,0.18,16.0,25.0,4.0,7.2,1.2,
10980,2.3,0.2,14.0,27.0,9.0,7.5,1.0,
10981,3.1,0.19,13.0,33.0,8.0,8.8,0.7,
10982,2.8,0.19,13.0,35.0,16.0,9.4,1.0,
10983,2.2,0.25,8.4,30.0,5.0,12.0,2.3,
10984,2.2,0.27,9.1,17.0,5.0,9.8,4.8,
10985,2.1,0.31,19.0,12.0,5.0,7.3,3.3,
10986,2.3,0.25,26.0,14.0,10.0,6.5,2.8,
10987,2.2,0.25,33.0,27.0,12.0,6.5,2.0,
10988,2.4,0.24,43.0,35.0,10.0,6.4,1.9,
10989,2.3,0.23,47.0,44.0,6.0,6.8,1.6,
10990,2.0,0.2,40.0,50.0,12.0,5.7,1.6,
10991,2.0,0.16,38.0,55.0,6.0,5.0,1.4,
10992,2.5,0.17,40.0,52.0,6.0,6.5,1.6,
10993,2.3,0.18,40.0,45.0,4.0,6.2,1.8,
10994,2.6,0.22,42.0,42.0,4.0,7.2,1.9,
10995,2.9,0.31,37.0,44.0,12.0,10.0,2.1,
10996,4.0,0.42,32.0,45.0,13.0,15.0,1.7,
10997,2.2,0.39,31.0,45.0,24.0,13.0,1.3,
10998,2.2,0.52,21.0,43.0,19.0,18.0,1.7,
10999,2.2,0.42,20.0,47.0,16.0,14.0,1.4,
11000,2.5,0.43,12.0,44.0,9.0,17.0,2.1,
11001,2.6,0.4,10.0,47.0,16.0,17.0,1.8,
11002,2.0,0.33,12.0,35.0,23.0,15.0,1.4,
11003,1.5,0.19,17.0,35.0,17.0,8.3,0.9,
11004,1.5,0.17,17.0,28.0,14.0,7.7,0.4,
11005,1.4,0.16,16.0,34.0,5.0,7.4,0.7,
11006,1.0,0.17,12.0,30.0,6.0,6.9,0.8,
11007,1.0,0.18,14.0,33.0,6.0,7.5,1.0,
11008,1.2,0.3,13.0,18.0,6.0,11.0,4.1,
11009,1.1,0.26,23.0,16.0,6.0,7.2,3.0,
11010,1.2,0.21,32.0,10.0,9.0,4.8,1.5,
11011,1.2,0.19,34.0,19.0,13.0,4.2,1.2,
11012,1.3,0.19,37.0,28.0,17.0,4.3,1.0,
11013,1.3,0.18,40.0,36.0,8.0,4.4,1.0,
11014,1.2,0.15,42.0,33.0,8.0,4.2,1.1,
11015,1.4,0.15,41.0,39.0,8.0,4.7,0.8,
11016,1.6,0.13,37.0,47.0,8.0,4.4,1.0,
11017,1.7,0.14,34.0,53.0,8.0,4.4,1.1,
11018,1.8,0.17,31.0,41.0,4.0,4.8,1.4,
11019,2.1,0.24,29.0,42.0,12.0,7.2,1.4,
11020,1.6,0.27,22.0,42.0,13.0,9.0,1.6,
11021,1.8,0.27,18.0,49.0,18.0,9.8,1.2,
11022,3.1,0.29,14.0,35.0,14.0,10.0,2.2,
11023,2.0,0.32,9.9,30.0,18.0,13.0,1.9,
11024,1.7,0.28,10.0,24.0,15.0,12.0,1.4,
11025,2.0,0.24,10.0,20.0,18.0,11.0,1.0,
11026,2.4,0.2,12.0,19.0,8.0,9.4,0.8,
11027,1.5,0.12,12.0,11.0,12.0,6.4,1.1,
11028,1.6,0.12,9.2,7.0,4.0,6.7,1.0,
11029,1.8,0.15,8.1,6.0,5.0,7.5,1.0,
11030,1.5,0.1,13.0,11.0,5.0,5.2,0.8,
11031,1.5,0.16,4.9,16.0,3.0,8.6,1.8,
11032,2.1,0.28,5.2,17.0,2.0,10.0,7.9,
11033,2.5,0.32,17.0,30.0,14.0,9.0,4.6,
11034,2.2,0.23,26.0,36.0,12.0,7.5,3.0,
11035,1.7,0.17,36.0,42.0,18.0,5.8,1.7,
11036,2.0,0.16,43.0,37.0,16.0,5.5,1.4,
11037,2.1,0.16,49.0,34.0,13.0,5.9,1.4,
11038,2.2,0.17,48.0,34.0,12.0,5.7,1.1,
11039,2.0,0.13,45.0,31.0,2.0,6.0,1.2,
11040,2.3,0.13,45.0,40.0,12.0,6.7,1.5,
11041,2.8,0.14,44.0,43.0,8.0,7.3,1.2,
11042,3.5,0.17,40.0,48.0,10.0,9.2,1.5,
11043,2.9,0.25,38.0,48.0,12.0,10.0,1.3,
11044,3.1,0.26,30.0,47.0,19.0,11.0,1.2,
11045,3.0,0.25,24.0,49.0,19.0,11.0,0.8,
11046,2.9,0.31,19.0,36.0,12.0,12.0,1.0,
11047,2.9,0.29,18.0,41.0,8.0,12.0,1.3,
11048,2.9,0.26,17.0,46.0,12.0,13.0,1.0,
11049,3.8,0.22,15.0,62.0,12.0,12.0,0.8,
11050,3.2,0.19,15.0,59.0,10.0,10.0,0.9,
11051,5.1,0.21,11.0,53.0,10.0,10.0,1.5,
11052,6.2,0.2,12.0,48.0,17.0,11.0,1.0,
11053,3.9,0.18,14.0,44.0,17.0,8.9,1.1,
