,SO2,CO,PM10,PM25,NO2,pr
605,2.2,0.34,34.0,8.0,6.8,
606,2.1,0.32,32.0,7.0,7.0,
607,1.8,0.3,32.0,6.0,7.0,
608,1.7,0.3,32.0,6.0,8.0,
609,1.8,0.3,31.0,6.0,9.3,
610,2.1,0.31,31.0,6.0,11.6,
611,2.3,0.32,30.0,6.0,12.1,
612,2.2,0.34,30.0,6.0,9.8,
613,2.2,0.35,29.0,6.0,10.3,
614,1.9,0.36,29.0,6.0,9.2,
615,1.8,0.38,30.0,6.0,8.1,
616,2.0,0.38,28.0,6.0,6.8,
617,1.8,0.38,28.0,6.0,7.4,
618,1.9,0.36,26.0,6.0,8.4,
619,1.9,0.35,28.0,6.0,9.0,
620,2.2,0.39,28.0,5.0,15.7,
621,1.6,0.39,34.0,11.0,14.1,
622,2.1,0.41,35.0,12.0,14.9,
623,2.3,0.46,34.0,14.0,15.5,
624,2.2,0.53,36.0,16.0,13.9,
625,2.4,0.58,35.0,17.0,13.1,
626,2.3,0.61,38.0,19.0,14.2,
627,2.9,0.62,36.0,19.0,11.7,
628,2.8,0.59,34.0,17.0,9.3,
629,2.8,0.59,32.0,15.0,9.1,
630,2.8,0.59,32.0,15.0,9.1,
631,2.5,0.49,30.0,13.0,10.6,
632,2.7,0.43,31.0,14.0,10.2,
633,3.3,0.38,30.0,12.0,12.4,
634,3.1,0.35,31.0,14.0,17.0,
635,2.9,0.34,30.0,13.0,13.2,
636,2.6,0.32,29.0,12.0,10.8,
637,2.7,0.31,28.0,10.0,11.5,
638,3.1,0.31,28.0,9.0,11.3,
639,2.8,0.32,33.0,9.0,9.6,
640,2.3,0.34,42.0,12.0,8.1,
641,2.3,0.35,51.0,16.0,9.4,
642,2.6,0.34,60.0,20.0,11.0,
643,2.5,0.36,62.0,20.0,13.6,
644,2.5,0.4,63.0,21.0,18.7,
645,2.7,0.43,62.0,20.0,18.0,
646,2.7,0.46,58.0,18.0,21.2,
647,2.6,0.49,56.0,17.0,19.5,
648,2.6,0.5,56.0,17.0,20.2,
649,2.6,0.51,55.0,16.0,22.5,
650,3.4,0.52,54.0,17.0,20.4,
651,3.5,0.54,54.0,17.0,18.0,
652,2.5,0.52,54.0,16.0,17.9,
653,2.3,0.54,54.0,15.0,16.7,
654,2.2,0.54,55.0,15.0,15.4,
655,2.3,0.52,54.0,38.0,22.8,
656,2.0,0.55,53.0,38.0,25.5,
657,3.2,0.6,52.0,15.0,30.7,
658,4.7,0.7,53.0,17.0,30.1,
659,5.1,0.75,56.0,19.0,25.8,
660,3.8,0.77,62.0,21.0,19.1,
661,4.0,0.77,68.0,23.0,15.6,
662,3.4,0.76,68.0,24.0,11.2,
663,2.3,0.74,65.0,24.0,9.3,
664,2.5,0.7,63.0,47.0,9.1,
665,2.4,0.64,61.0,45.0,9.8,
666,2.3,0.52,60.0,37.0,8.4,
667,2.2,0.47,62.0,34.0,9.2,
668,1.8,0.45,64.0,24.0,9.6,
669,1.9,0.46,65.0,24.0,10.6,
670,2.0,0.49,65.0,23.0,10.1,
671,2.0,0.5,65.0,23.0,8.9,
672,2.1,0.51,64.0,21.0,9.0,
673,2.6,0.51,66.0,21.0,9.1,
674,2.7,0.49,65.0,21.0,9.1,
675,2.1,0.45,64.0,17.0,10.5,
676,2.1,0.43,62.0,17.0,13.7,
677,2.1,0.39,57.0,34.0,10.0,
678,1.7,0.34,52.0,34.0,5.9,
679,1.7,0.34,52.0,34.0,5.9,
680,2.3,0.27,45.0,34.0,8.7,
681,2.8,0.29,48.0,19.0,13.5,
682,3.7,0.31,52.0,22.0,18.3,
683,2.8,0.34,60.0,25.0,13.3,
684,2.5,0.35,62.0,27.0,13.5,
685,2.6,0.38,61.0,29.0,16.0,
686,2.6,0.41,58.0,29.0,20.2,
687,2.5,0.44,54.0,29.0,12.9,
688,2.6,0.45,50.0,29.0,13.0,
689,2.1,0.43,48.0,29.0,9.8,
690,2.0,0.4,46.0,19.0,11.0,
691,2.4,0.4,45.0,18.0,15.7,
692,2.4,0.4,45.0,18.0,15.7,
693,1.7,0.43,48.0,19.0,8.7,
694,1.7,0.43,48.0,19.0,8.7,
695,2.0,0.44,44.0,20.0,8.1,
696,2.5,0.44,41.0,19.0,8.9,
697,3.3,0.44,36.0,19.0,11.4,
698,3.6,0.47,32.0,12.0,10.8,
699,3.2,0.46,32.0,11.0,9.6,
700,2.1,0.45,30.0,11.0,6.8,
701,2.4,0.43,28.0,11.0,6.9,
702,2.9,0.39,26.0,38.0,10.5,
703,2.6,0.38,24.0,38.0,8.5,
704,2.7,0.36,22.0,38.0,10.9,
705,2.7,0.36,22.0,38.0,10.9,
706,3.3,0.34,22.0,38.0,9.8,
707,2.8,0.32,22.0,38.0,8.6,
708,2.7,0.32,22.0,3.0,9.4,
709,2.5,0.34,24.0,4.0,8.4,
710,2.3,0.35,26.0,5.0,8.4,
711,2.3,0.35,30.0,5.0,6.7,
712,2.3,0.35,32.0,5.0,7.6,
713,2.7,0.35,34.0,6.0,8.8,
714,2.4,0.35,34.0,6.0,10.2,
715,2.5,0.36,35.0,8.0,13.3,
716,2.3,0.36,37.0,10.0,13.3,
717,2.7,0.36,36.0,9.0,15.2,
718,3.3,0.39,35.0,9.0,15.1,
719,2.8,0.4,35.0,10.0,16.6,
720,3.5,0.41,33.0,8.0,17.7,
721,4.0,0.43,33.0,8.0,16.4,
722,4.0,0.43,33.0,8.0,16.4,
723,4.0,0.43,33.0,8.0,16.4,
724,4.0,0.43,33.0,8.0,16.4,
725,4.0,0.43,33.0,8.0,16.4,
726,3.1,0.39,32.0,7.0,13.3,
727,2.5,0.38,30.0,7.0,11.6,
728,1.9,0.36,26.0,6.0,9.8,
729,1.9,0.36,24.0,6.0,12.2,
730,1.9,0.36,22.0,5.0,13.3,
731,1.8,0.36,22.0,5.0,10.0,
732,2.0,0.35,24.0,5.0,9.5,
733,1.6,0.34,26.0,5.0,7.4,
734,1.8,0.34,29.0,5.0,8.1,
735,1.7,0.34,32.0,6.0,10.7,
736,1.8,0.34,34.0,7.0,9.6,
737,1.7,0.34,36.0,8.0,9.2,
738,2.0,0.35,35.0,8.0,13.3,
739,2.0,0.39,34.0,8.0,20.1,
740,2.0,0.43,36.0,8.0,22.4,
741,2.2,0.45,36.0,9.0,16.4,
742,2.6,0.49,35.0,9.0,20.5,
743,2.5,0.51,36.0,11.0,18.1,
744,2.8,0.54,34.0,12.0,21.9,
745,3.3,0.55,34.0,12.0,25.5,
746,4.2,0.55,34.0,14.0,27.2,
747,4.0,0.54,34.0,13.0,26.4,
748,5.7,0.52,34.0,12.0,26.8,
749,4.8,0.51,33.0,13.0,21.5,
750,3.3,0.46,32.0,12.0,10.0,
751,3.1,0.44,32.0,11.0,16.3,
752,2.8,0.41,31.0,11.0,18.3,
753,3.0,0.39,30.0,10.0,21.1,
754,3.3,0.36,30.0,11.0,16.3,
755,2.5,0.34,30.0,11.0,15.0,
756,2.2,0.3,30.0,11.0,11.6,
757,1.9,0.27,32.0,11.0,10.9,
758,2.1,0.26,33.0,10.0,9.0,
759,2.2,0.25,34.0,10.0,7.5,
760,2.0,0.24,33.0,10.0,7.8,
761,1.9,0.22,33.0,9.0,8.4,
762,2.1,0.21,33.0,9.0,10.9,
763,2.4,0.2,33.0,8.0,13.6,
764,2.4,0.2,34.0,8.0,12.3,
765,3.0,0.2,33.0,7.0,13.8,
766,3.1,0.23,32.0,7.0,17.1,
767,3.1,0.24,31.0,8.0,17.9,
768,3.3,0.24,30.0,8.0,18.4,
769,3.6,0.25,30.0,9.0,19.2,
770,3.6,0.26,30.0,10.0,16.3,
771,4.6,0.28,28.0,9.0,17.7,
772,4.2,0.29,28.0,9.0,17.7,
773,4.5,0.3,28.0,8.0,18.5,
774,4.9,0.29,30.0,9.0,17.0,
775,4.5,0.29,30.0,9.0,19.0,
776,4.5,0.3,32.0,10.0,17.9,
777,4.2,0.31,34.0,12.0,15.9,
778,3.6,0.31,34.0,12.0,11.2,
779,2.9,0.31,34.0,11.0,8.7,
780,3.2,0.31,32.0,10.0,11.9,
781,3.2,0.31,32.0,9.0,11.0,
782,2.9,0.32,32.0,8.0,7.9,
783,2.5,0.31,35.0,9.0,7.3,
784,3.0,0.31,38.0,9.0,8.4,
785,2.8,0.3,38.0,10.0,8.8,
786,3.0,0.3,40.0,10.0,11.6,
787,3.2,0.32,42.0,10.0,17.9,
788,3.8,0.35,42.0,10.0,22.3,
789,3.5,0.36,43.0,10.0,21.4,
790,3.2,0.39,41.0,10.0,18.4,
791,3.3,0.41,42.0,11.0,19.6,
792,4.2,0.42,44.0,11.0,20.4,
793,4.5,0.44,43.0,12.0,19.9,
794,4.0,0.47,45.0,12.0,24.5,
795,4.5,0.5,42.0,12.0,24.2,
796,3.3,0.51,42.0,12.0,18.3,
797,3.0,0.53,42.0,12.0,15.7,
798,3.1,0.51,42.0,12.0,16.8,
799,3.6,0.54,42.0,14.0,17.9,
800,3.0,0.59,44.0,16.0,22.8,
801,3.6,0.65,46.0,17.0,21.9,
802,4.4,0.66,47.0,18.0,18.4,
803,4.9,0.65,48.0,18.0,17.6,
804,3.9,0.65,46.0,16.0,17.0,
805,3.9,0.66,46.0,16.0,14.1,
806,3.7,0.69,46.0,16.0,14.9,
807,3.8,0.7,48.0,19.0,13.2,
808,4.1,0.67,49.0,20.0,11.7,
809,2.2,0.62,50.0,21.0,8.6,
810,2.5,0.61,48.0,20.0,10.8,
811,2.1,0.62,47.0,18.0,11.3,
812,2.4,0.62,46.0,16.0,9.3,
813,2.3,0.62,44.0,15.0,8.6,
814,2.1,0.64,44.0,15.0,12.0,
815,2.2,0.62,45.0,15.0,9.1,
816,2.2,0.62,46.0,14.0,12.0,
817,2.3,0.62,46.0,15.0,6.7,
818,2.6,0.6,47.0,16.0,7.0,
819,3.1,0.56,48.0,15.0,7.9,
820,4.8,0.54,51.0,15.0,9.6,
821,3.7,0.51,56.0,15.0,7.2,
822,3.4,0.46,56.0,16.0,8.2,
823,2.7,0.44,60.0,17.0,9.8,
824,2.2,0.43,64.0,19.0,10.3,
825,2.2,0.45,72.0,22.0,15.7,
826,2.1,0.48,79.0,28.0,14.5,
827,2.6,0.5,81.0,31.0,14.1,
828,3.2,0.51,82.0,33.0,11.7,
829,3.5,0.53,78.0,34.0,13.3,
830,6.3,0.56,78.0,34.0,14.7,
831,5.4,0.59,80.0,37.0,10.3,
832,4.3,0.59,81.0,40.0,11.2,
833,4.0,0.57,82.0,43.0,15.0,
834,4.2,0.59,84.0,48.0,16.0,
835,4.7,0.61,86.0,50.0,20.2,
836,4.6,0.64,88.0,53.0,15.3,
837,3.7,0.7,90.0,56.0,29.2,
838,2.9,0.76,96.0,60.0,35.2,
839,2.9,0.82,103.0,67.0,38.7,
840,3.4,0.86,101.0,68.0,32.4,
841,3.7,0.88,95.0,64.0,30.0,
842,4.7,0.89,84.0,56.0,32.9,
843,5.6,0.91,76.0,48.0,37.6,
844,4.7,0.97,77.0,45.0,40.2,
845,4.1,0.96,82.0,48.0,29.7,
846,5.4,0.9,84.0,49.0,27.2,
847,4.7,0.85,84.0,49.0,25.6,
848,4.6,0.86,78.0,47.0,28.0,
849,5.4,0.89,74.0,45.0,27.6,
850,6.3,0.88,74.0,43.0,21.3,
851,4.6,0.81,70.0,40.0,12.2,
852,3.1,0.71,70.0,37.0,9.5,
853,2.6,0.64,64.0,32.0,8.7,
854,2.7,0.6,56.0,26.0,8.5,
855,2.5,0.55,50.0,21.0,7.6,
856,2.5,0.47,46.0,17.0,8.3,
857,3.1,0.4,46.0,15.0,8.4,
858,2.8,0.35,46.0,14.0,8.8,
859,2.3,0.35,44.0,12.0,8.9,
860,2.2,0.35,41.0,11.0,8.2,
861,2.2,0.35,40.0,10.0,7.5,
862,2.2,0.35,36.0,7.0,7.2,
863,2.1,0.34,34.0,7.0,6.8,
864,2.6,0.32,32.0,6.0,6.4,
865,2.5,0.31,32.0,6.0,6.4,
866,2.5,0.3,32.0,5.0,5.6,
867,3.0,0.26,30.0,5.0,4.0,
868,3.1,0.24,28.0,5.0,4.1,
869,2.9,0.23,25.0,4.0,3.9,
870,2.8,0.2,22.0,4.0,4.3,
871,2.9,0.2,20.0,5.0,4.6,
872,3.1,0.21,18.0,5.0,5.4,
873,2.7,0.23,18.0,4.0,5.6,
874,2.6,0.24,17.0,4.0,5.2,
875,3.6,0.25,18.0,3.0,6.1,
876,3.0,0.26,17.0,2.0,5.4,
877,3.2,0.28,16.0,2.0,5.5,
878,3.1,0.3,16.0,2.0,6.4,
879,3.6,0.31,16.0,2.0,6.2,
880,3.5,0.31,16.0,3.0,7.3,
881,3.7,0.31,16.0,3.0,7.8,
882,3.7,0.32,16.0,2.0,10.8,
883,3.0,0.35,17.0,2.0,13.2,
884,3.0,0.38,19.0,3.0,13.2,
885,3.2,0.4,20.0,4.0,15.2,
886,3.6,0.42,22.0,6.0,17.3,
887,3.9,0.45,24.0,8.0,19.7,
888,4.0,0.47,24.0,8.0,20.1,
889,4.5,0.5,25.0,8.0,18.3,
890,3.5,0.5,26.0,9.0,15.9,
891,2.7,0.49,25.0,8.0,13.6,
892,1.9,0.49,24.0,7.0,14.4,
893,2.0,0.47,24.0,7.0,10.6,
894,2.1,0.45,24.0,6.0,8.3,
895,2.2,0.44,24.0,7.0,9.8,
896,2.0,0.43,24.0,8.0,9.9,
897,2.6,0.43,22.0,7.0,12.8,
898,2.4,0.43,23.0,7.0,11.5,
899,2.3,0.44,22.0,6.0,13.5,
900,2.1,0.43,21.0,6.0,10.1,
901,1.9,0.43,22.0,5.0,9.0,
902,2.0,0.43,22.0,5.0,9.3,
903,2.1,0.43,22.0,6.0,11.0,
904,2.1,0.43,22.0,6.0,9.2,
905,2.3,0.41,22.0,6.0,11.9,
906,2.3,0.41,22.0,6.0,11.5,
907,2.4,0.41,24.0,5.0,14.1,
908,2.8,0.41,24.0,5.0,9.7,
909,3.6,0.43,24.0,5.0,10.2,
910,3.3,0.45,22.0,4.0,11.1,
911,3.0,0.45,22.0,4.0,10.7,
912,2.5,0.46,20.0,4.0,11.1,
913,3.6,0.48,20.0,4.0,12.5,
914,2.8,0.46,19.0,4.0,10.1,
915,3.6,0.44,18.0,3.0,10.6,
916,4.3,0.43,18.0,3.0,12.2,
917,3.3,0.39,17.0,3.0,8.6,
918,3.0,0.34,18.0,3.0,9.0,
919,3.1,0.32,17.0,3.0,9.5,
920,2.5,0.3,16.0,2.0,10.5,
921,4.1,0.29,16.0,2.0,16.5,
922,4.9,0.3,16.0,2.0,14.0,
923,3.1,0.31,17.0,2.0,13.6,
924,3.0,0.33,20.0,2.0,14.9,
925,3.0,0.36,24.0,3.0,14.3,
926,2.8,0.4,26.0,3.0,13.3,
927,3.1,0.41,29.0,4.0,12.4,
928,3.0,0.43,30.0,5.0,10.1,
929,3.2,0.41,31.0,6.0,8.5,
930,2.1,0.41,31.0,6.0,9.4,
931,2.1,0.43,30.0,5.0,10.6,
932,2.3,0.43,32.0,5.0,10.5,
933,2.3,0.43,32.0,5.0,10.5,
934,2.3,0.43,32.0,5.0,10.5,
935,2.3,0.43,32.0,5.0,10.5,
936,3.1,0.45,37.0,6.0,14.8,
937,3.0,0.45,38.0,10.0,12.7,
938,2.3,0.44,40.0,12.0,4.9,
939,1.9,0.41,36.0,10.0,3.7,
940,2.5,0.4,32.0,8.0,5.4,
941,2.0,0.39,30.0,6.0,5.8,
942,2.1,0.36,28.0,5.0,6.4,
943,2.6,0.35,28.0,5.0,8.8,
944,2.5,0.35,28.0,6.0,9.2,
945,2.1,0.35,29.0,7.0,8.8,
946,2.0,0.36,30.0,8.0,8.9,
947,2.1,0.38,28.0,7.0,8.3,
948,2.1,0.39,27.0,6.0,9.4,
949,2.1,0.4,26.0,5.0,10.9,
950,2.3,0.4,25.0,4.0,11.4,
951,2.2,0.39,27.0,6.0,10.4,
952,2.3,0.38,30.0,7.0,9.2,
953,2.3,0.36,30.0,7.0,10.7,
954,2.6,0.36,30.0,7.0,13.5,
955,2.6,0.36,28.0,6.0,14.8,
956,2.3,0.36,28.0,6.0,13.0,
957,2.7,0.36,28.0,6.0,13.5,
958,2.5,0.37,28.0,6.0,12.9,
959,2.4,0.39,27.0,7.0,12.1,
960,2.5,0.41,26.0,8.0,11.9,
961,2.6,0.44,24.0,7.0,11.2,
962,2.0,0.46,24.0,7.0,10.2,
963,2.5,0.5,22.0,5.0,10.4,
964,2.5,0.53,22.0,5.0,9.2,
965,2.4,0.54,22.0,4.0,8.7,
966,3.0,0.55,24.0,5.0,10.1,
967,3.0,0.55,24.0,5.0,10.1,
968,3.2,0.6,32.0,13.0,11.8,
969,3.7,0.62,34.0,17.0,13.0,
970,3.2,0.64,34.0,19.0,12.0,
971,3.0,0.62,33.0,18.0,10.4,
972,3.5,0.62,36.0,19.0,10.7,
973,3.6,0.64,44.0,22.0,11.4,
974,4.1,0.65,51.0,25.0,12.0,
975,3.4,0.65,60.0,30.0,11.6,
976,3.2,0.62,66.0,33.0,10.4,
977,3.0,0.59,70.0,33.0,10.4,
978,3.0,0.55,69.0,31.0,11.5,
979,3.1,0.54,66.0,27.0,13.4,
980,3.5,0.47,56.0,20.0,9.4,
981,3.4,0.46,56.0,20.0,12.5,
982,3.4,0.45,55.0,19.0,8.6,
983,2.8,0.45,54.0,17.0,6.5,
984,3.3,0.44,51.0,16.0,7.9,
985,4.0,0.43,49.0,14.0,9.4,
986,4.0,0.43,49.0,12.0,7.2,
987,3.4,0.41,46.0,11.0,6.8,
988,3.2,0.4,46.0,10.0,6.2,
989,3.1,0.39,45.0,10.0,5.9,
990,3.2,0.39,44.0,10.0,7.4,
991,3.6,0.39,42.0,11.0,8.8,
992,3.6,0.4,42.0,11.0,12.0,
993,3.6,0.4,42.0,10.0,12.1,
994,3.1,0.4,42.0,10.0,11.1,
995,3.4,0.4,43.0,9.0,11.2,
996,3.1,0.4,43.0,8.0,10.7,
997,2.9,0.39,42.0,8.0,8.6,
998,3.5,0.39,40.0,8.0,11.7,
999,3.9,0.39,40.0,8.0,15.5,
1000,4.1,0.4,40.0,9.0,16.5,
1001,3.6,0.41,42.0,10.0,16.3,
1002,3.6,0.41,42.0,10.0,16.3,
1003,3.6,0.41,42.0,10.0,16.3,
1004,3.6,0.41,42.0,10.0,16.3,
1005,3.4,0.48,47.0,14.0,16.3,
1006,3.1,0.51,46.0,15.0,17.5,
1007,3.3,0.53,46.0,14.0,15.9,
1008,3.6,0.54,45.0,14.0,19.3,
1009,3.8,0.52,42.0,13.0,15.6,
1010,4.5,0.5,40.0,12.0,14.2,
1011,4.8,0.47,40.0,12.0,11.9,
1012,5.4,0.45,38.0,11.0,14.4,
1013,4.1,0.39,36.0,11.0,14.1,
1014,3.8,0.38,35.0,11.0,13.3,
1015,3.6,0.36,32.0,11.0,11.0,
1016,3.2,0.36,31.0,10.0,9.4,
1017,3.3,0.39,28.0,9.0,12.5,
1018,3.2,0.41,28.0,9.0,10.2,
1019,3.1,0.43,28.0,9.0,9.7,
1020,3.0,0.44,28.0,8.0,9.6,
1021,3.0,0.44,27.0,8.0,10.4,
1022,3.2,0.44,25.0,7.0,11.1,
1023,3.2,0.45,22.0,6.0,13.0,
1024,3.4,0.46,23.0,6.0,12.8,
1025,3.1,0.45,24.0,7.0,11.0,
1026,3.5,0.44,26.0,7.0,11.0,
1027,3.7,0.44,26.0,7.0,11.1,
1028,4.2,0.45,28.0,8.0,13.4,
1029,5.1,0.46,27.0,8.0,18.9,
1030,4.3,0.48,28.0,9.0,14.1,
1031,4.3,0.46,30.0,11.0,12.9,
1032,3.6,0.45,31.0,12.0,7.7,
1033,3.1,0.46,33.0,11.0,7.5,
1034,4.4,0.47,32.0,10.0,9.6,
1035,3.2,0.49,32.0,9.0,10.5,
1036,3.1,0.48,32.0,9.0,10.1,
1037,3.7,0.48,32.0,11.0,11.7,
1038,4.3,0.48,35.0,13.0,12.0,
1039,4.1,0.49,37.0,14.0,10.4,
1040,3.6,0.5,36.0,14.0,9.1,
1041,4.3,0.5,37.0,13.0,11.5,
1042,4.7,0.5,36.0,12.0,11.5,
1043,4.0,0.5,35.0,12.0,8.8,
1044,3.3,0.51,34.0,11.0,8.2,
1045,3.3,0.51,34.0,11.0,8.2,
1046,3.3,0.51,34.0,11.0,8.2,
1047,3.3,0.51,34.0,11.0,8.2,
1048,3.1,0.51,35.0,11.0,7.7,
1049,2.9,0.51,34.0,10.0,9.3,
1050,3.3,0.51,34.0,9.0,12.1,
1051,3.4,0.52,32.0,8.0,11.8,
1052,3.1,0.54,28.0,7.0,12.7,
1053,3.3,0.55,26.0,6.0,13.0,
1054,3.5,0.56,26.0,6.0,11.7,
1055,3.4,0.56,26.0,6.0,11.4,
1056,3.4,0.56,27.0,7.0,8.4,
1057,2.7,0.56,28.0,8.0,7.8,
1058,2.6,0.55,30.0,7.0,7.6,
1059,2.7,0.52,30.0,7.0,7.5,
1060,3.2,0.5,30.0,7.0,7.0,
1061,3.0,0.46,28.0,7.0,7.1,
1062,2.9,0.43,28.0,7.0,8.1,
1063,3.3,0.43,28.0,7.0,10.4,
1064,3.4,0.41,28.0,8.0,12.5,
1065,3.1,0.41,28.0,7.0,13.1,
1066,2.9,0.43,28.0,7.0,13.4,
1067,2.9,0.43,28.0,7.0,12.1,
1068,2.7,0.44,30.0,7.0,8.8,
1069,2.3,0.43,34.0,8.0,7.8,
1070,2.2,0.41,36.0,9.0,8.2,
1071,2.5,0.4,40.0,9.0,10.4,
1072,2.5,0.4,44.0,10.0,11.6,
1073,2.5,0.41,46.0,10.0,16.0,
1074,2.6,0.41,48.0,10.0,17.7,
1075,2.6,0.42,50.0,11.0,16.4,
1076,2.6,0.45,52.0,12.0,18.2,
1077,4.2,0.49,52.0,13.0,25.0,
1078,4.1,0.54,52.0,14.0,29.1,
1079,3.2,0.57,50.0,14.0,30.7,
1080,3.4,0.6,47.0,13.0,27.0,
1081,3.0,0.62,46.0,13.0,28.0,
1082,3.4,0.65,46.0,13.0,26.4,
1083,4.9,0.69,47.0,14.0,29.3,
1084,5.5,0.7,49.0,15.0,29.4,
1085,5.2,0.74,51.0,17.0,26.6,
1086,4.3,0.77,52.0,18.0,24.4,
1087,4.6,0.85,53.0,19.0,23.6,
1088,7.6,0.91,53.0,20.0,33.9,
1089,5.6,0.93,58.0,22.0,26.0,
1090,5.5,0.9,60.0,24.0,17.5,
1091,3.5,0.86,63.0,25.0,8.6,
1092,4.5,0.82,62.0,26.0,10.3,
1093,3.2,0.76,57.0,24.0,8.5,
1094,3.6,0.7,57.0,24.0,10.2,
1095,3.8,0.6,59.0,25.0,12.0,
1096,3.5,0.54,65.0,26.0,13.6,
1097,3.0,0.52,70.0,28.0,16.4,
1098,3.0,0.52,70.0,28.0,16.4,
1099,3.0,0.52,70.0,28.0,16.4,
1100,3.0,0.59,74.0,26.0,15.7,
1101,2.7,0.61,72.0,25.0,15.5,
1102,3.1,0.62,68.0,25.0,13.5,
1103,2.9,0.64,68.0,25.0,15.7,
1104,4.2,0.64,70.0,28.0,21.0,
1105,4.7,0.62,74.0,29.0,23.5,
1106,3.3,0.61,76.0,32.0,25.2,
1107,2.7,0.61,77.0,35.0,22.4,
1108,2.4,0.59,76.0,37.0,15.3,
1109,2.5,0.59,80.0,42.0,16.9,
1110,2.6,0.59,84.0,48.0,20.2,
1111,3.3,0.62,87.0,53.0,22.7,
1112,2.6,0.65,87.0,55.0,24.3,
1113,2.2,0.65,85.0,55.0,24.9,
1114,2.5,0.64,82.0,54.0,18.7,
1115,3.3,0.62,82.0,54.0,19.1,
1116,4.7,0.62,87.0,59.0,16.8,
1117,5.4,0.59,88.0,60.0,13.5,
1118,4.7,0.55,88.0,60.0,13.9,
1119,3.4,0.49,87.0,58.0,15.0,
1120,4.2,0.45,84.0,57.0,18.3,
1121,4.6,0.46,83.0,58.0,24.6,
1122,3.2,0.46,84.0,61.0,17.2,
1123,3.0,0.45,82.0,60.0,13.1,
1124,4.0,0.45,76.0,53.0,11.6,
1125,3.4,0.45,70.0,47.0,10.8,
1126,2.9,0.45,62.0,41.0,7.8,
1127,2.6,0.45,58.0,37.0,7.2,
1128,2.4,0.44,56.0,33.0,7.6,
1129,2.2,0.4,53.0,28.0,6.5,
1130,2.6,0.39,49.0,23.0,8.0,
1131,2.1,0.38,46.0,19.0,9.2,
1132,2.2,0.35,44.0,16.0,9.5,
1133,2.1,0.34,41.0,14.0,8.0,
1134,2.2,0.33,38.0,13.0,8.6,
1135,2.8,0.31,36.0,11.0,10.5,
1136,2.5,0.3,33.0,10.0,11.2,
1137,2.4,0.29,32.0,9.0,10.9,
1138,2.5,0.26,32.0,8.0,10.0,
1139,2.3,0.25,34.0,7.0,8.0,
1140,1.9,0.25,36.0,6.0,8.7,
1141,2.1,0.26,36.0,7.0,8.4,
1142,2.2,0.28,36.0,7.0,9.0,
1143,2.2,0.28,34.0,8.0,8.9,
1144,2.2,0.28,32.0,8.0,9.6,
1145,2.3,0.28,31.0,8.0,10.0,
1146,2.1,0.29,30.0,7.0,8.8,
1147,2.2,0.3,31.0,6.0,7.6,
1148,2.1,0.31,30.0,6.0,7.3,
1149,2.2,0.31,30.0,6.0,7.3,
1150,2.3,0.3,29.0,7.0,6.9,
1151,2.6,0.3,26.0,6.0,6.6,
1152,3.1,0.3,26.0,6.0,6.5,
1153,3.7,0.3,24.0,5.0,6.2,
1154,3.7,0.3,24.0,5.0,5.6,
1155,3.4,0.3,25.0,6.0,5.5,
1156,3.9,0.29,26.0,6.0,5.9,
1157,3.8,0.29,26.0,6.0,6.1,
1158,3.5,0.3,26.0,7.0,6.4,
1159,3.7,0.31,27.0,7.0,8.1,
1160,3.8,0.32,28.0,8.0,9.7,
1161,3.5,0.34,28.0,8.0,10.2,
1162,3.6,0.35,28.0,7.0,10.5,
1163,3.7,0.35,30.0,7.0,10.7,
1164,3.5,0.36,29.0,7.0,9.2,
1165,3.6,0.36,30.0,7.0,8.9,
1166,3.7,0.33,30.0,7.0,9.0,
1167,3.6,0.33,30.0,7.0,10.0,
1168,3.6,0.33,30.0,7.0,13.1,
1169,3.6,0.33,30.0,7.0,14.5,
1170,3.6,0.32,30.0,8.0,13.2,
1171,3.7,0.34,30.0,8.0,12.2,
1172,3.6,0.35,28.0,8.0,11.7,
1173,3.8,0.36,28.0,8.0,10.9,
1174,3.9,0.41,28.0,7.0,10.0,
1175,4.1,0.41,26.0,6.0,9.7,
1176,3.7,0.41,25.0,7.0,9.8,
1177,4.0,0.4,24.0,6.0,8.6,
1178,4.2,0.39,24.0,6.0,7.9,
1179,4.2,0.38,25.0,7.0,7.6,
1180,3.8,0.35,26.0,7.0,8.0,
1181,3.6,0.34,26.0,7.0,7.7,
1182,3.6,0.33,26.0,6.0,8.6,
1183,4.0,0.32,26.0,6.0,9.1,
1184,3.9,0.32,26.0,6.0,10.5,
1185,3.9,0.34,26.0,6.0,11.3,
1186,3.6,0.35,24.0,7.0,12.2,
1187,3.6,0.36,24.0,7.0,11.1,
1188,3.1,0.38,26.0,7.0,7.4,
1189,3.5,0.39,29.0,8.0,7.8,
1190,3.7,0.4,34.0,11.0,7.6,
1191,3.2,0.4,39.0,14.0,8.7,
1192,3.2,0.4,39.0,14.0,8.7,
1193,3.7,0.41,42.0,14.0,14.2,
1194,3.6,0.41,39.0,13.0,11.0,
1195,3.7,0.41,35.0,10.0,12.5,
1196,3.8,0.44,35.0,10.0,11.2,
1197,4.0,0.44,33.0,10.0,11.3,
1198,3.7,0.44,32.0,11.0,8.8,
1199,3.4,0.43,32.0,11.0,7.8,
1200,3.3,0.43,31.0,11.0,7.2,
1201,2.8,0.41,30.0,10.0,7.3,
1202,3.0,0.41,29.0,8.0,6.4,
