,SO2,O3,PM10,PM25,NO2,pr
2306,2.6,33,115.0,41.0,14.4,
2307,2.7,29,113.0,39.0,11.6,
2308,2.7,26,112.0,37.0,13.1,
2309,3.1,22,113.0,36.0,20.3,
2310,2.8,19,112.0,36.0,18.4,
2311,3.2,18,108.0,37.0,17.3,
2312,2.3,19,104.0,35.0,11.8,
2313,2.6,19,101.0,34.0,17.8,
2314,3.0,20,103.0,33.0,18.3,
2315,3.5,22,106.0,33.0,16.8,
2316,3.1,24,107.0,33.0,14.2,
2317,3.0,27,107.0,34.0,14.4,
2318,3.1,31,101.0,33.0,14.2,
2319,2.8,35,96.0,31.0,10.3,
2320,2.7,37,92.0,30.0,11.0,
2321,2.8,39,86.0,28.0,13.8,
2322,2.6,40,86.0,27.0,14.8,
2323,2.6,41,88.0,26.0,16.4,
2324,2.6,41,89.0,27.0,15.0,
2325,2.5,41,95.0,28.0,14.5,
2326,2.2,40,98.0,28.0,14.0,
2327,2.5,37,101.0,28.0,15.5,
2328,2.3,35,106.0,28.0,10.5,
2329,2.6,34,104.0,28.0,10.9,
2330,2.5,34,98.0,27.0,9.0,
2331,2.1,34,89.0,27.0,12.6,
2332,2.2,34,80.0,25.0,12.0,
2333,2.5,34,71.0,23.0,12.7,
2334,2.5,35,64.0,21.0,13.7,
2335,2.6,36,59.0,19.0,13.2,
2336,2.8,36,54.0,16.0,15.9,
2337,2.7,36,49.0,15.0,17.0,
2338,3.0,34,46.0,14.0,22.0,
2339,3.0,34,46.0,14.0,22.0,
2340,3.0,34,46.0,14.0,22.0,
2341,3.2,30,37.0,15.0,19.0,
2342,3.2,30,37.0,15.0,19.0,
2343,3.0,29,37.0,12.0,18.1,
2344,2.6,28,38.0,12.0,18.8,
2345,2.8,28,42.0,13.0,22.6,
2346,2.8,27,46.0,16.0,27.0,
2347,2.8,26,46.0,17.0,28.2,
2348,2.6,25,49.0,19.0,29.1,
2349,2.6,22,52.0,22.0,24.9,
2350,2.7,21,57.0,24.0,23.4,
2351,2.8,19,63.0,26.0,19.5,
2352,3.5,18,68.0,28.0,19.2,
2353,3.3,18,72.0,30.0,16.5,
2354,3.0,19,76.0,32.0,14.8,
2355,3.5,21,78.0,33.0,14.3,
2356,3.6,23,80.0,34.0,12.7,
2357,3.2,26,81.0,34.0,10.7,
2358,3.1,28,84.0,35.0,10.6,
2359,2.6,30,86.0,36.0,10.1,
2360,3.1,32,90.0,37.0,12.9,
2361,3.1,32,92.0,38.0,15.8,
2362,3.3,33,94.0,39.0,16.7,
2363,3.5,34,95.0,38.0,16.0,
2364,3.6,35,96.0,38.0,14.8,
2365,2.8,36,92.0,38.0,14.8,
2366,3.0,36,91.0,38.0,14.4,
2367,2.8,38,92.0,39.0,12.2,
2368,2.7,40,92.0,40.0,12.1,
2369,2.7,43,94.0,42.0,13.2,
2370,2.8,45,98.0,43.0,15.1,
2371,2.6,46,102.0,46.0,18.9,
2372,3.3,46,106.0,49.0,18.7,
2373,3.5,46,112.0,52.0,15.5,
2374,3.1,46,114.0,54.0,12.0,
2375,2.7,44,114.0,53.0,11.0,
2376,2.8,42,111.0,52.0,10.9,
2377,2.8,39,108.0,49.0,13.8,
2378,3.0,37,104.0,49.0,12.6,
2379,3.0,36,101.0,48.0,11.0,
2380,3.3,35,96.0,47.0,11.5,
2381,3.8,34,92.0,45.0,11.0,
2382,3.3,33,86.0,41.0,10.7,
2383,3.3,32,79.0,38.0,11.5,
2384,3.5,31,76.0,34.0,11.0,
2385,2.8,32,72.0,33.0,12.1,
2386,3.0,32,70.0,31.0,13.1,
2387,2.8,31,68.0,31.0,13.2,
2388,3.1,31,65.0,31.0,12.7,
2389,3.0,32,62.0,31.0,14.3,
2390,2.8,34,62.0,31.0,11.6,
2391,2.7,37,61.0,27.0,10.0,
2392,2.6,39,60.0,24.0,10.5,
2393,2.6,42,60.0,23.0,10.5,
2394,2.5,44,58.0,23.0,11.5,
2395,2.2,46,59.0,24.0,12.9,
2396,2.5,47,64.0,24.0,12.3,
2397,2.3,47,68.0,25.0,11.7,
2398,2.2,46,72.0,25.0,9.8,
2399,2.1,44,78.0,24.0,8.1,
2400,2.2,43,82.0,24.0,6.7,
2401,1.1,42,86.0,23.0,7.0,
2402,0.5,42,86.0,23.0,6.2,
2403,1.2,42,82.0,24.0,6.0,
2404,1.6,42,80.0,24.0,6.5,
2405,2.2,41,79.0,25.0,7.3,
2406,2.5,40,72.0,23.0,7.9,
2407,2.7,37,70.0,23.0,11.4,
2408,3.0,34,71.0,25.0,16.0,
2409,3.9,30,73.0,28.0,22.8,
2410,3.5,26,82.0,33.0,19.4,
2411,3.3,22,86.0,36.0,17.2,
2412,3.6,20,84.0,38.0,19.0,
2413,3.1,19,84.0,41.0,17.6,
2414,2.8,20,82.0,43.0,16.4,
2415,3.0,22,80.0,42.0,13.9,
2416,2.7,27,79.0,41.0,13.4,
2417,2.8,33,76.0,36.0,14.3,
2418,2.7,39,76.0,32.0,15.8,
2419,3.1,43,74.0,29.0,20.1,
2420,3.3,45,74.0,26.0,25.0,
2421,3.3,46,70.0,26.0,23.3,
2422,3.6,46,66.0,25.0,22.6,
2423,3.2,44,61.0,23.0,24.1,
2424,3.8,41,58.0,22.0,21.7,
2425,4.1,36,55.0,20.0,21.1,
2426,3.8,32,52.0,17.0,21.7,
2427,3.1,30,52.0,16.0,23.2,
2428,3.5,29,49.0,15.0,17.3,
2429,3.7,28,48.0,14.0,18.6,
2430,3.7,27,46.0,14.0,17.8,
2431,3.8,27,44.0,14.0,19.4,
2432,3.6,25,45.0,13.0,24.8,
2433,3.2,24,44.0,13.0,26.6,
2434,3.6,23,44.0,12.0,22.6,
2435,3.7,23,46.0,14.0,17.8,
2436,3.8,24,46.0,13.0,16.1,
2437,3.7,26,48.0,14.0,12.3,
2438,2.7,30,50.0,13.0,8.4,
2439,2.5,33,50.0,13.0,7.3,
2440,2.3,37,60.0,14.0,7.4,
2441,2.3,41,63.0,14.0,8.2,
2442,2.5,45,66.0,15.0,10.5,
2443,2.5,46,68.0,15.0,21.9,
2444,3.0,45,61.0,15.0,23.1,
2445,3.0,43,62.0,16.0,22.5,
2446,3.3,40,64.0,17.0,24.5,
2447,3.1,36,66.0,18.0,24.4,
2448,3.2,33,64.0,20.0,21.5,
2449,2.6,30,60.0,19.0,15.1,
2450,2.5,27,56.0,19.0,13.6,
2451,2.5,26,50.0,17.0,10.7,
2452,2.8,25,45.0,16.0,16.8,
2453,2.6,25,44.0,16.0,17.0,
2454,2.6,25,42.0,16.0,16.6,
2455,3.1,26,40.0,16.0,18.1,
2456,3.3,26,40.0,17.0,24.5,
2457,3.0,25,42.0,18.0,27.1,
2458,4.1,24,44.0,19.0,23.7,
2459,3.3,25,46.0,20.0,14.4,
2460,3.0,27,48.0,20.0,14.2,
2461,3.0,30,48.0,21.0,13.7,
2462,2.3,33,53.0,22.0,12.2,
2463,2.5,37,58.0,23.0,9.4,
2464,2.5,42,68.0,25.0,9.4,
2465,2.7,46,132.0,26.0,10.5,
2466,2.6,48,135.0,26.0,14.3,
2467,2.6,48,144.0,25.0,23.3,
2468,3.2,46,161.0,25.0,27.6,
2469,3.7,42,86.0,25.0,27.8,
2470,3.1,37,90.0,25.0,28.1,
2471,2.8,31,90.0,24.0,28.8,
2472,2.8,26,90.0,23.0,22.2,
2473,2.7,21,90.0,21.0,22.8,
2474,2.6,18,90.0,19.0,23.0,
2475,3.6,17,90.0,17.0,17.0,
2476,2.7,17,90.0,17.0,14.3,
2477,2.7,17,90.0,16.0,17.5,
2478,2.5,16,90.0,16.0,21.7,
2479,2.7,16,90.0,16.0,23.4,
2480,3.0,15,90.0,15.0,25.6,
2481,3.8,14,90.0,15.0,27.6,
2482,3.9,14,90.0,16.0,18.9,
2483,3.7,15,90.0,14.0,10.9,
2484,3.8,16,90.0,13.0,10.6,
2485,3.8,20,90.0,13.0,7.6,
2486,3.0,24,90.0,12.0,3.4,
2487,3.0,29,43.0,12.0,4.2,
2488,2.6,34,45.0,12.0,2.3,
2489,2.6,38,56.0,12.0,2.7,
2490,2.6,41,57.0,12.0,6.3,
2491,2.3,42,60.0,12.0,5.3,
2492,2.7,42,66.0,12.0,5.0,
2493,3.2,41,57.0,13.0,7.4,
2494,3.0,39,70.0,13.0,8.8,
2495,3.1,36,72.0,13.0,11.8,
2496,2.7,33,72.0,13.0,11.7,
2497,3.0,30,74.0,14.0,11.1,
2498,3.6,28,68.0,14.0,9.8,
2499,3.5,27,69.0,15.0,5.6,
2500,3.9,25,69.0,15.0,6.7,
2501,3.8,25,64.0,14.0,5.1,
2502,3.1,25,59.0,14.0,2.0,
2503,2.7,27,56.0,13.0,2.6,
2504,2.6,28,54.0,12.0,3.2,
2505,2.7,29,52.0,11.0,5.6,
2506,2.8,30,46.0,10.0,7.4,
2507,3.0,30,42.0,9.0,8.7,
2508,2.8,30,40.0,8.0,7.2,
2509,3.0,31,40.0,7.0,5.4,
2510,2.8,31,41.0,7.0,4.4,
2511,3.1,31,42.0,8.0,3.1,
2512,2.5,31,42.0,8.0,1.8,
2513,2.3,32,42.0,7.0,3.4,
2514,2.6,32,42.0,7.0,6.7,
2515,2.5,32,50.0,8.0,9.6,
2516,2.7,32,44.0,8.0,11.4,
2517,3.0,31,40.0,8.0,11.4,
2518,3.1,30,36.0,7.0,10.3,
2519,2.8,29,31.0,5.0,10.0,
2520,2.8,27,30.0,5.0,8.8,
2521,2.8,25,28.0,5.0,10.0,
2522,2.6,24,26.0,5.0,10.6,
2523,3.5,24,26.0,5.0,10.6,
2524,2.7,24,24.0,5.0,8.7,
2525,3.1,24,23.0,4.0,6.6,
2526,3.0,24,22.0,4.0,8.2,
2527,2.8,24,20.0,4.0,9.2,
2528,2.6,24,19.0,4.0,11.2,
2529,2.8,24,20.0,4.0,11.2,
2530,3.1,24,19.0,4.0,10.0,
2531,2.8,24,20.0,4.0,8.5,
2532,3.0,25,20.0,4.0,7.8,
2533,3.0,25,20.0,4.0,8.9,
2534,2.7,27,24.0,6.0,7.9,
2535,2.5,29,28.0,8.0,4.5,
2536,2.3,32,33.0,9.0,3.7,
2537,2.2,34,37.0,10.0,3.8,
2538,2.1,36,38.0,10.0,4.9,
2539,1.8,37,42.0,10.0,9.8,
2540,1.6,37,44.0,12.0,9.2,
2541,2.1,36,48.0,13.0,8.9,
2542,1.8,34,53.0,13.0,13.7,
2543,2.1,31,55.0,13.0,10.1,
2544,2.2,29,58.0,12.0,5.7,
2545,2.0,28,60.0,12.0,2.7,
2546,1.8,27,60.0,11.0,0.9,
2547,2.1,26,60.0,11.0,1.1,
2548,2.3,26,59.0,10.0,0.7,
2549,2.1,26,60.0,10.0,0.9,
2550,1.8,26,61.0,11.0,0.9,
2551,2.0,26,62.0,12.0,0.9,
2552,2.1,26,60.0,12.0,2.8,
2553,2.1,25,55.0,12.0,4.3,
2554,2.5,23,54.0,14.0,5.6,
2555,2.3,22,53.0,15.0,5.5,
2556,2.3,21,52.0,16.0,4.3,
2557,2.2,21,50.0,15.0,5.3,
2558,2.2,20,44.0,14.0,6.0,
2559,2.2,20,40.0,13.0,4.9,
2560,2.0,20,38.0,11.0,5.6,
2561,1.8,20,35.0,11.0,7.8,
2562,2.3,20,32.0,11.0,8.9,
2563,2.0,20,28.0,10.0,11.2,
2564,2.0,20,26.0,10.0,9.3,
2565,2.1,20,25.0,9.0,9.4,
2566,2.1,20,24.0,8.0,9.2,
2567,2.1,20,22.0,8.0,7.1,
2568,2.2,19,20.0,7.0,7.0,
2569,2.2,20,21.0,8.0,3.7,
2570,2.1,21,20.0,6.0,1.1,
2571,2.0,22,19.0,5.0,1.1,
2572,1.7,24,18.0,5.0,1.1,
2573,1.8,25,16.0,5.0,1.1,
2574,1.8,26,16.0,4.0,1.1,
2575,1.7,28,16.0,3.0,0.2,
2576,2.1,29,16.0,3.0,1.8,
2577,2.3,29,17.0,3.0,4.6,
2578,3.0,29,19.0,3.0,8.5,
2579,3.1,27,20.0,3.0,16.5,
2580,3.0,26,21.0,4.0,17.7,
2581,2.7,25,20.0,5.0,17.3,
2582,3.3,24,18.0,5.0,17.3,
2583,2.8,24,22.0,5.0,12.6,
2584,2.6,23,23.0,5.0,13.3,
2585,2.3,23,26.0,5.0,14.3,
2586,2.3,23,27.0,11.0,15.6,
2587,2.8,24,26.0,12.0,16.7,
2588,2.6,25,26.0,13.0,16.2,
2589,3.0,26,26.0,14.0,16.8,
2590,2.7,26,26.0,15.0,16.7,
2591,2.7,25,28.0,17.0,16.8,
2592,2.6,25,29.0,19.0,14.7,
2593,3.0,26,30.0,19.0,12.6,
2594,2.7,26,30.0,19.0,14.0,
2595,2.7,27,30.0,20.0,9.8,
2596,2.8,28,30.0,20.0,12.5,
2597,2.7,28,30.0,20.0,10.5,
2598,2.5,29,28.0,21.0,7.8,
2599,2.8,30,26.0,19.0,10.6,
2600,3.0,30,26.0,18.0,13.4,
2601,2.7,30,26.0,16.0,13.1,
2602,3.1,30,25.0,16.0,18.2,
2603,3.3,29,26.0,17.0,15.1,
2604,3.0,29,24.0,17.0,16.8,
2605,3.3,28,23.0,17.0,17.2,
2606,3.0,26,23.0,16.0,21.0,
2607,3.1,26,22.0,15.0,19.9,
2608,3.3,25,24.0,14.0,21.1,
2609,3.0,23,25.0,14.0,21.1,
2610,3.1,23,25.0,13.0,25.8,
2611,3.1,21,28.0,15.0,28.1,
2612,3.7,19,28.0,16.0,26.3,
2613,3.5,18,29.0,19.0,24.5,
2614,3.6,16,32.0,21.0,27.1,
2615,3.3,14,35.0,22.0,26.9,
2616,3.3,14,35.0,22.0,26.9,
2617,3.0,12,40.0,24.0,20.9,
2618,2.8,10,40.0,24.0,21.5,
2619,2.6,10,39.0,23.0,16.2,
2620,2.8,10,37.0,23.0,14.5,
2621,2.8,11,37.0,23.0,12.2,
2622,2.7,11,36.0,23.0,13.7,
2623,2.7,12,34.0,22.0,16.2,
2624,3.2,11,34.0,22.0,20.5,
2625,3.3,12,32.0,22.0,20.4,
2626,3.6,13,33.0,22.0,20.0,
2627,3.7,15,35.0,24.0,18.2,
2628,3.5,16,34.0,23.0,14.7,
2629,3.5,18,34.0,22.0,17.7,
2630,3.6,21,36.0,22.0,16.1,
2631,3.2,24,34.0,22.0,14.9,
2632,2.8,27,34.0,21.0,13.9,
2633,2.7,30,35.0,20.0,9.4,
2634,2.6,33,36.0,19.0,10.3,
2635,2.7,34,37.0,17.0,14.8,
2636,3.0,34,38.0,17.0,12.2,
2637,2.8,35,35.0,16.0,12.3,
2638,2.7,34,32.0,17.0,13.7,
2639,2.8,34,30.0,15.0,12.7,
2640,2.7,34,27.0,14.0,11.7,
2641,2.6,33,24.0,13.0,10.6,
2642,2.5,33,22.0,12.0,10.3,
2643,2.5,33,21.0,10.0,11.2,
2644,2.7,33,20.0,9.0,11.5,
2645,2.7,33,20.0,9.0,11.4,
2646,2.6,33,21.0,12.0,8.9,
2647,2.6,33,23.0,14.0,9.4,
2648,3.0,33,26.0,15.0,12.3,
2649,3.3,32,28.0,18.0,18.1,
2650,3.6,30,32.0,20.0,19.2,
2651,3.9,29,38.0,24.0,19.9,
2652,3.7,28,45.0,30.0,20.1,
2653,4.1,27,53.0,35.0,20.4,
2654,3.8,26,60.0,40.0,19.7,
2655,3.6,25,66.0,45.0,18.9,
2656,3.7,25,69.0,48.0,17.1,
2657,3.8,25,70.0,48.0,21.5,
2658,3.5,25,70.0,47.0,23.9,
2659,3.8,24,68.0,47.0,28.9,
2660,3.9,23,69.0,47.0,27.7,
2661,3.5,22,73.0,51.0,23.6,
2662,3.0,22,74.0,52.0,20.3,
2663,3.3,21,73.0,51.0,21.6,
2664,3.5,21,72.0,50.0,18.2,
2665,3.6,21,66.0,46.0,15.3,
2666,3.7,23,60.0,42.0,11.4,
2667,3.0,25,54.0,38.0,9.9,
2668,3.0,28,47.0,34.0,9.2,
2669,3.3,29,42.0,30.0,11.1,
2670,3.3,30,39.0,28.0,15.4,
2671,3.2,31,39.0,27.0,10.3,
2672,3.0,31,38.0,25.0,12.5,
2673,3.0,32,37.0,22.0,13.3,
2674,3.1,31,34.0,21.0,15.6,
2675,2.1,30,34.0,20.0,17.0,
2676,2.1,30,34.0,20.0,17.0,
2677,1.8,31,32.0,19.0,13.1,
2678,1.6,32,32.0,19.0,13.3,
2679,1.7,33,34.0,18.0,11.5,
2680,1.5,34,36.0,17.0,10.1,
2681,1.6,35,35.0,17.0,12.9,
2682,1.7,35,36.0,16.0,15.5,
2683,1.2,36,36.0,16.0,14.8,
2684,1.2,37,34.0,17.0,12.2,
2685,1.2,37,37.0,19.0,13.3,
2686,1.5,37,39.0,22.0,13.9,
2687,1.8,36,41.0,24.0,16.7,
2688,2.2,35,45.0,26.0,14.0,
2689,1.8,35,46.0,26.0,12.8,
2690,1.7,36,46.0,27.0,11.0,
2691,2.2,38,46.0,26.0,9.4,
2692,2.1,38,44.0,27.0,11.5,
2693,1.8,39,46.0,29.0,9.3,
2694,1.8,40,48.0,31.0,10.5,
2695,2.1,40,52.0,34.0,12.9,
2696,3.2,40,56.0,37.0,13.8,
2697,3.3,40,61.0,41.0,14.5,
2698,3.1,38,67.0,45.0,17.5,
2699,3.2,36,68.0,46.0,20.6,
2700,3.3,34,68.0,48.0,20.0,
2701,2.7,32,66.0,47.0,18.9,
2702,2.7,30,62.0,45.0,18.7,
2703,2.1,29,62.0,46.0,13.9,
2704,2.0,29,66.0,47.0,13.7,
2705,1.8,28,68.0,48.0,14.3,
2706,1.8,28,70.0,47.0,15.6,
2707,2.0,29,68.0,46.0,13.4,
2708,2.1,30,66.0,44.0,10.0,
2709,1.7,31,60.0,41.0,8.2,
2710,1.7,32,55.0,36.0,8.2,
2711,1.5,33,52.0,32.0,7.4,
2712,1.2,34,48.0,29.0,7.6,
2713,1.3,35,42.0,25.0,7.4,
2714,1.1,36,41.0,23.0,6.5,
2715,0.8,37,35.0,20.0,4.4,
2716,0.7,37,30.0,18.0,3.9,
2717,1.0,37,26.0,15.0,4.3,
2718,1.0,37,24.0,13.0,3.9,
2719,1.0,37,22.0,11.0,4.2,
2720,1.0,37,18.0,10.0,4.5,
2721,1.0,37,15.0,9.0,7.0,
2722,1.2,37,12.0,8.0,8.3,
2723,1.2,36,12.0,9.0,8.8,
2724,1.2,35,14.0,9.0,8.9,
2725,1.1,34,16.0,10.0,8.8,
2726,1.1,34,15.0,11.0,8.2,
2727,0.8,33,18.0,10.0,8.4,
2728,0.8,32,18.0,9.0,8.3,
2729,0.8,32,16.0,9.0,7.3,
2730,0.8,33,18.0,8.0,7.6,
2731,0.6,33,18.0,8.0,7.7,
2732,0.8,33,19.0,9.0,6.5,
2733,1.0,34,22.0,10.0,7.0,
2734,1.0,34,21.0,10.0,7.4,
2735,1.0,34,21.0,11.0,7.0,
2736,0.8,35,21.0,11.0,6.7,
2737,0.7,35,19.0,10.0,6.7,
2738,0.6,35,18.0,10.0,5.5,
2739,0.5,36,18.0,11.0,4.0,
2740,0.6,36,16.0,10.0,3.9,
2741,0.7,36,16.0,10.0,3.9,
2742,0.5,37,14.0,10.0,3.7,
2743,0.6,37,13.0,9.0,5.0,
2744,1.3,36,12.0,9.0,8.4,
2745,2.1,35,14.0,10.0,15.3,
2746,1.8,34,16.0,12.0,16.4,
2747,2.5,32,20.0,14.0,18.3,
2748,2.3,30,22.0,15.0,17.0,
2749,2.3,28,24.0,15.0,16.5,
2750,2.3,26,26.0,16.0,15.6,
2751,2.1,26,26.0,17.0,11.7,
2752,2.0,26,26.0,18.0,11.0,
2753,2.0,26,27.0,18.0,13.3,
2754,2.3,27,30.0,19.0,15.4,
2755,1.6,28,36.0,20.0,14.5,
2756,1.3,29,40.0,22.0,16.5,
2757,2.2,29,42.0,24.0,18.2,
2758,2.2,29,44.0,25.0,17.5,
2759,2.0,29,44.0,26.0,16.7,
2760,3.0,29,45.0,27.0,14.2,
2761,3.2,29,46.0,27.0,15.3,
2762,3.3,29,46.0,26.0,15.0,
2763,3.5,29,47.0,26.0,12.7,
2764,2.6,29,47.0,26.0,12.8,
2765,2.6,29,47.0,27.0,13.3,
2766,2.6,30,47.0,27.0,9.9,
2767,2.5,30,48.0,27.0,12.7,
2768,3.6,30,48.0,28.0,17.0,
2769,4.1,29,48.0,28.0,22.1,
2770,3.3,29,48.0,28.0,19.8,
2771,3.0,28,50.0,29.0,18.9,
2772,2.3,28,49.0,28.0,15.5,
2773,2.5,28,52.0,23.0,14.0,
2774,1.8,29,54.0,22.0,10.7,
2775,1.5,30,52.0,22.0,10.3,
2776,1.6,31,53.0,21.0,10.5,
2777,2.0,33,52.0,29.0,10.3,
2778,2.0,34,50.0,29.0,12.3,
2779,1.5,35,52.0,29.0,12.9,
2780,1.7,36,50.0,29.0,15.5,
2781,2.5,36,51.0,26.0,18.7,
2782,2.7,35,52.0,26.0,19.9,
2783,2.7,35,52.0,28.0,21.4,
2784,2.3,34,52.0,29.0,20.0,
2785,2.7,33,52.0,31.0,18.9,
2786,2.0,34,53.0,32.0,12.8,
2787,2.1,34,52.0,32.0,13.8,
2788,1.7,34,52.0,32.0,11.1,
2789,1.3,34,52.0,31.0,10.3,
2790,1.0,34,51.0,30.0,9.4,
2791,2.0,34,50.0,31.0,15.3,
2792,1.5,33,52.0,32.0,17.1,
2793,1.8,31,52.0,32.0,23.2,
2794,1.5,29,52.0,32.0,23.8,
2795,2.0,27,52.0,32.0,18.2,
2796,3.0,24,50.0,30.0,29.5,
2797,4.1,22,50.0,30.0,27.2,
2798,4.1,20,50.0,30.0,29.2,
2799,3.2,19,53.0,31.0,27.6,
2800,2.7,17,54.0,33.0,32.0,
2801,2.6,15,54.0,33.0,31.0,
2802,3.5,14,53.0,33.0,31.3,
2803,3.2,11,53.0,34.0,32.2,
2804,3.0,10,52.0,35.0,35.9,
2805,2.5,8,51.0,34.0,33.8,
2806,2.5,6,50.0,34.0,31.6,
2807,2.2,4,50.0,33.0,29.9,
2808,2.0,3,49.0,32.0,27.2,
2809,1.7,3,48.0,31.0,24.5,
2810,1.7,5,46.0,29.0,14.2,
2811,1.2,8,41.0,26.0,9.8,
2812,1.7,11,35.0,22.0,12.8,
2813,1.7,14,30.0,20.0,15.1,
2814,1.5,18,29.0,20.0,6.8,
2815,1.5,22,28.0,18.0,11.2,
2816,1.7,25,26.0,17.0,17.9,
2817,1.7,28,26.0,16.0,16.6,
2818,2.0,29,24.0,15.0,19.0,
2819,2.2,29,24.0,15.0,19.2,
2820,2.5,29,23.0,14.0,19.7,
2821,2.2,30,24.0,15.0,16.8,
2822,2.2,29,24.0,14.0,16.6,
2823,2.2,30,24.0,15.0,13.1,
2824,2.3,31,26.0,16.0,14.5,
2825,2.1,32,29.0,16.0,16.7,
2826,2.2,32,34.0,17.0,20.6,
2827,2.2,32,36.0,17.0,28.9,
2828,2.5,30,40.0,19.0,30.8,
2829,3.0,29,41.0,20.0,29.5,
2830,2.7,26,42.0,23.0,30.3,
2831,2.1,22,42.0,26.0,30.2,
2832,1.8,18,44.0,27.0,30.4,
2833,2.0,13,44.0,28.0,32.0,
2834,2.1,10,46.0,28.0,29.9,
2835,1.7,7,48.0,28.0,25.5,
2836,3.8,6,48.0,29.0,28.2,
2837,3.3,4,50.0,30.0,24.5,
2838,3.3,3,50.0,32.0,24.3,
2839,3.2,2,50.0,34.0,26.5,
2840,3.0,2,52.0,35.0,28.1,
2841,3.3,2,52.0,36.0,30.2,
2842,4.2,2,56.0,38.0,31.1,
2843,3.5,3,62.0,43.0,23.7,
2844,3.6,5,65.0,44.0,20.0,
2845,3.2,7,66.0,43.0,16.6,
2846,2.0,11,63.0,41.0,14.0,
2847,1.5,16,62.0,38.0,11.6,
2848,1.8,21,66.0,39.0,12.0,
2849,1.8,26,73.0,42.0,15.9,
2850,2.0,30,85.0,46.0,19.8,
2851,2.2,33,90.0,50.0,23.2,
2852,2.5,34,92.0,52.0,27.0,
2853,2.8,34,96.0,55.0,28.2,
2854,2.6,32,99.0,59.0,20.0,
2855,2.6,31,103.0,62.0,16.0,
2856,2.8,28,108.0,64.0,21.2,
2857,2.6,24,109.0,65.0,21.2,
2858,1.6,22,108.0,66.0,17.1,
2859,1.8,20,106.0,65.0,20.0,
2860,2.1,20,106.0,65.0,16.5,
2861,1.8,21,104.0,64.0,9.8,
2862,1.8,23,102.0,61.0,10.9,
2863,2.1,23,99.0,59.0,10.6,
2864,1.8,24,95.0,56.0,14.5,
2865,2.0,29,55.0,31.0,12.7,
2866,1.7,30,51.0,27.0,14.2,
2867,1.6,31,46.0,24.0,17.8,
2868,1.8,31,44.0,23.0,19.8,
2869,1.8,32,44.0,24.0,16.6,
2870,2.2,33,46.0,27.0,15.1,
2871,2.2,32,49.0,29.0,16.1,
2872,2.3,33,50.0,31.0,14.0,
2873,2.1,33,52.0,31.0,10.6,
2874,2.2,33,53.0,31.0,12.2,
2875,1.3,34,56.0,34.0,10.7,
2876,1.5,37,54.0,34.0,7.8,
2877,1.5,38,51.0,33.0,7.9,
2878,1.8,40,48.0,32.0,8.1,
2879,1.7,41,42.0,29.0,7.8,
2880,1.6,42,41.0,27.0,7.8,
2881,1.6,42,44.0,28.0,7.1,
2882,1.7,43,44.0,27.0,9.3,
2883,2.1,42,45.0,27.0,11.8,
2884,2.1,42,45.0,27.0,11.8,
2885,2.1,42,45.0,27.0,11.8,
2886,3.1,39,42.0,25.0,9.6,
2887,3.1,39,42.0,25.0,9.6,
2888,2.7,39,40.0,21.0,9.5,
2889,2.7,39,40.0,21.0,9.5,
2890,2.5,39,48.0,23.0,10.4,
2891,2.5,39,56.0,25.0,12.2,
2892,3.2,39,64.0,27.0,15.8,
2893,3.2,38,72.0,29.0,16.8,
2894,2.8,36,74.0,29.0,15.6,
2895,3.0,36,76.0,30.0,13.2,
2896,3.3,35,77.0,31.0,12.1,
2897,3.2,34,80.0,32.0,12.5,
2898,3.8,34,80.0,31.0,13.2,
2899,3.9,34,77.0,31.0,12.9,
2900,3.7,34,80.0,30.0,12.8,
2901,3.8,35,84.0,28.0,12.3,
2902,4.9,36,90.0,27.0,12.5,
2903,3.7,37,93.0,26.0,11.2,
2904,3.3,37,94.0,25.0,12.1,
2905,3.5,37,93.0,25.0,15.0,
2906,3.5,36,93.0,26.0,20.9,
2907,3.1,35,95.0,26.0,22.1,
2908,3.2,34,97.0,26.0,20.9,
2909,3.0,34,100.0,27.0,15.4,
2910,2.5,35,102.0,26.0,8.9,
2911,2.1,36,102.0,25.0,9.5,
2912,1.8,38,104.0,25.0,8.1,
2913,2.0,41,106.0,25.0,7.4,
2914,2.0,45,110.0,26.0,8.8,
2915,2.0,48,116.0,28.0,12.5,
2916,2.1,50,121.0,29.0,18.2,
2917,3.0,51,126.0,31.0,21.7,
2918,3.0,50,128.0,32.0,23.2,
2919,2.7,48,129.0,34.0,25.5,
2920,2.1,46,127.0,35.0,18.8,
2921,2.0,43,124.0,35.0,16.6,
2922,1.8,41,122.0,35.0,15.1,
2923,2.1,38,120.0,35.0,17.3,
2924,4.9,36,117.0,35.0,18.2,
2925,5.4,35,114.0,34.0,15.6,
2926,3.8,34,108.0,33.0,14.7,
2927,1.8,34,102.0,32.0,14.9,
2928,1.8,33,96.0,30.0,18.2,
2929,2.2,32,91.0,29.0,20.1,
2930,2.1,30,86.0,28.0,26.4,
2931,2.5,29,83.0,27.0,21.6,
2932,2.6,28,82.0,27.0,18.7,
2933,2.8,29,82.0,26.0,17.2,
2934,2.2,30,82.0,27.0,13.1,
2935,1.7,32,80.0,27.0,14.2,
2936,1.7,36,78.0,27.0,14.2,
2937,5.4,40,77.0,28.0,19.0,
2938,3.3,45,79.0,28.0,12.7,
2939,1.7,50,82.0,29.0,9.6,
2940,1.7,52,84.0,29.0,11.7,
