,SO2,CO,PM10,PM25,NO2,pr
5854,2.4,0.13,22.0,6.0,8.0,
5855,2.3,0.12,26.0,5.0,6.3,
5856,2.4,0.12,32.0,5.0,6.6,
5857,2.4,0.12,36.0,5.0,6.6,
5858,2.5,0.11,42.0,6.0,7.9,
5859,2.4,0.1,44.0,6.0,7.9,
5860,2.2,0.1,44.0,6.0,9.4,
5861,2.4,0.1,46.0,6.0,9.4,
5862,2.6,0.1,43.0,6.0,11.1,
5863,2.7,0.1,40.0,5.0,10.9,
5864,2.8,0.11,38.0,6.0,10.3,
5865,2.6,0.11,34.0,6.0,9.6,
5866,2.5,0.12,30.0,6.0,8.8,
5867,2.4,0.12,27.0,7.0,7.5,
5868,2.9,0.11,24.0,6.0,7.2,
5869,2.5,0.11,23.0,7.0,5.6,
5870,2.6,0.1,22.0,7.0,3.4,
5871,2.4,0.09,20.0,7.0,4.0,
5872,2.8,0.09,20.0,8.0,5.6,
5873,2.8,0.09,20.0,8.0,6.9,
5874,2.4,0.08,20.0,8.0,5.9,
5875,2.4,0.08,22.0,7.0,6.8,
5876,2.5,0.08,24.0,8.0,7.0,
5877,2.7,0.09,27.0,9.0,6.3,
5878,2.7,0.09,30.0,10.0,4.8,
5879,2.6,0.09,32.0,11.0,4.9,
5880,2.7,0.09,33.0,11.0,5.3,
5881,2.9,0.09,36.0,13.0,5.4,
5882,2.8,0.09,40.0,13.0,6.3,
5883,2.7,0.1,44.0,15.0,6.7,
5884,4.1,0.11,49.0,16.0,10.0,
5885,3.9,0.12,53.0,16.0,12.5,
5886,3.6,0.13,56.0,19.0,12.5,
5887,2.3,0.15,58.0,20.0,7.2,
5888,2.1,0.15,56.0,21.0,6.4,
5889,2.5,0.16,50.0,21.0,5.6,
5890,2.5,0.16,42.0,19.0,4.4,
5891,2.3,0.15,32.0,15.0,5.6,
5892,2.4,0.14,25.0,12.0,5.7,
5893,2.1,0.13,20.0,9.0,8.0,
5894,2.3,0.12,18.0,9.0,9.4,
5895,2.2,0.13,18.0,11.0,11.2,
5896,2.1,0.13,18.0,13.0,13.5,
5897,2.4,0.14,20.0,15.0,10.5,
5898,2.5,0.15,22.0,15.0,10.1,
5899,2.7,0.16,22.0,14.0,9.8,
5900,3.5,0.17,24.0,14.0,8.8,
5901,3.4,0.17,24.0,12.0,6.3,
5902,3.8,0.17,22.0,10.0,6.5,
5903,5.5,0.16,20.0,10.0,9.3,
5904,5.0,0.16,20.0,12.0,7.3,
5905,3.3,0.16,22.0,13.0,8.5,
5906,2.3,0.15,25.0,16.0,4.6,
5907,2.1,0.13,26.0,14.0,5.3,
5908,2.1,0.12,22.0,12.0,4.7,
5909,2.0,0.13,18.0,10.0,10.9,
5910,2.0,0.16,15.0,9.0,16.4,
5911,2.0,0.17,13.0,10.0,16.3,
5912,2.0,0.18,13.0,11.0,14.2,
5913,2.8,0.18,13.0,11.0,8.4,
5914,2.3,0.18,15.0,11.0,6.4,
5915,2.0,0.19,18.0,9.0,8.9,
5916,2.1,0.19,18.0,8.0,8.2,
5917,2.1,0.18,19.0,7.0,3.7,
5918,1.8,0.15,18.0,6.0,5.7,
5919,1.8,0.13,16.0,6.0,4.5,
5920,1.8,0.11,16.0,5.0,5.6,
5921,1.9,0.1,17.0,5.0,3.6,
5922,1.9,0.09,18.0,4.0,3.7,
5923,2.1,0.09,20.0,5.0,5.0,
5924,2.1,0.08,21.0,4.0,4.3,
5925,2.1,0.09,20.0,3.0,4.8,
5926,2.1,0.09,18.0,4.0,4.5,
5927,2.1,0.09,16.0,4.0,3.1,
5928,2.2,0.08,15.0,4.0,5.4,
5929,2.1,0.08,15.0,4.0,6.2,
5930,2.0,0.09,15.0,4.0,8.4,
5931,1.9,0.09,16.0,4.0,6.1,
5932,1.9,0.09,16.0,5.0,5.9,
5933,1.9,0.09,15.0,5.0,7.1,
5934,1.9,0.1,13.0,4.0,11.9,
5935,2.0,0.11,12.0,3.0,11.7,
5936,1.9,0.13,12.0,5.0,10.8,
5937,2.0,0.15,14.0,6.0,9.6,
5938,1.9,0.15,15.0,6.0,6.6,
5939,2.0,0.15,16.0,6.0,3.5,
5940,1.8,0.14,16.0,4.0,4.1,
5941,2.3,0.14,16.0,3.0,2.8,
5942,2.0,0.13,16.0,4.0,1.4,
5943,1.7,0.12,14.0,4.0,0.4,
5944,1.8,0.1,12.0,4.0,2.4,
5945,1.8,0.1,12.0,4.0,2.4,
5946,1.8,0.1,12.0,4.0,2.4,
5947,2.0,0.11,10.0,3.0,11.2,
5948,2.1,0.12,9.0,2.0,14.2,
5949,2.1,0.12,10.0,2.0,15.6,
5950,2.2,0.13,9.0,3.0,16.8,
5951,2.1,0.13,9.0,4.0,13.4,
5952,2.1,0.14,8.0,4.0,10.6,
5953,2.1,0.14,7.0,4.0,10.6,
5954,1.8,0.12,8.0,4.0,7.4,
5955,2.1,0.11,8.0,4.0,12.8,
5956,1.8,0.13,8.0,4.0,14.6,
5957,1.9,0.14,9.0,4.0,15.0,
5958,2.1,0.15,9.0,4.0,14.7,
5959,2.3,0.15,10.0,6.0,11.9,
5960,2.0,0.15,10.0,6.0,5.5,
5961,1.5,0.14,10.0,5.0,3.3,
5962,1.7,0.14,10.0,4.0,3.1,
5963,1.3,0.13,9.0,3.0,2.8,
5964,1.7,0.11,7.0,3.0,3.8,
5965,1.7,0.09,6.0,3.0,2.5,
5966,2.5,0.08,6.0,2.0,2.6,
5967,1.6,0.07,8.0,2.0,2.6,
5968,1.6,0.07,8.0,2.0,2.6,
5969,1.6,0.07,11.0,3.0,5.8,
5970,1.8,0.08,13.0,3.0,9.1,
5971,2.0,0.09,12.0,4.0,9.9,
5972,2.0,0.09,12.0,3.0,11.0,
5973,2.3,0.1,9.0,3.0,10.7,
5974,2.2,0.1,13.0,3.0,9.7,
5975,1.8,0.1,16.0,4.0,7.9,
5976,1.8,0.1,16.0,5.0,9.9,
5977,2.2,0.11,16.0,6.0,13.6,
5978,1.9,0.1,12.0,8.0,10.1,
5979,1.8,0.1,10.0,8.0,9.8,
5980,2.2,0.13,10.0,8.0,14.5,
5981,2.5,0.15,11.0,9.0,15.0,
5982,2.2,0.18,13.0,8.0,13.8,
5983,2.0,0.19,13.0,10.0,11.3,
5984,2.9,0.21,15.0,10.0,9.9,
5985,2.3,0.2,18.0,10.0,8.0,
5986,2.5,0.2,18.0,9.0,6.3,
5987,2.1,0.2,18.0,7.0,4.8,
5988,1.8,0.17,17.0,7.0,3.7,
5989,2.0,0.15,16.0,7.0,2.5,
5990,1.6,0.12,16.0,7.0,2.1,
5991,1.5,0.1,14.0,7.0,1.2,
5992,1.8,0.08,14.0,6.0,3.1,
5993,1.8,0.08,14.0,5.0,3.2,
5994,2.2,0.09,14.0,5.0,3.8,
5995,2.3,0.1,16.0,5.0,8.6,
5996,2.1,0.1,18.0,8.0,6.0,
5997,2.1,0.1,18.0,8.0,6.0,
5998,2.2,0.1,21.0,10.0,5.1,
5999,1.9,0.1,23.0,11.0,5.5,
6000,2.1,0.1,22.0,11.0,4.6,
6001,1.8,0.11,22.0,11.0,6.7,
6002,1.9,0.1,22.0,11.0,7.9,
6003,1.9,0.09,22.0,11.0,11.4,
6004,1.9,0.09,22.0,11.0,11.4,
6005,1.9,0.09,22.0,11.0,11.4,
6006,2.6,0.13,24.0,13.0,14.5,
6007,2.9,0.18,25.0,14.0,17.8,
6008,2.3,0.22,28.0,15.0,13.1,
6009,2.5,0.24,30.0,16.0,11.5,
6010,2.6,0.26,32.0,15.0,11.0,
6011,2.3,0.25,34.0,14.0,8.9,
6012,2.2,0.24,34.0,14.0,7.9,
6013,1.6,0.23,32.0,13.0,5.1,
6014,1.9,0.21,32.0,12.0,4.3,
6015,2.0,0.16,32.0,12.0,4.8,
6016,2.1,0.12,34.0,13.0,5.0,
6017,2.6,0.11,38.0,12.0,5.1,
6018,2.5,0.1,39.0,14.0,5.1,
6019,2.2,0.1,39.0,14.0,5.7,
6020,2.4,0.1,38.0,12.0,6.4,
6021,2.4,0.1,38.0,12.0,6.4,
6022,2.6,0.11,35.0,14.0,6.4,
6023,2.2,0.12,35.0,15.0,5.9,
6024,2.0,0.15,36.0,17.0,8.0,
6025,2.0,0.14,35.0,16.0,9.6,
6026,1.8,0.13,33.0,16.0,9.3,
6027,2.1,0.13,30.0,16.0,10.7,
6028,2.3,0.16,28.0,16.0,18.4,
6029,2.1,0.19,29.0,15.0,19.7,
6030,2.1,0.19,30.0,16.0,15.2,
6031,2.8,0.2,32.0,15.0,16.0,
6032,2.6,0.21,32.0,15.0,15.8,
6033,2.8,0.24,32.0,16.0,15.0,
6034,2.6,0.28,32.0,17.0,12.6,
6035,2.0,0.27,32.0,16.0,7.0,
6036,1.9,0.24,34.0,15.0,4.5,
6037,1.8,0.21,34.0,13.0,5.0,
6038,2.0,0.2,32.0,12.0,4.2,
6039,2.0,0.18,33.0,11.0,4.2,
6040,2.2,0.15,32.0,11.0,4.7,
6041,2.3,0.11,34.0,10.0,4.2,
6042,2.5,0.08,35.0,10.0,3.5,
6043,2.6,0.08,34.0,10.0,4.6,
6044,2.3,0.07,33.0,10.0,3.9,
6045,2.5,0.07,30.0,10.0,3.5,
6046,2.7,0.07,28.0,9.0,3.8,
6047,2.0,0.07,24.0,8.0,3.4,
6048,2.4,0.07,22.0,10.0,3.3,
6049,2.5,0.07,24.0,11.0,4.4,
6050,3.2,0.06,26.0,10.0,6.3,
6051,3.7,0.06,26.0,9.0,6.2,
6052,2.3,0.06,24.0,8.0,6.5,
6053,2.2,0.07,23.0,8.0,9.0,
6054,2.4,0.07,21.0,8.0,8.3,
6055,1.9,0.08,21.0,8.0,9.0,
6056,2.0,0.08,22.0,8.0,8.4,
6057,2.2,0.08,22.0,8.0,6.2,
6058,2.8,0.08,22.0,7.0,6.1,
6059,2.4,0.08,22.0,7.0,5.3,
6060,2.4,0.08,22.0,7.0,5.3,
6061,2.4,0.08,22.0,7.0,5.3,
6062,2.2,0.08,22.0,8.0,3.3,
6063,2.2,0.08,22.0,8.0,3.3,
6064,2.2,0.08,22.0,8.0,3.3,
6065,2.2,0.07,27.0,6.0,3.1,
6066,2.5,0.07,28.0,6.0,2.8,
6067,2.5,0.07,28.0,6.0,2.8,
6068,2.5,0.07,28.0,6.0,2.8,
6069,2.5,0.07,28.0,6.0,2.8,
6070,3.8,0.07,28.0,8.0,4.3,
6071,3.6,0.08,27.0,9.0,4.5,
6072,3.4,0.07,25.0,10.0,2.5,
6073,2.8,0.07,24.0,10.0,3.1,
6074,3.2,0.07,23.0,11.0,3.2,
6075,2.7,0.07,22.0,11.0,3.3,
6076,2.5,0.07,20.0,10.0,4.6,
6077,2.0,0.07,18.0,10.0,7.3,
6078,2.7,0.08,18.0,11.0,9.5,
6079,2.1,0.09,18.0,12.0,10.0,
6080,2.3,0.1,20.0,12.0,11.1,
6081,1.8,0.1,22.0,12.0,9.8,
6082,2.4,0.11,22.0,11.0,11.0,
6083,2.2,0.11,22.0,11.0,6.5,
6084,2.1,0.11,22.0,11.0,3.6,
6085,2.2,0.11,22.0,11.0,3.1,
6086,1.9,0.1,22.0,10.0,2.6,
6087,1.3,0.09,26.0,9.0,3.0,
6088,2.6,0.08,27.0,9.0,4.5,
6089,2.4,0.07,28.0,8.0,4.2,
6090,2.4,0.06,29.0,8.0,4.8,
6091,2.4,0.06,29.0,8.0,4.8,
6092,4.9,0.06,30.0,9.0,8.1,
6093,3.6,0.07,30.0,11.0,7.9,
6094,3.6,0.07,31.0,12.0,6.7,
6095,4.4,0.07,31.0,14.0,6.0,
6096,4.7,0.07,32.0,16.0,5.4,
6097,4.5,0.07,32.0,17.0,6.6,
6098,4.5,0.07,32.0,17.0,6.6,
6099,2.6,0.07,33.0,19.0,8.5,
6100,2.3,0.08,32.0,18.0,15.3,
6101,2.6,0.09,31.0,18.0,16.3,
6102,3.4,0.11,30.0,17.0,17.4,
6103,3.5,0.13,32.0,17.0,18.9,
6104,3.5,0.13,32.0,17.0,18.9,
6105,3.4,0.15,35.0,17.0,11.1,
6106,2.7,0.16,36.0,17.0,8.9,
6107,2.9,0.16,35.0,15.0,7.8,
6108,2.9,0.16,35.0,15.0,7.8,
6109,2.9,0.16,35.0,15.0,7.8,
6110,2.4,0.12,32.0,14.0,4.7,
6111,2.1,0.09,32.0,15.0,5.4,
6112,2.1,0.08,35.0,17.0,6.1,
6113,2.4,0.08,36.0,16.0,5.1,
6114,2.5,0.07,37.0,16.0,5.4,
6115,2.5,0.07,38.0,15.0,5.4,
6116,2.4,0.09,36.0,15.0,6.1,
6117,3.2,0.13,35.0,15.0,7.3,
6118,4.1,0.14,32.0,15.0,11.1,
6119,2.3,0.14,32.0,16.0,7.4,
6120,2.3,0.14,32.0,16.0,6.3,
6121,2.3,0.14,32.0,15.0,4.8,
6122,3.7,0.14,32.0,15.0,4.2,
6123,12.0,0.15,31.0,13.0,11.3,
6124,1.6,0.13,30.0,12.0,9.3,
6125,4.0,0.11,32.0,12.0,15.5,
6126,5.7,0.11,32.0,13.0,17.6,
6127,3.6,0.12,32.0,14.0,13.2,
6128,4.1,0.15,31.0,14.0,14.6,
6129,6.7,0.16,32.0,14.0,14.8,
6130,4.2,0.18,34.0,14.0,13.2,
6131,3.9,0.18,36.0,13.0,12.5,
6132,2.3,0.18,36.0,14.0,10.8,
6133,2.7,0.18,36.0,14.0,7.2,
6134,2.6,0.17,35.0,14.0,7.7,
6135,2.7,0.16,33.0,16.0,8.2,
6136,2.2,0.14,32.0,15.0,6.7,
6137,3.3,0.14,32.0,15.0,6.7,
6138,3.0,0.13,34.0,15.0,9.8,
6139,3.0,0.13,34.0,15.0,9.8,
6140,2.4,0.11,37.0,16.0,6.2,
6141,1.8,0.11,36.0,15.0,6.9,
6142,1.8,0.11,34.0,15.0,6.3,
6143,1.8,0.1,34.0,14.0,4.4,
6144,1.9,0.1,34.0,14.0,6.3,
6145,2.2,0.09,34.0,14.0,5.8,
6146,2.6,0.07,32.0,13.0,5.2,
6147,2.6,0.07,32.0,13.0,5.2,
6148,2.6,0.07,32.0,13.0,5.2,
6149,1.0,0.09,30.0,13.0,6.3,
6150,0.9,0.09,32.0,13.0,6.5,
6151,1.8,0.1,32.0,13.0,7.4,
6152,1.0,0.11,30.0,13.0,6.0,
6153,1.6,0.12,28.0,12.0,4.6,
6154,1.6,0.12,28.0,12.0,4.6,
6155,1.6,0.12,28.0,12.0,4.6,
6156,1.6,0.12,28.0,12.0,4.6,
6157,1.6,0.12,28.0,12.0,4.6,
6158,1.6,0.12,28.0,12.0,4.6,
6159,1.5,0.11,22.0,10.0,1.9,
6160,1.7,0.1,22.0,11.0,4.6,
6161,2.7,0.1,24.0,11.0,4.4,
6162,2.4,0.11,26.0,10.0,6.1,
6163,3.4,0.12,26.0,12.0,6.4,
6164,3.4,0.12,26.0,12.0,6.4,
6165,2.3,0.13,24.0,16.0,5.7,
6166,2.1,0.12,24.0,17.0,8.3,
6167,1.8,0.12,26.0,18.0,5.7,
6168,1.5,0.12,28.0,20.0,3.4,
6169,1.5,0.12,30.0,21.0,6.2,
6170,1.8,0.11,32.0,20.0,7.6,
6171,0.9,0.11,30.0,19.0,7.4,
6172,1.6,0.11,27.0,17.0,12.5,
6173,1.5,0.13,25.0,18.0,14.1,
6174,1.6,0.15,25.0,19.0,14.6,
6175,1.3,0.17,26.0,20.0,8.5,
6176,1.3,0.18,28.0,19.0,5.7,
6177,1.3,0.18,30.0,18.0,7.4,
6178,1.3,0.18,30.0,18.0,7.4,
6179,0.7,0.18,30.0,15.0,3.7,
6180,0.5,0.17,30.0,14.0,1.5,
6181,21.0,0.15,30.0,13.0,1.8,
6182,0.9,0.13,28.0,13.0,2.4,
6183,0.9,0.11,28.0,12.0,3.7,
6184,1.0,0.11,26.0,12.0,5.1,
6185,1.5,0.11,28.0,13.0,5.4,
6186,2.4,0.13,32.0,13.0,7.4,
6187,2.4,0.13,36.0,15.0,7.4,
6188,1.6,0.13,36.0,15.0,5.0,
6189,1.1,0.13,34.0,15.0,4.3,
6190,1.5,0.14,30.0,15.0,5.9,
6191,0.8,0.14,28.0,15.0,2.9,
6192,0.8,0.14,28.0,15.0,3.5,
6193,1.6,0.12,28.0,14.0,5.0,
6194,1.4,0.11,28.0,14.0,5.0,
6195,0.7,0.11,30.0,13.0,5.5,
6196,0.8,0.11,30.0,13.0,5.6,
6197,0.5,0.11,28.0,13.0,8.9,
6198,0.5,0.11,26.0,13.0,7.2,
6199,0.4,0.11,22.0,14.0,6.7,
6200,0.4,0.11,20.0,13.0,6.4,
6201,0.5,0.11,19.0,13.0,6.9,
6202,0.5,0.11,19.0,12.0,3.8,
6203,1.0,0.11,18.0,11.0,3.9,
6204,0.4,0.11,17.0,11.0,4.0,
6205,0.6,0.11,17.0,10.0,4.1,
6206,0.9,0.11,18.0,11.0,4.1,
6207,0.5,0.11,20.0,12.0,3.3,
6208,0.5,0.11,20.0,13.0,3.0,
6209,0.7,0.1,21.0,15.0,2.8,
6210,0.7,0.1,20.0,14.0,2.7,
6211,0.7,0.1,19.0,14.0,1.7,
6212,1.5,0.1,19.0,12.0,3.9,
6213,1.7,0.1,18.0,12.0,5.4,
6214,1.9,0.1,18.0,14.0,4.2,
6215,1.9,0.1,18.0,14.0,4.2,
6216,3.8,0.2,22.0,15.0,5.2,
6217,0.4,0.29,22.0,15.0,10.8,
6218,0.4,0.4,22.0,14.0,11.5,
6219,0.5,0.49,22.0,14.0,10.0,
6220,0.5,0.59,25.0,13.0,9.5,
6221,0.5,0.67,27.0,14.0,6.3,
6222,0.5,0.76,26.0,15.0,10.1,
6223,0.5,0.79,24.0,13.0,3.4,
6224,0.5,0.79,24.0,13.0,3.4,
6225,0.5,0.79,24.0,13.0,3.4,
6226,0.5,0.79,24.0,13.0,3.4,
6227,0.5,0.79,24.0,13.0,3.4,
6228,0.5,0.33,12.0,4.0,2.3,
6229,0.5,0.24,11.0,3.0,2.1,
6230,0.5,0.13,12.0,3.0,3.5,
6231,0.5,0.05,14.0,2.0,3.9,
6232,0.4,0.02,16.0,2.0,3.6,
6233,1.8,0.05,16.0,1.0,3.6,
6234,1.6,0.07,18.0,1.0,1.8,
6235,2.3,0.1,18.0,2.0,1.8,
6236,2.6,0.13,15.0,3.0,0.7,
6237,2.4,0.16,12.0,4.0,2.1,
6238,2.8,0.19,12.0,6.0,2.7,
6239,2.2,0.22,13.0,7.0,1.1,
6240,1.6,0.24,15.0,8.0,3.0,
6241,1.4,0.24,16.0,8.0,3.0,
6242,1.2,0.25,18.0,8.0,5.9,
6243,1.0,0.25,16.0,7.0,5.5,
6244,1.1,0.25,12.0,6.0,6.1,
6245,1.6,0.25,12.0,5.0,9.2,
6246,2.0,0.26,12.0,5.0,7.1,
6247,1.6,0.26,12.0,4.0,7.0,
6248,1.6,0.26,12.0,4.0,7.0,
6249,1.6,0.26,12.0,4.0,7.0,
6250,1.6,0.26,12.0,4.0,7.0,
6251,1.6,0.26,12.0,4.0,7.0,
6252,1.6,0.26,12.0,4.0,7.0,
6253,1.7,0.26,9.0,7.0,1.8,
6254,1.8,0.25,12.0,8.0,2.8,
6255,1.5,0.25,12.0,8.0,5.1,
6256,1.7,0.26,12.0,7.0,8.1,
6257,2.1,0.29,12.0,7.0,10.9,
6258,2.3,0.3,9.0,7.0,11.5,
6259,2.4,0.3,8.0,9.0,13.1,
6260,2.5,0.31,10.0,10.0,13.4,
6261,2.2,0.31,12.0,10.0,14.1,
6262,2.3,0.32,12.0,10.0,15.5,
6263,2.1,0.33,11.0,10.0,15.6,
6264,1.8,0.31,9.0,9.0,11.6,
6265,1.8,0.29,9.0,9.0,10.1,
6266,1.7,0.3,9.0,8.0,13.7,
6267,1.8,0.31,9.0,7.0,12.6,
6268,1.7,0.31,9.0,6.0,12.5,
6269,1.5,0.32,9.0,5.0,11.6,
6270,1.5,0.32,10.0,5.0,9.9,
6271,1.7,0.32,12.0,4.0,9.3,
6272,2.6,0.32,14.0,4.0,8.6,
6273,2.6,0.32,14.0,4.0,8.6,
6274,2.6,0.32,14.0,4.0,8.6,
6275,2.6,0.32,14.0,4.0,8.6,
6276,2.6,0.32,14.0,4.0,8.6,
6277,2.6,0.32,14.0,4.0,8.6,
6278,2.5,0.26,22.0,3.0,5.5,
6279,1.8,0.25,24.0,3.0,5.5,
6280,1.8,0.25,24.0,3.0,5.5,
6281,1.9,0.26,24.0,4.0,10.4,
6282,2.0,0.28,26.0,6.0,16.0,
6283,2.0,0.28,26.0,6.0,16.0,
6284,2.0,0.28,26.0,6.0,16.0,
6285,1.7,0.3,24.0,9.0,6.6,
6286,1.7,0.31,24.0,10.0,7.7,
6287,1.9,0.31,24.0,11.0,11.1,
6288,1.7,0.3,26.0,11.0,8.7,
6289,1.6,0.29,27.0,11.0,10.2,
6290,1.7,0.31,29.0,10.0,14.2,
6291,1.4,0.33,28.0,11.0,15.8,
6292,2.0,0.35,28.0,10.0,16.6,
6293,1.5,0.37,28.0,11.0,14.0,
6294,1.6,0.36,28.0,12.0,7.5,
6295,1.5,0.35,30.0,13.0,6.2,
6296,1.5,0.35,30.0,13.0,6.2,
6297,1.5,0.35,30.0,13.0,6.2,
6298,1.5,0.35,30.0,13.0,6.2,
6299,1.5,0.35,30.0,13.0,6.2,
6300,1.5,0.35,30.0,13.0,6.2,
6301,1.7,0.24,26.0,10.0,2.5,
6302,1.7,0.24,26.0,10.0,2.5,
6303,1.5,0.25,27.0,8.0,5.4,
6304,1.7,0.27,26.0,8.0,8.4,
6305,1.8,0.29,26.0,8.0,10.0,
6306,1.6,0.3,25.0,8.0,10.7,
6307,1.6,0.3,23.0,8.0,11.9,
6308,1.7,0.31,21.0,7.0,13.2,
6309,1.5,0.31,19.0,6.0,10.5,
6310,1.3,0.31,17.0,7.0,6.5,
6311,1.5,0.3,18.0,7.0,9.5,
6312,1.6,0.28,17.0,7.0,12.4,
6313,1.9,0.28,18.0,8.0,13.4,
6314,2.3,0.32,19.0,8.0,15.5,
6315,1.9,0.35,20.0,8.0,16.7,
6316,2.7,0.36,22.0,8.0,15.6,
6317,1.6,0.38,24.0,8.0,9.8,
6318,1.6,0.38,24.0,8.0,9.8,
6319,2.7,0.38,22.0,8.0,6.8,
6320,2.7,0.38,22.0,8.0,6.8,
6321,2.9,0.36,24.0,8.0,4.1,
6322,2.9,0.31,26.0,6.0,4.4,
6323,3.9,0.27,29.0,6.0,3.0,
6324,3.7,0.25,29.0,6.0,3.1,
6325,3.7,0.25,29.0,6.0,3.1,
6326,3.7,0.25,29.0,6.0,3.1,
6327,4.0,0.22,32.0,6.0,6.4,
6328,3.2,0.23,34.0,6.0,8.3,
6329,3.0,0.23,32.0,5.0,6.6,
6330,3.2,0.22,32.0,6.0,7.7,
6331,3.5,0.22,32.0,8.0,13.2,
6332,3.5,0.22,32.0,10.0,10.4,
6333,2.9,0.22,32.0,11.0,5.0,
6334,2.8,0.22,34.0,11.0,12.4,
6335,3.3,0.22,34.0,11.0,16.5,
6336,3.3,0.22,34.0,11.0,16.5,
6337,3.4,0.21,33.0,11.0,13.3,
6338,3.5,0.21,35.0,11.0,13.8,
6339,3.8,0.22,36.0,12.0,18.7,
6340,3.5,0.23,36.0,12.0,18.6,
6341,3.8,0.24,37.0,12.0,12.6,
6342,3.3,0.24,36.0,11.0,8.2,
6343,4.4,0.23,36.0,10.0,10.0,
6344,4.4,0.23,36.0,10.0,10.0,
6345,4.4,0.23,36.0,10.0,10.0,
6346,4.4,0.23,36.0,10.0,10.0,
6347,4.4,0.23,36.0,10.0,10.0,
6348,4.4,0.23,36.0,10.0,10.0,
6349,5.0,0.23,36.0,6.0,4.6,
6350,3.4,0.23,37.0,6.0,4.0,
6351,3.7,0.24,39.0,5.0,5.4,
6352,3.9,0.26,40.0,5.0,7.3,
6353,4.0,0.27,40.0,6.0,7.3,
6354,4.0,0.27,40.0,6.0,7.3,
6355,3.4,0.27,40.0,7.0,7.7,
6356,3.2,0.27,38.0,8.0,5.4,
6357,3.2,0.27,36.0,8.0,4.3,
6358,3.6,0.27,32.0,8.0,4.1,
6359,3.2,0.28,28.0,8.0,5.6,
6360,3.1,0.26,28.0,8.0,6.8,
6361,3.4,0.25,28.0,8.0,7.4,
6362,4.2,0.25,30.0,9.0,8.0,
6363,3.7,0.25,30.0,9.0,8.4,
6364,3.3,0.26,28.0,8.0,10.9,
6365,3.3,0.26,28.0,9.0,11.5,
6366,3.3,0.26,28.0,9.0,11.5,
6367,3.3,0.26,28.0,9.0,11.5,
6368,2.8,0.26,30.0,10.0,6.6,
6369,2.9,0.26,28.0,10.0,5.6,
6370,3.5,0.26,26.0,9.0,6.0,
6371,2.7,0.26,26.0,10.0,2.3,
6372,2.9,0.25,27.0,10.0,3.2,
6373,3.1,0.25,27.0,10.0,4.9,
6374,2.8,0.24,26.0,10.0,6.1,
6375,2.7,0.24,28.0,10.0,3.7,
6376,3.0,0.24,28.0,9.0,4.3,
6377,3.4,0.24,28.0,8.0,6.6,
6378,3.7,0.24,30.0,9.0,5.2,
6379,3.9,0.24,33.0,9.0,5.1,
6380,4.4,0.24,35.0,11.0,4.6,
6381,3.8,0.24,36.0,11.0,3.9,
6382,3.6,0.24,34.0,10.0,3.7,
6383,4.1,0.24,31.0,9.0,5.8,
6384,3.2,0.24,30.0,8.0,6.0,
6385,2.9,0.24,32.0,8.0,4.0,
6386,3.4,0.24,34.0,8.0,6.3,
6387,3.5,0.24,34.0,8.0,8.4,
6388,3.7,0.25,30.0,8.0,10.3,
6389,3.8,0.25,26.0,8.0,11.5,
6390,3.7,0.25,24.0,8.0,10.0,
6391,3.4,0.25,22.0,7.0,7.3,
6392,3.4,0.25,22.0,7.0,7.3,
6393,3.2,0.25,22.0,4.0,4.2,
6394,3.6,0.25,22.0,4.0,2.2,
6395,3.2,0.25,22.0,4.0,2.8,
6396,3.2,0.25,24.0,4.0,2.0,
6397,3.4,0.24,23.0,4.0,2.0,
6398,3.3,0.24,24.0,4.0,4.3,
6399,3.4,0.24,24.0,5.0,3.8,
6400,2.8,0.24,24.0,5.0,2.7,
6401,5.3,0.24,26.0,6.0,6.9,
6402,4.5,0.24,26.0,6.0,3.3,
6403,4.7,0.24,26.0,7.0,3.4,
6404,4.6,0.24,24.0,8.0,2.2,
6405,8.6,0.24,24.0,8.0,7.8,
6406,4.1,0.24,24.0,7.0,1.5,
6407,3.6,0.24,24.0,6.0,1.2,
6408,5.6,0.24,24.0,6.0,3.1,
6409,8.7,0.24,25.0,5.0,7.2,
6410,14.7,0.25,26.0,6.0,15.3,
6411,9.0,0.26,25.0,7.0,11.1,
6412,5.6,0.28,26.0,8.0,15.0,
6413,4.4,0.31,28.0,9.0,14.5,
6414,3.4,0.33,28.0,10.0,12.0,
6415,3.1,0.35,28.0,11.0,12.2,
6416,3.1,0.35,28.0,11.0,12.2,
6417,3.1,0.35,28.0,11.0,12.2,
6418,3.1,0.35,28.0,11.0,12.2,
6419,3.1,0.35,28.0,11.0,12.2,
6420,3.1,0.35,28.0,11.0,12.2,
6421,2.9,0.3,30.0,10.0,4.3,
6422,3.1,0.28,30.0,10.0,5.0,
6423,3.2,0.27,31.0,10.0,4.7,
6424,3.2,0.27,32.0,10.0,7.1,
6425,3.5,0.27,33.0,9.0,6.3,
6426,3.4,0.26,34.0,8.0,7.7,
6427,3.9,0.26,36.0,8.0,9.7,
6428,4.7,0.28,37.0,8.0,9.3,
6429,4.7,0.3,36.0,8.0,6.1,
6430,4.6,0.3,36.0,9.0,4.2,
6431,4.6,0.3,36.0,10.0,4.2,
6432,3.8,0.28,38.0,11.0,6.0,
6433,3.8,0.28,38.0,12.0,6.0,
6434,3.8,0.29,39.0,12.0,6.0,
6435,5.2,0.29,40.0,14.0,9.6,
