,SO2,CO,O3,PM10,PM25,NO2,NO,pr
3615,0.7,0.27,12.0,30.0,20.0,12.0,0.8,
3616,0.5,0.26,10.0,39.0,13.0,9.3,2.4,
3617,0.2,0.2,8.1,42.0,17.0,10.0,2.3,
3618,0.4,0.19,6.3,38.0,12.0,10.0,3.7,
3619,1.1,0.22,7.6,30.0,22.0,9.3,7.5,
3620,2.2,0.33,11.0,27.0,15.0,12.0,12.0,
3621,3.0,0.27,21.0,24.0,16.0,9.6,6.9,
3622,2.1,0.16,34.0,29.0,9.0,7.2,3.9,
3623,1.1,0.13,42.0,28.0,12.0,6.5,2.8,
3624,0.6,0.12,42.0,30.0,4.0,5.1,2.7,
3625,1.2,0.13,47.0,21.0,14.0,4.0,2.4,
3626,2.0,0.12,49.0,21.0,12.0,6.3,2.6,
3627,2.0,0.08,36.0,27.0,17.0,6.0,3.0,
3628,1.8,0.1,28.0,36.0,10.0,6.5,3.3,
3629,1.6,0.09,27.0,30.0,9.0,5.7,3.2,
3630,1.6,0.11,23.0,24.0,9.0,5.1,2.7,
3631,0.6,0.25,21.0,24.0,4.0,12.0,2.6,
3632,1.7,0.24,19.0,19.0,4.0,16.0,2.2,
3633,1.2,0.31,16.0,22.0,3.0,16.0,2.2,
3634,0.7,0.36,12.0,15.0,4.0,18.0,2.2,
3635,0.4,0.31,7.1,24.0,10.0,19.0,2.5,
3636,0.3,0.27,9.4,21.0,6.0,16.0,3.2,
3637,0.9,0.21,9.6,23.0,8.0,14.0,2.8,
3638,1.3,0.17,10.0,22.0,4.0,10.0,2.5,
3639,1.3,0.17,6.2,30.0,2.0,13.0,3.4,
3640,1.3,0.17,6.5,26.0,6.0,11.0,1.7,
3641,1.4,0.17,4.6,29.0,6.0,11.0,1.9,
3642,1.5,0.18,4.4,22.0,9.0,11.0,2.7,
3643,1.5,0.18,4.4,22.0,9.0,11.0,2.7,
3644,1.5,0.31,13.0,28.0,10.0,13.0,8.9,
3645,2.1,0.29,21.0,35.0,10.0,13.0,8.2,
3646,2.6,0.22,40.0,30.0,12.0,10.0,3.5,
3647,3.0,0.18,40.0,35.0,9.0,7.7,2.0,
3648,2.6,0.15,49.0,34.0,13.0,6.6,1.6,
3649,2.3,0.12,54.0,36.0,13.0,5.7,1.6,
3650,3.7,0.12,51.0,36.0,16.0,6.0,1.6,
3651,2.8,0.09,40.0,37.0,15.0,5.3,1.7,
3652,2.0,0.08,30.0,32.0,12.0,4.8,1.9,
3653,2.0,0.09,24.0,33.0,8.0,5.0,2.4,
3654,1.8,0.09,22.0,26.0,8.0,4.7,1.8,
3655,1.2,0.23,23.0,29.0,4.0,13.0,1.4,
3656,1.2,0.26,25.0,29.0,6.0,13.0,1.2,
3657,1.1,0.33,19.0,34.0,13.0,17.0,1.2,
3658,1.7,0.39,9.3,31.0,13.0,23.0,2.0,
3659,1.6,0.33,9.3,23.0,8.0,20.0,1.4,
3660,1.3,0.32,7.4,20.0,4.0,19.0,1.5,
3661,1.2,0.26,8.9,22.0,3.0,15.0,1.3,
3662,2.0,0.22,9.3,24.0,6.0,12.0,1.2,
3663,1.9,0.2,8.1,28.0,4.0,12.0,1.3,
3664,1.6,0.18,8.4,26.0,5.0,9.9,0.5,
3665,1.5,0.17,6.6,26.0,5.0,11.0,0.8,
3666,1.9,0.19,5.7,19.0,10.0,11.0,1.3,
3667,2.2,0.22,7.3,27.0,9.0,12.0,6.2,
3668,2.4,0.33,13.0,31.0,9.0,13.0,8.4,
3669,2.9,0.31,16.0,41.0,5.0,16.0,9.8,
3670,3.7,0.25,39.0,36.0,8.0,16.0,5.1,
3671,5.1,0.18,39.0,39.0,11.0,11.0,1.8,
3672,5.1,0.18,25.0,25.0,13.0,11.0,1.8,
3673,5.1,0.18,25.0,25.0,13.0,11.0,1.8,
3674,5.1,0.18,25.0,25.0,13.0,11.0,1.8,
3675,8.8,0.26,21.0,31.0,8.0,14.0,7.6,
3676,13.0,0.29,17.0,36.0,9.0,18.0,8.6,
3677,3.6,0.08,23.0,28.0,4.0,5.2,3.6,
3678,2.2,0.21,36.0,27.0,12.0,13.0,2.4,
3679,2.1,0.29,34.0,24.0,11.0,19.0,2.1,
3680,2.0,0.3,32.0,26.0,14.0,18.0,1.5,
3681,2.3,0.32,24.0,23.0,18.0,21.0,1.6,
3682,2.0,0.31,21.0,28.0,21.0,20.0,1.7,
3683,1.6,0.24,22.0,28.0,21.0,16.0,1.5,
3684,1.9,0.23,18.0,27.0,10.0,15.0,1.4,
3685,1.8,0.24,14.0,26.0,13.0,18.0,1.7,
3686,1.3,0.21,16.0,24.0,9.0,13.0,0.2,
3687,1.5,0.18,15.0,25.0,16.0,10.0,0.2,
3688,1.3,0.17,14.0,20.0,5.0,10.0,-0.1,
3689,1.2,0.17,12.0,20.0,11.0,11.0,-0.1,
3690,0.7,0.19,9.2,19.0,10.0,14.0,0.6,
3691,1.3,0.23,11.0,25.0,18.0,11.0,3.1,
3692,2.3,0.38,14.0,26.0,17.0,17.0,9.0,
3693,1.8,0.43,22.0,25.0,14.0,20.0,9.7,
3694,1.8,0.43,22.0,25.0,14.0,20.0,9.7,
3695,2.6,0.26,41.0,26.0,12.0,16.0,4.3,
3696,2.7,0.18,55.0,30.0,9.0,9.0,0.9,
3697,19.0,0.35,20.0,43.0,16.0,19.0,11.0,
3698,24.0,0.43,16.0,43.0,17.0,21.0,18.0,
3699,17.0,0.3,17.0,39.0,13.0,15.0,15.0,
3700,2.5,0.1,22.0,31.0,9.0,5.6,1.6,
3701,11.0,0.16,14.0,24.0,11.0,11.0,7.9,
3702,21.0,0.44,9.9,24.0,16.0,23.0,16.0,
3703,14.0,0.3,13.0,32.0,22.0,23.0,3.4,
3704,9.0,0.23,21.0,37.0,21.0,18.0,0.8,
3705,3.4,0.24,25.0,33.0,14.0,12.0,0.8,
3706,4.8,0.25,28.0,31.0,10.0,14.0,0.3,
3707,3.4,0.23,35.0,30.0,14.0,11.0,0.2,
3708,3.4,0.25,28.0,34.0,15.0,13.0,-0.1,
3709,1.6,0.26,22.0,36.0,16.0,13.0,0.2,
3710,3.1,0.27,18.0,36.0,11.0,17.0,1.1,
3711,2.8,0.25,18.0,34.0,18.0,15.0,0.8,
3712,2.6,0.24,17.0,35.0,15.0,12.0,0.8,
3713,2.7,0.24,17.0,32.0,20.0,13.0,0.9,
3714,2.9,0.3,11.0,36.0,17.0,16.0,1.0,
3715,3.4,0.46,5.4,40.0,23.0,23.0,26.0,
3716,3.7,0.49,13.0,49.0,26.0,22.0,14.0,
3717,3.8,0.5,24.0,50.0,29.0,23.0,8.7,
3718,11.0,0.41,25.0,39.0,21.0,20.0,6.8,
3719,15.0,0.44,28.0,42.0,21.0,21.0,8.8,
3720,7.8,0.22,41.0,40.0,15.0,12.0,2.6,
3721,5.4,0.15,39.0,47.0,15.0,8.0,1.7,
3722,5.6,0.13,32.0,37.0,8.0,6.7,2.2,
3723,5.1,0.11,31.0,28.0,9.0,6.7,2.1,
3724,4.8,0.12,30.0,23.0,6.0,7.3,2.0,
3725,9.8,0.28,27.0,23.0,10.0,13.0,3.9,
3726,13.0,0.38,20.0,31.0,6.0,17.0,5.0,
3727,13.0,0.34,14.0,30.0,6.0,20.0,4.4,
3728,4.2,0.15,17.0,33.0,4.0,8.6,0.9,
3729,3.9,0.36,12.0,31.0,8.0,19.0,1.0,
3730,3.2,0.37,9.9,33.0,10.0,21.0,1.6,
3731,3.6,0.49,6.4,27.0,5.0,26.0,2.3,
3732,3.7,0.52,4.7,29.0,12.0,26.0,2.7,
3733,3.4,0.41,5.5,25.0,14.0,21.0,1.6,
3734,2.0,0.37,4.5,27.0,16.0,20.0,5.0,
3735,2.0,0.33,2.8,22.0,6.0,21.0,10.0,
3736,1.8,0.19,8.0,26.0,4.0,14.0,1.5,
3737,1.9,0.15,9.9,27.0,6.0,12.0,0.8,
3738,1.9,0.21,12.0,30.0,12.0,11.0,1.1,
3739,1.8,0.21,12.0,28.0,14.0,11.0,3.5,
3740,2.0,0.21,17.0,28.0,11.0,9.2,5.1,
3741,1.9,0.13,25.0,26.0,5.0,5.0,2.2,
3742,1.9,0.11,34.0,30.0,2.0,5.0,1.9,
3743,1.6,0.12,41.0,36.0,6.0,5.2,1.6,
3744,1.8,0.12,43.0,41.0,13.0,5.6,1.3,
3745,1.8,0.1,39.0,37.0,13.0,4.8,1.4,
3746,1.5,0.1,40.0,35.0,15.0,4.5,1.3,
3747,1.6,0.09,38.0,32.0,12.0,3.9,1.1,
3748,1.6,0.11,40.0,39.0,17.0,4.4,1.3,
3749,1.8,0.12,41.0,34.0,15.0,5.6,1.3,
3750,1.8,0.13,34.0,35.0,11.0,6.0,1.4,
3751,1.7,0.13,30.0,25.0,6.0,8.5,1.3,
3752,1.7,0.18,28.0,32.0,10.0,8.7,1.1,
3753,1.4,0.23,33.0,23.0,11.0,13.0,0.9,
3754,1.6,0.24,29.0,23.0,14.0,14.0,0.7,
3755,1.2,0.26,25.0,14.0,14.0,15.0,0.8,
3756,1.5,0.24,23.0,18.0,18.0,13.0,0.7,
3757,1.5,0.22,20.0,21.0,14.0,12.0,0.8,
3758,2.1,0.17,21.0,20.0,8.0,8.6,0.4,
3759,2.1,0.17,20.0,23.0,3.0,8.2,0.5,
3760,2.5,0.17,16.0,14.0,4.0,9.2,0.7,
3761,2.8,0.2,12.0,24.0,8.0,11.0,0.6,
3762,2.7,0.2,11.0,29.0,12.0,11.0,0.7,
3763,3.1,0.29,9.2,38.0,10.0,15.0,7.8,
3764,2.9,0.34,12.0,34.0,8.0,19.0,9.8,
3765,3.7,0.24,29.0,33.0,10.0,11.0,4.3,
3766,3.2,0.15,43.0,28.0,13.0,8.0,1.7,
3767,3.4,0.15,51.0,35.0,20.0,6.7,1.1,
3768,3.0,0.09,45.0,37.0,14.0,4.0,0.6,
3769,2.8,0.08,42.0,42.0,20.0,3.1,0.6,
3770,2.6,0.08,42.0,39.0,14.0,3.0,0.6,
3771,2.6,0.08,41.0,29.0,17.0,3.0,0.6,
3772,2.9,0.1,44.0,23.0,14.0,3.4,0.7,
3773,2.8,0.11,42.0,22.0,16.0,3.4,0.6,
3774,2.4,0.13,37.0,23.0,10.0,3.6,0.4,
3775,2.6,0.21,35.0,29.0,10.0,8.8,0.5,
3776,2.3,0.22,32.0,26.0,8.0,10.0,0.7,
3777,2.1,0.22,31.0,23.0,14.0,12.0,0.6,
3778,2.4,0.25,26.0,20.0,6.0,15.0,0.5,
3779,2.5,0.3,20.0,19.0,4.0,18.0,0.9,
3780,2.5,0.27,20.0,21.0,3.0,16.0,0.7,
3781,2.0,0.31,15.0,20.0,12.0,17.0,0.5,
3782,2.4,0.41,8.8,23.0,10.0,22.0,2.4,
3783,1.9,0.35,12.0,26.0,9.0,20.0,1.6,
3784,1.8,0.28,5.7,29.0,6.0,19.0,5.3,
3785,1.8,0.22,5.5,27.0,9.0,15.0,4.7,
3786,1.8,0.21,12.0,28.0,9.0,11.0,1.6,
3787,2.5,0.25,9.3,30.0,11.0,14.0,4.1,
3788,2.5,0.41,8.0,36.0,13.0,16.0,10.0,
3789,2.7,0.6,12.0,37.0,14.0,22.0,13.0,
3790,3.7,0.65,22.0,41.0,12.0,27.0,6.9,
3791,2.8,0.43,26.0,41.0,13.0,24.0,6.1,
3792,3.0,0.38,31.0,43.0,16.0,24.0,6.9,
3793,2.7,0.26,40.0,44.0,29.0,17.0,3.0,
3794,2.6,0.22,45.0,36.0,21.0,12.0,2.4,
3795,4.4,0.22,44.0,39.0,24.0,14.0,1.7,
3796,3.9,0.18,41.0,44.0,16.0,12.0,2.2,
3797,3.4,0.19,36.0,56.0,24.0,14.0,2.3,
3798,2.6,0.19,38.0,51.0,19.0,11.0,1.5,
3799,2.7,0.22,34.0,46.0,15.0,10.0,1.2,
3800,2.9,0.28,27.0,35.0,16.0,14.0,1.1,
3801,2.7,0.38,21.0,37.0,18.0,17.0,1.0,
3802,2.7,0.39,13.0,36.0,21.0,24.0,1.3,
3803,2.8,0.41,15.0,43.0,20.0,23.0,1.6,
3804,2.5,0.3,18.0,39.0,20.0,19.0,1.2,
3805,4.3,0.25,17.0,36.0,21.0,19.0,1.1,
3806,2.6,0.22,15.0,36.0,22.0,14.0,1.4,
3807,2.2,0.15,16.0,38.0,14.0,11.0,0.9,
3808,3.8,0.16,12.0,36.0,11.0,13.0,1.0,
3809,2.6,0.23,8.9,34.0,3.0,16.0,2.4,
3810,1.6,0.41,3.6,40.0,12.0,19.0,12.0,
3811,1.9,0.36,7.4,41.0,13.0,17.0,15.0,
3812,3.1,0.29,18.0,36.0,20.0,12.0,5.0,
3813,2.9,0.23,25.0,28.0,15.0,11.0,4.2,
3814,2.8,0.21,37.0,31.0,20.0,10.0,3.3,
3815,2.3,0.19,58.0,43.0,26.0,10.0,2.1,
3816,2.5,0.19,64.0,54.0,27.0,9.6,1.8,
3817,2.6,0.17,62.0,54.0,24.0,7.7,1.3,
3818,2.4,0.15,59.0,47.0,21.0,6.1,1.2,
3819,2.3,0.14,58.0,38.0,22.0,6.1,1.3,
3820,2.2,0.15,61.0,35.0,15.0,6.3,1.5,
3821,2.4,0.16,56.0,33.0,17.0,8.1,1.3,
3822,2.8,0.18,47.0,35.0,16.0,7.9,1.2,
3823,2.1,0.18,44.0,32.0,26.0,7.3,1.0,
3824,2.4,0.19,38.0,33.0,19.0,9.4,0.9,
3825,2.1,0.23,31.0,34.0,23.0,14.0,1.1,
3826,2.4,0.25,30.0,41.0,31.0,14.0,0.9,
3827,2.2,0.25,29.0,44.0,23.0,11.0,1.0,
3828,1.8,0.26,24.0,42.0,24.0,19.0,0.9,
3829,1.3,0.2,27.0,39.0,11.0,11.0,1.0,
3830,2.2,0.29,14.0,34.0,18.0,17.0,1.2,
3831,2.0,0.26,16.0,35.0,17.0,14.0,1.0,
3832,2.1,0.26,15.0,35.0,24.0,13.0,0.9,
3833,1.9,0.27,8.0,38.0,23.0,18.0,1.2,
3834,2.3,0.27,9.1,36.0,17.0,16.0,1.7,
3835,3.4,0.37,13.0,38.0,18.0,18.0,4.4,
3836,3.0,0.36,33.0,39.0,19.0,13.0,4.0,
3837,2.9,0.24,50.0,41.0,26.0,9.2,1.8,
3838,2.3,0.19,54.0,42.0,21.0,8.7,1.6,
3839,2.5,0.15,55.0,37.0,19.0,7.5,1.5,
3840,2.4,0.13,59.0,38.0,18.0,5.9,1.2,
3841,2.4,0.13,64.0,35.0,22.0,5.3,1.0,
3842,2.3,0.13,63.0,40.0,26.0,5.0,1.0,
3843,2.0,0.12,55.0,38.0,23.0,4.7,1.0,
3844,2.0,0.12,50.0,38.0,19.0,4.7,1.1,
3845,2.1,0.13,46.0,36.0,21.0,4.9,1.2,
3846,3.1,0.15,41.0,33.0,15.0,8.1,1.5,
3847,2.0,0.25,37.0,33.0,16.0,13.0,1.5,
3848,1.2,0.36,28.0,33.0,11.0,20.0,1.1,
3849,1.5,0.41,20.0,37.0,17.0,26.0,1.9,
3850,1.7,0.4,19.0,35.0,16.0,24.0,1.2,
3851,1.6,0.34,23.0,34.0,16.0,17.0,1.1,
3852,1.5,0.29,22.0,28.0,16.0,15.0,1.0,
3853,1.4,0.2,23.0,24.0,10.0,12.0,0.8,
3854,1.4,0.2,22.0,24.0,11.0,11.0,1.2,
3855,1.6,0.29,14.0,27.0,11.0,16.0,1.4,
3856,1.6,0.31,6.8,37.0,15.0,22.0,4.0,
3857,2.0,0.26,4.3,38.0,15.0,23.0,12.0,
3858,2.0,0.25,4.9,37.0,15.0,20.0,10.0,
3859,1.9,0.28,6.3,32.0,16.0,19.0,15.0,
3860,2.7,0.37,17.0,34.0,16.0,20.0,12.0,
3861,3.6,0.25,37.0,39.0,15.0,9.3,3.4,
3862,2.8,0.16,46.0,47.0,15.0,7.7,2.6,
3863,2.5,0.14,53.0,46.0,15.0,5.8,1.7,
3864,2.5,0.12,56.0,50.0,11.0,5.1,1.4,
3865,2.2,0.11,56.0,44.0,15.0,4.3,1.5,
3866,2.5,0.1,51.0,41.0,19.0,4.9,1.7,
3867,3.2,0.09,44.0,41.0,19.0,5.9,2.0,
3868,2.6,0.09,34.0,29.0,19.0,6.8,2.0,
3869,2.3,0.09,35.0,30.0,14.0,5.6,2.0,
3870,2.1,0.12,25.0,27.0,14.0,7.2,2.0,
3871,2.3,0.14,25.0,24.0,8.0,8.2,1.7,
3872,1.8,0.13,25.0,23.0,8.0,7.2,1.4,
3873,1.9,0.15,22.0,26.0,11.0,7.4,1.2,
3874,3.1,0.16,15.0,31.0,11.0,12.0,1.3,
3875,2.0,0.2,16.0,30.0,11.0,13.0,1.5,
3876,3.0,0.32,10.0,32.0,11.0,22.0,2.2,
3877,3.1,0.27,14.0,28.0,8.0,17.0,1.5,
3878,3.0,0.24,14.0,33.0,13.0,16.0,1.3,
3879,2.5,0.23,7.3,33.0,13.0,20.0,2.2,
3880,2.3,0.21,8.7,35.0,17.0,17.0,1.7,
3881,2.4,0.25,8.7,37.0,17.0,20.0,2.6,
3882,2.8,0.29,8.7,43.0,15.0,22.0,15.0,
3883,3.0,0.3,6.8,45.0,19.0,20.0,16.0,
3884,3.6,0.25,20.0,42.0,17.0,14.0,7.4,
3885,3.2,0.15,26.0,32.0,17.0,8.0,3.7,
3886,2.4,0.11,33.0,26.0,6.0,6.0,2.5,
3887,2.4,0.09,44.0,33.0,13.0,5.7,1.7,
3888,2.4,0.08,47.0,29.0,12.0,4.7,1.2,
3889,2.4,0.08,47.0,29.0,12.0,4.7,1.2,
3890,2.7,0.07,48.0,32.0,22.0,4.3,1.2,
3891,2.8,0.06,43.0,27.0,12.0,3.9,1.4,
3892,2.7,0.07,39.0,29.0,16.0,4.9,1.8,
3893,2.2,0.06,36.0,30.0,13.0,4.5,1.6,
3894,2.0,0.06,32.0,27.0,12.0,4.2,1.6,
3895,2.0,0.06,32.0,27.0,12.0,4.2,1.6,
3896,2.3,0.14,26.0,21.0,14.0,8.9,1.6,
3897,2.5,0.16,22.0,11.0,16.0,11.0,1.2,
3898,2.5,0.16,19.0,14.0,13.0,13.0,1.3,
3899,2.8,0.18,16.0,17.0,13.0,14.0,1.3,
3900,3.1,0.18,16.0,30.0,9.0,13.0,1.3,
3901,2.8,0.15,18.0,31.0,12.0,12.0,1.3,
3902,2.2,0.18,12.0,29.0,10.0,14.0,3.2,
3903,1.8,0.32,4.5,22.0,17.0,20.0,2.7,
3904,1.8,0.28,4.1,24.0,14.0,19.0,4.9,
3905,2.4,0.26,3.9,20.0,15.0,18.0,3.6,
3906,2.5,0.25,3.9,16.0,16.0,18.0,2.0,
3907,2.5,0.24,12.0,25.0,16.0,16.0,1.7,
3908,2.4,0.22,17.0,29.0,15.0,12.0,2.7,
3909,2.9,0.16,26.0,36.0,11.0,7.9,2.4,
3910,3.0,0.14,31.0,23.0,14.0,7.9,2.2,
3911,2.4,0.16,36.0,27.0,14.0,8.4,2.1,
3912,2.6,0.15,47.0,27.0,19.0,8.7,2.1,
3913,2.6,0.16,66.0,40.0,17.0,6.9,1.2,
3914,2.2,0.16,65.0,39.0,13.0,5.9,0.8,
3915,1.6,0.14,58.0,42.0,12.0,5.1,0.9,
3916,2.6,0.15,63.0,35.0,14.0,5.9,1.1,
3917,3.3,0.17,67.0,36.0,27.0,6.6,0.9,
3918,4.1,0.17,55.0,37.0,29.0,8.9,0.9,
3919,4.2,0.22,51.0,41.0,30.0,12.0,0.8,
3920,5.3,0.31,53.0,49.0,28.0,15.0,0.8,
3921,8.2,0.48,39.0,57.0,29.0,22.0,0.9,
3922,9.3,0.51,31.0,62.0,35.0,22.0,0.7,
3923,6.3,0.5,26.0,62.0,34.0,20.0,0.9,
3924,5.5,0.56,21.0,58.0,32.0,22.0,0.9,
3925,5.4,0.56,30.0,56.0,31.0,15.0,0.8,
3926,3.5,0.33,28.0,48.0,24.0,13.0,0.8,
3927,3.5,0.3,20.0,43.0,34.0,15.0,0.6,
3928,4.9,0.27,22.0,47.0,31.0,12.0,0.5,
3929,4.0,0.23,21.0,45.0,39.0,12.0,0.6,
3930,3.7,0.28,20.0,53.0,38.0,11.0,0.7,
3931,2.8,0.32,18.0,48.0,40.0,12.0,0.8,
3932,2.8,0.32,20.0,51.0,37.0,13.0,2.0,
3933,3.3,0.2,37.0,44.0,29.0,8.0,1.5,
3934,3.4,0.19,43.0,49.0,24.0,7.9,1.2,
3935,3.1,0.15,41.0,51.0,21.0,4.5,0.8,
3936,15.0,0.22,23.0,48.0,18.0,15.0,7.5,
3937,25.0,0.32,16.0,41.0,18.0,20.0,19.0,
3938,8.6,0.26,30.0,36.0,13.0,8.4,4.3,
3939,8.6,0.28,35.0,39.0,17.0,8.3,2.4,
3940,5.1,0.18,35.0,38.0,11.0,5.6,1.8,
3941,2.3,0.08,37.0,32.0,17.0,2.7,0.7,
3942,2.2,0.09,33.0,23.0,9.0,3.4,0.5,
3943,2.3,0.12,46.0,18.0,11.0,4.0,0.4,
3944,2.4,0.15,51.0,20.0,11.0,5.3,0.5,
3945,2.5,0.21,42.0,25.0,15.0,10.0,0.4,
3946,2.3,0.24,37.0,33.0,17.0,10.0,0.5,
3947,2.2,0.29,26.0,36.0,17.0,12.0,0.4,
3948,2.3,0.35,21.0,35.0,23.0,18.0,0.5,
3949,3.3,0.38,13.0,31.0,20.0,23.0,1.2,
3950,5.8,0.25,20.0,38.0,19.0,14.0,0.7,
3951,2.9,0.21,9.3,43.0,17.0,14.0,1.2,
3952,2.0,0.18,10.0,39.0,19.0,13.0,1.2,
3953,1.8,0.14,12.0,36.0,11.0,9.5,0.8,
3954,2.6,0.15,10.0,35.0,16.0,11.0,1.2,
3955,2.1,0.2,9.9,31.0,5.0,13.0,3.8,
3956,3.8,0.25,13.0,32.0,14.0,15.0,5.7,
3957,3.8,0.28,27.0,40.0,14.0,15.0,5.8,
3958,3.8,0.28,24.0,40.0,14.0,15.0,5.8,
3959,4.5,0.24,44.0,56.0,35.0,13.0,2.3,
3960,7.6,0.24,50.0,57.0,30.0,12.0,1.7,
3961,15.0,0.44,34.0,57.0,22.0,20.0,7.4,
3962,18.0,0.51,28.0,54.0,19.0,23.0,11.0,
3963,18.0,0.51,28.0,54.0,19.0,23.0,11.0,
3964,18.0,0.51,15.0,42.0,9.0,23.0,11.0,
3965,19.0,0.54,10.0,36.0,8.0,22.0,21.0,
3966,11.0,0.29,13.0,26.0,5.0,16.0,8.3,
3967,3.2,0.18,16.0,32.0,6.0,10.0,2.1,
3968,2.5,0.14,15.0,30.0,12.0,9.0,1.6,
3969,2.0,0.14,18.0,30.0,5.0,7.7,0.1,
3970,2.4,0.18,15.0,29.0,14.0,11.0,0.3,
3971,2.1,0.23,20.0,23.0,11.0,14.0,3.4,
3972,4.1,0.21,18.0,23.0,12.0,17.0,1.3,
3973,4.1,0.16,24.0,23.0,4.0,11.0,0.4,
3974,2.2,0.15,23.0,26.0,4.0,11.0,0.4,
3975,2.2,0.15,18.0,31.0,6.0,11.0,0.4,
3976,2.3,0.14,16.0,22.0,5.0,11.0,0.4,
3977,2.5,0.14,14.0,14.0,3.0,11.0,0.4,
3978,2.3,0.14,11.0,18.0,3.0,11.0,0.4,
3979,2.4,0.2,11.0,26.0,4.0,16.0,4.5,
3980,2.5,0.32,16.0,32.0,6.0,17.0,1.4,
3981,2.7,0.31,23.0,25.0,9.0,17.0,1.4,
3982,2.7,0.23,31.0,20.0,9.0,17.0,1.4,
3983,2.7,0.19,46.0,19.0,6.0,17.0,1.4,
3984,3.5,0.18,66.0,32.0,11.0,17.0,1.4,
3985,4.3,0.2,71.0,45.0,22.0,6.8,0.7,
3986,4.9,0.22,77.0,45.0,24.0,7.9,0.4,
3987,3.8,0.15,45.0,35.0,31.0,7.9,0.4,
3988,9.0,0.26,20.0,34.0,23.0,14.0,6.7,
3989,3.8,0.18,28.0,31.0,19.0,8.8,2.4,
3990,4.5,0.21,25.0,28.0,11.0,10.0,1.4,
3991,3.1,0.32,31.0,27.0,15.0,20.0,-0.4,
3992,3.2,0.34,25.0,28.0,17.0,23.0,0.9,
3993,3.0,0.34,29.0,32.0,20.0,18.0,-0.5,
3994,3.3,0.35,26.0,29.0,21.0,17.0,0.4,
3995,4.0,0.37,24.0,34.0,20.0,18.0,2.1,
3996,4.3,0.35,15.0,40.0,21.0,21.0,0.4,
3997,3.3,0.28,17.0,44.0,19.0,16.0,1.7,
3998,2.8,0.17,25.0,32.0,19.0,16.0,1.7,
3999,2.3,0.17,22.0,28.0,17.0,9.0,1.8,
4000,2.2,0.19,14.0,23.0,14.0,17.0,0.1,
4001,3.4,0.21,12.0,28.0,15.0,17.0,0.4,
4002,3.1,0.23,10.0,27.0,13.0,17.0,2.1,
4003,3.0,0.21,15.0,30.0,17.0,11.0,2.5,
4004,3.4,0.31,29.0,36.0,16.0,12.0,3.1,
4005,3.1,0.39,31.0,31.0,21.0,19.0,5.4,
4006,3.6,0.31,53.0,35.0,24.0,16.0,2.8,
4007,9.9,0.32,35.0,33.0,19.0,18.0,3.3,
4008,17.0,0.5,33.0,42.0,16.0,25.0,6.6,
4009,22.0,0.6,32.0,44.0,13.0,25.0,7.9,
4010,18.0,0.55,31.0,43.0,18.0,20.0,7.3,
4011,9.8,0.29,28.0,40.0,21.0,14.0,4.4,
4012,3.8,0.1,23.0,34.0,20.0,7.5,1.4,
4013,3.3,0.16,23.0,37.0,20.0,11.0,1.7,
4014,3.1,0.37,30.0,39.0,19.0,11.0,1.7,
4015,2.8,0.34,26.0,39.0,19.0,11.0,1.7,
4016,2.1,0.35,23.0,36.0,21.0,22.0,-0.4,
4017,2.2,0.35,26.0,32.0,18.0,22.0,-0.4,
4018,2.4,0.36,22.0,35.0,20.0,21.0,-0.4,
4019,2.3,0.41,11.0,39.0,14.0,25.0,-0.1,
4020,2.3,0.28,6.3,42.0,11.0,16.0,9.0,
4021,2.0,0.31,13.0,34.0,13.0,13.0,7.7,
4022,3.1,0.58,19.0,30.0,11.0,21.0,16.0,
4023,9.6,0.81,30.0,32.0,19.0,20.0,10.0,
4024,8.2,0.54,41.0,39.0,26.0,15.0,2.8,
4025,4.4,0.2,60.0,44.0,23.0,8.8,1.1,
4026,3.7,0.18,71.0,43.0,26.0,5.8,0.6,
4027,3.4,0.18,73.0,43.0,22.0,5.8,0.6,
4028,3.0,0.16,61.0,41.0,20.0,5.2,0.7,
4029,2.4,0.12,45.0,39.0,16.0,4.4,1.0,
4030,2.7,0.13,47.0,37.0,17.0,5.2,0.8,
4031,3.4,0.23,62.0,67.0,37.0,9.4,1.1,
4032,5.9,0.29,65.0,66.0,36.0,13.0,0.6,
4033,8.6,0.31,64.0,66.0,38.0,14.0,1.0,
4034,7.4,0.32,74.0,72.0,41.0,12.0,0.9,
4035,5.7,0.25,60.0,76.0,43.0,9.6,0.7,
4036,3.7,0.18,60.0,70.0,36.0,8.3,1.3,
4037,4.1,0.23,69.0,60.0,27.0,9.0,0.4,
4038,3.4,0.22,61.0,53.0,21.0,8.8,0.1,
4039,7.8,0.41,45.0,57.0,22.0,20.0,0.4,
4040,11.0,0.46,30.0,58.0,23.0,28.0,0.7,
4041,5.6,0.42,35.0,64.0,27.0,15.0,0.4,
4042,3.9,0.34,26.0,62.0,31.0,17.0,0.4,
4043,3.2,0.35,22.0,69.0,30.0,17.0,0.8,
4044,4.0,0.41,24.0,84.0,33.0,19.0,0.6,
4045,3.6,0.5,23.0,91.0,37.0,23.0,0.4,
4046,3.5,0.38,28.0,95.0,46.0,15.0,1.7,
4047,3.5,0.45,24.0,83.0,51.0,18.0,2.3,
4048,3.5,0.34,32.0,83.0,52.0,11.0,1.9,
4049,3.4,0.25,36.0,72.0,46.0,10.0,1.7,
4050,3.6,0.23,36.0,71.0,38.0,10.0,1.7,
