,SO2,CO,O3,PM10,PM25,NO2,pr
1779,3.9,0.43,23.0,42.0,14.0,26.6,
1780,1.2,0.42,22.0,42.0,16.0,16.3,
1781,2.0,0.42,22.0,42.0,17.0,20.9,
1782,3.4,0.41,20.0,40.0,17.0,25.3,
1783,1.3,0.41,19.0,40.0,17.0,14.7,
1784,2.2,0.41,18.0,38.0,16.0,21.7,
1785,1.0,0.41,17.0,35.0,16.0,21.7,
1786,0.7,0.41,16.0,32.0,15.0,24.1,
1787,3.5,0.4,17.0,30.0,13.0,29.4,
1788,4.3,0.4,17.0,32.0,12.0,26.6,
1789,3.6,0.4,19.0,36.0,12.0,23.4,
1790,2.1,0.39,24.0,43.0,12.0,11.4,
1791,2.0,0.39,29.0,47.0,13.0,10.5,
1792,1.7,0.38,35.0,49.0,13.0,11.0,
1793,1.6,0.37,40.0,50.0,14.0,12.1,
1794,3.0,0.37,43.0,51.0,14.0,22.5,
1795,6.0,0.39,44.0,54.0,14.0,30.2,
1796,5.8,0.39,44.0,59.0,16.0,28.8,
1797,5.7,0.39,41.0,62.0,16.0,33.5,
1798,2.6,0.4,36.0,64.0,17.0,32.8,
1799,8.1,0.42,30.0,66.0,18.0,40.4,
1800,2.7,0.45,23.0,70.0,19.0,37.5,
1801,2.9,0.48,17.0,71.0,21.0,36.9,
1802,3.0,0.53,13.0,72.0,23.0,43.1,
1803,3.1,0.56,10.0,78.0,27.0,28.4,
1804,2.1,0.58,9.0,82.0,32.0,22.9,
1805,2.2,0.63,8.0,86.0,37.0,34.3,
1806,2.2,0.68,7.0,90.0,40.0,38.8,
1807,3.1,0.73,7.0,93.0,44.0,36.5,
1808,2.9,0.78,7.0,96.0,47.0,37.1,
1809,3.1,0.85,7.0,98.0,50.0,45.1,
1810,6.9,0.86,7.0,103.0,54.0,46.4,
1811,6.7,0.87,8.0,106.0,58.0,38.7,
1812,10.5,0.91,9.0,105.0,57.0,46.3,
1813,13.7,0.93,12.0,110.0,60.0,41.6,
1814,10.0,0.9,15.0,110.0,61.0,31.3,
1815,11.2,0.85,19.0,106.0,57.0,20.3,
1816,2.6,0.78,24.0,100.0,52.0,15.7,
1817,3.6,0.69,27.0,92.0,45.0,23.0,
1818,7.0,0.63,29.0,85.0,39.0,33.2,
1819,5.4,0.6,29.0,82.0,36.0,29.4,
1820,5.3,0.54,30.0,80.0,33.0,25.1,
1821,2.0,0.49,29.0,79.0,32.0,23.9,
1822,3.7,0.49,26.0,78.0,31.0,44.5,
1823,4.8,0.5,24.0,80.0,31.0,25.7,
1824,7.6,0.52,22.0,82.0,33.0,15.7,
1825,4.1,0.52,21.0,80.0,31.0,17.1,
1826,3.5,0.52,21.0,77.0,29.0,19.1,
1827,2.1,0.52,21.0,74.0,26.0,16.8,
1828,3.4,0.52,20.0,72.0,26.0,18.3,
1829,2.7,0.51,20.0,72.0,26.0,14.2,
1830,2.7,0.48,22.0,70.0,26.0,14.7,
1831,2.9,0.46,23.0,68.0,26.0,13.7,
1832,3.0,0.45,23.0,64.0,25.0,10.6,
1833,1.5,0.44,24.0,60.0,23.0,13.5,
1834,1.6,0.43,25.0,54.0,20.0,19.1,
1835,1.6,0.42,26.0,50.0,18.0,19.1,
1836,4.0,0.45,28.0,52.0,17.0,19.0,
1837,2.9,0.45,30.0,66.0,28.0,12.3,
1838,2.2,0.44,33.0,68.0,27.0,9.5,
1839,1.7,0.43,35.0,70.0,26.0,9.0,
1840,1.6,0.43,36.0,64.0,23.0,8.3,
1841,2.0,0.43,37.0,52.0,13.0,10.3,
1842,2.0,0.43,39.0,48.0,12.0,11.2,
1843,2.3,0.43,40.0,45.0,11.0,13.1,
1844,1.5,0.39,40.0,42.0,10.0,10.2,
1845,1.3,0.39,39.0,40.0,10.0,13.3,
1846,1.6,0.39,38.0,38.0,9.0,13.8,
1847,2.0,0.4,36.0,36.0,9.0,10.7,
1848,2.0,0.4,36.0,36.0,9.0,10.7,
1849,2.0,0.4,36.0,36.0,9.0,10.7,
1850,2.0,0.4,36.0,36.0,9.0,10.7,
1851,2.0,0.4,36.0,36.0,9.0,10.7,
1852,2.0,0.4,36.0,36.0,9.0,10.7,
1853,2.0,0.4,36.0,36.0,9.0,10.7,
1854,2.0,0.4,36.0,36.0,9.0,10.7,
1855,2.2,0.61,12.0,30.0,15.0,31.7,
1856,7.2,0.64,9.0,35.0,18.0,31.4,
1857,4.1,0.65,8.0,40.0,21.0,23.2,
1858,2.0,0.65,9.0,40.0,21.0,18.1,
1859,4.3,0.64,10.0,36.0,19.0,22.8,
1860,3.9,0.63,14.0,36.0,17.0,19.4,
1861,5.5,0.62,18.0,36.0,17.0,20.3,
1862,3.5,0.6,24.0,42.0,19.0,14.2,
1863,6.0,0.6,29.0,46.0,20.0,12.3,
1864,6.0,0.59,34.0,50.0,20.0,12.9,
1865,2.7,0.57,38.0,53.0,21.0,9.5,
1866,2.1,0.57,41.0,56.0,20.0,7.8,
1867,2.0,0.56,44.0,61.0,19.0,10.1,
1868,2.2,0.56,44.0,58.0,19.0,12.9,
1869,1.7,0.54,44.0,55.0,18.0,10.0,
1870,2.0,0.53,43.0,51.0,17.0,9.6,
1871,2.0,0.48,41.0,47.0,18.0,11.6,
1872,1.8,0.47,40.0,44.0,17.0,11.2,
1873,2.2,0.48,38.0,41.0,15.0,17.6,
1874,4.6,0.48,36.0,39.0,14.0,18.0,
1875,2.2,0.48,35.0,37.0,13.0,8.7,
1876,1.7,0.47,36.0,36.0,12.0,8.4,
1877,2.0,0.46,36.0,32.0,10.0,7.2,
1878,1.8,0.46,36.0,30.0,9.0,7.3,
1879,2.1,0.46,37.0,30.0,10.0,7.7,
1880,1.6,0.46,37.0,30.0,11.0,7.2,
1881,1.6,0.47,37.0,32.0,12.0,12.0,
1882,1.8,0.49,35.0,32.0,13.0,14.4,
1883,2.2,0.52,34.0,34.0,12.0,13.3,
1884,2.1,0.57,33.0,39.0,13.0,11.7,
1885,2.9,0.63,33.0,52.0,19.0,13.9,
1886,3.6,0.7,33.0,74.0,28.0,13.7,
1887,2.9,0.76,32.0,96.0,39.0,13.9,
1888,2.7,0.82,33.0,113.0,50.0,13.5,
1889,3.4,0.87,35.0,122.0,58.0,14.8,
1890,2.9,0.9,36.0,120.0,61.0,15.6,
1891,3.1,0.93,37.0,116.0,60.0,14.4,
1892,2.1,0.92,37.0,108.0,57.0,13.5,
1893,1.8,0.89,36.0,102.0,54.0,13.0,
1894,1.6,0.86,35.0,97.0,50.0,12.1,
1895,1.7,0.8,35.0,94.0,47.0,10.2,
1896,1.7,0.75,34.0,92.0,44.0,8.4,
1897,1.6,0.69,34.0,89.0,39.0,10.0,
1898,2.5,0.63,34.0,86.0,35.0,10.3,
1899,1.7,0.58,34.0,80.0,31.0,7.0,
1900,1.8,0.54,35.0,77.0,27.0,7.9,
1901,1.7,0.51,36.0,73.0,25.0,9.6,
1902,2.2,0.49,36.0,73.0,25.0,9.0,
1903,3.6,0.47,36.0,75.0,26.0,16.6,
1904,4.3,0.47,35.0,76.0,27.0,12.8,
1905,3.1,0.47,35.0,76.0,26.0,14.0,
1906,2.0,0.48,35.0,74.0,25.0,13.7,
1907,2.5,0.48,35.0,71.0,23.0,11.1,
1908,2.2,0.49,36.0,68.0,21.0,11.1,
1909,2.2,0.5,38.0,70.0,21.0,9.6,
1910,2.3,0.51,40.0,70.0,20.0,8.3,
1911,2.6,0.52,44.0,71.0,21.0,7.6,
1912,3.2,0.54,47.0,72.0,21.0,9.7,
1913,3.2,0.55,49.0,77.0,23.0,8.7,
1914,3.5,0.56,51.0,80.0,23.0,8.1,
1915,3.2,0.59,51.0,79.0,24.0,8.2,
1916,2.9,0.6,51.0,78.0,24.0,10.9,
1917,1.5,0.61,49.0,72.0,23.0,10.2,
1918,1.5,0.63,46.0,65.0,22.0,10.2,
1919,2.0,0.66,42.0,60.0,21.0,18.3,
1920,3.4,0.68,38.0,58.0,21.0,20.0,
1921,2.2,0.71,33.0,57.0,22.0,20.9,
1922,2.6,0.73,29.0,57.0,23.0,24.8,
1923,1.7,0.75,24.0,56.0,24.0,24.7,
1924,2.1,0.77,20.0,56.0,26.0,26.1,
1925,1.8,0.8,17.0,54.0,27.0,28.8,
1926,1.8,0.83,13.0,53.0,28.0,30.3,
1927,2.3,0.87,10.0,54.0,28.0,29.8,
1928,2.1,0.9,8.0,54.0,29.0,28.9,
1929,2.1,0.97,7.0,55.0,29.0,33.8,
1930,4.1,1.01,7.0,60.0,31.0,39.0,
1931,4.4,0.99,8.0,63.0,31.0,24.8,
1932,5.0,0.98,10.0,63.0,29.0,21.9,
1933,4.1,0.95,14.0,66.0,29.0,15.7,
1934,3.0,0.9,20.0,60.0,25.0,9.7,
1935,2.1,0.85,25.0,54.0,22.0,9.6,
1936,3.5,0.79,31.0,56.0,22.0,10.0,
1937,2.2,0.69,36.0,56.0,22.0,9.6,
1938,2.1,0.63,41.0,62.0,23.0,10.7,
1939,2.5,0.61,43.0,68.0,25.0,15.2,
1940,2.2,0.59,43.0,68.0,25.0,17.8,
1941,2.6,0.59,42.0,68.0,23.0,18.9,
1942,3.6,0.59,39.0,65.0,21.0,20.0,
1943,5.1,0.61,34.0,62.0,20.0,32.1,
1944,10.0,0.65,28.0,64.0,20.0,43.4,
1945,6.7,0.7,23.0,68.0,22.0,40.8,
1946,3.2,0.74,18.0,74.0,26.0,30.4,
1947,3.2,0.78,15.0,78.0,29.0,32.3,
1948,3.6,0.83,11.0,82.0,32.0,33.0,
1949,3.1,0.87,9.0,84.0,34.0,31.0,
1950,2.5,0.89,7.0,84.0,34.0,23.7,
1951,3.2,0.9,7.0,76.0,33.0,23.2,
1952,3.2,0.89,7.0,71.0,31.0,23.9,
1953,1.6,0.86,8.0,70.0,32.0,19.6,
1954,1.3,0.82,8.0,68.0,33.0,23.2,
1955,1.8,0.76,10.0,74.0,36.0,16.6,
1956,2.5,0.69,13.0,79.0,41.0,21.7,
1957,2.5,0.63,18.0,80.0,42.0,22.7,
1958,2.7,0.58,24.0,81.0,46.0,14.5,
1959,4.0,0.53,31.0,83.0,47.0,11.5,
1960,4.0,0.49,37.0,84.0,48.0,11.5,
1961,6.7,0.42,44.0,85.0,49.0,21.1,
1962,5.1,0.37,49.0,89.0,52.0,19.6,
1963,4.8,0.35,51.0,96.0,58.0,23.6,
1964,4.1,0.29,51.0,107.0,62.0,16.2,
1965,4.3,0.23,47.0,100.0,56.0,32.6,
1966,5.9,0.19,41.0,93.0,49.0,41.0,
1967,3.2,0.17,34.0,85.0,41.0,37.0,
1968,2.0,0.21,27.0,74.0,34.0,38.9,
1969,1.8,0.22,20.0,75.0,35.0,33.3,
1970,2.0,0.24,14.0,74.0,35.0,37.8,
1971,3.6,0.26,10.0,76.0,37.0,31.7,
1972,3.5,0.3,7.0,78.0,38.0,28.4,
1973,2.7,0.35,6.0,82.0,38.0,26.6,
1974,2.3,0.37,7.0,86.0,41.0,20.9,
1975,2.6,0.39,7.0,87.0,43.0,26.5,
1976,2.1,0.37,7.0,90.0,47.0,26.1,
1977,2.6,0.37,7.0,98.0,52.0,26.7,
1978,2.3,0.37,7.0,107.0,59.0,26.2,
1979,2.2,0.33,9.0,112.0,65.0,19.2,
1980,2.3,0.29,12.0,102.0,58.0,15.4,
1981,3.1,0.25,14.0,90.0,50.0,14.4,
1982,2.3,0.21,17.0,78.0,40.0,10.2,
1983,2.3,0.16,20.0,66.0,28.0,12.3,
1984,2.3,0.16,20.0,66.0,28.0,12.3,
1985,3.4,0.08,26.0,60.0,25.0,19.7,
1986,2.6,0.03,28.0,59.0,24.0,18.7,
1987,2.0,0.02,28.0,58.0,22.0,14.0,
1988,1.5,0.02,28.0,54.0,20.0,13.4,
1989,2.0,0.02,28.0,50.0,17.0,10.2,
1990,2.0,0.01,28.0,44.0,13.0,8.3,
1991,2.1,0.01,27.0,39.0,10.0,10.7,
1992,1.7,0.01,26.0,37.0,10.0,11.6,
1993,2.2,0.01,25.0,36.0,10.0,11.2,
1994,3.0,0.01,25.0,35.0,12.0,14.2,
1995,2.7,0.01,24.0,36.0,12.0,8.2,
1996,3.0,0.01,24.0,38.0,13.0,10.6,
1997,3.0,0.01,24.0,38.0,13.0,10.6,
1998,4.0,0.01,21.0,36.0,13.0,17.8,
1999,3.6,0.02,19.0,34.0,14.0,15.4,
2000,4.3,0.02,18.0,33.0,14.0,18.3,
2001,3.1,0.04,16.0,32.0,14.0,23.7,
2002,4.6,0.06,15.0,33.0,15.0,25.5,
2003,2.3,0.09,13.0,34.0,17.0,21.1,
2004,2.2,0.12,12.0,33.0,19.0,19.4,
2005,1.5,0.15,12.0,33.0,19.0,16.8,
2006,1.5,0.16,13.0,34.0,17.0,15.6,
2007,1.5,0.18,14.0,33.0,15.0,14.4,
2008,2.0,0.2,15.0,32.0,13.0,18.9,
2009,2.0,0.2,17.0,32.0,13.0,18.1,
2010,1.8,0.19,19.0,30.0,12.0,20.3,
2011,1.6,0.18,19.0,29.0,12.0,19.5,
2012,1.6,0.17,20.0,30.0,13.0,16.2,
2013,1.6,0.17,20.0,30.0,13.0,16.2,
2014,1.6,0.17,20.0,30.0,13.0,16.2,
2015,1.7,0.16,20.0,28.0,10.0,13.8,
2016,1.8,0.16,21.0,28.0,9.0,11.5,
2017,1.7,0.16,21.0,28.0,8.0,12.1,
2018,1.8,0.16,22.0,26.0,8.0,11.9,
2019,2.5,0.17,23.0,23.0,8.0,12.3,
2020,4.1,0.17,23.0,22.0,7.0,14.8,
2021,4.1,0.17,23.0,22.0,7.0,14.8,
2022,4.1,0.17,23.0,22.0,7.0,14.8,
2023,2.1,0.19,24.0,19.0,5.0,10.7,
2024,5.5,0.19,23.0,18.0,4.0,17.0,
2025,4.6,0.2,23.0,18.0,4.0,17.3,
2026,4.6,0.2,23.0,18.0,4.0,17.3,
2027,4.6,0.2,23.0,18.0,4.0,17.3,
2028,1.8,0.21,22.0,20.0,5.0,15.9,
2029,1.6,0.22,23.0,20.0,5.0,17.6,
2030,2.7,0.23,22.0,24.0,5.0,22.7,
2031,3.0,0.25,21.0,26.0,5.0,29.3,
2032,2.9,0.27,20.0,26.0,6.0,27.4,
2033,2.5,0.28,20.0,25.0,7.0,21.9,
2034,1.3,0.29,19.0,24.0,8.0,19.9,
2035,1.7,0.3,19.0,21.0,8.0,20.0,
2036,5.0,0.32,17.0,20.0,7.0,27.1,
2037,2.3,0.33,15.0,18.0,8.0,25.7,
2038,1.7,0.34,14.0,18.0,7.0,19.1,
2039,2.3,0.33,15.0,16.0,6.0,18.0,
2040,2.3,0.33,16.0,16.0,5.0,13.4,
2041,2.5,0.33,17.0,15.0,5.0,13.5,
2042,2.6,0.34,16.0,16.0,6.0,15.6,
2043,3.0,0.34,15.0,16.0,7.0,21.7,
2044,3.6,0.34,15.0,18.0,9.0,16.1,
2045,2.7,0.34,16.0,19.0,10.0,17.5,
2046,3.4,0.34,17.0,18.0,10.0,13.8,
2047,2.5,0.32,19.0,18.0,9.0,5.7,
2048,4.9,0.29,20.0,14.0,7.0,10.7,
2049,2.5,0.27,23.0,12.0,5.0,5.9,
2050,2.0,0.24,26.0,10.0,4.0,5.8,
2051,2.0,0.21,29.0,8.0,3.0,6.0,
2052,5.3,0.18,32.0,8.0,3.0,9.2,
2053,4.0,0.16,35.0,8.0,3.0,10.5,
2054,4.9,0.14,37.0,8.0,2.0,9.1,
2055,2.6,0.15,36.0,8.0,2.0,7.0,
2056,2.0,0.17,36.0,7.0,1.0,11.5,
2057,3.6,0.18,35.0,6.0,1.0,11.9,
2058,2.5,0.2,34.0,5.0,1.0,11.4,
2059,2.6,0.22,32.0,5.0,1.0,12.3,
2060,2.3,0.25,31.0,6.0,1.0,13.3,
2061,1.7,0.28,28.0,6.0,1.0,23.4,
2062,1.3,0.31,25.0,7.0,1.0,21.8,
2063,1.1,0.34,21.0,8.0,1.0,23.6,
2064,1.1,0.39,18.0,10.0,2.0,24.2,
2065,1.1,0.44,14.0,10.0,3.0,25.3,
2066,1.1,0.5,11.0,12.0,5.0,24.3,
2067,2.5,0.57,8.0,13.0,6.0,20.9,
2068,3.0,0.56,7.0,16.0,8.0,16.1,
2069,4.4,0.57,8.0,20.0,9.0,16.1,
2070,2.3,0.55,9.0,24.0,11.0,12.3,
2071,5.3,0.53,10.0,26.0,11.0,13.8,
2072,2.1,0.51,10.0,26.0,11.0,17.7,
2073,2.5,0.51,10.0,24.0,10.0,23.6,
2074,3.5,0.49,10.0,27.0,12.0,21.3,
2075,2.7,0.49,11.0,30.0,16.0,26.3,
2076,5.1,0.53,11.0,35.0,20.0,29.4,
2077,3.4,0.55,11.0,41.0,24.0,21.0,
2078,1.6,0.55,11.0,39.0,21.0,22.2,
2079,1.7,0.55,12.0,35.0,17.0,14.0,
2080,1.3,0.54,13.0,28.0,12.0,22.8,
2081,1.2,0.52,15.0,21.0,8.0,23.3,
2082,1.2,0.49,16.0,18.0,7.0,15.3,
2083,1.2,0.44,18.0,17.0,7.0,17.5,
2084,1.1,0.42,19.0,16.0,7.0,19.9,
2085,3.2,0.4,18.0,16.0,7.0,22.4,
2086,3.9,0.43,17.0,15.0,7.0,22.2,
2087,2.2,0.47,16.0,14.0,6.0,19.1,
2088,2.0,0.5,15.0,12.0,5.0,18.6,
2089,1.6,0.53,15.0,10.0,3.0,12.6,
2090,2.5,0.57,14.0,9.0,3.0,15.0,
2091,1.7,0.61,14.0,7.0,2.0,12.3,
2092,1.5,0.63,14.0,6.0,1.0,9.5,
2093,2.6,0.65,14.0,5.0,1.0,11.1,
2094,1.0,0.6,14.0,4.0,1.0,9.3,
2095,1.0,0.55,16.0,10.0,2.0,9.6,
2096,1.0,0.49,17.0,14.0,2.0,12.3,
2097,1.0,0.43,18.0,14.0,4.0,20.9,
2098,1.0,0.36,19.0,14.0,6.0,20.1,
2099,1.0,0.28,21.0,14.0,7.0,18.7,
2100,1.0,0.23,21.0,17.0,9.0,18.7,
2101,5.7,0.2,22.0,20.0,11.0,19.0,
2102,5.1,0.21,24.0,25.0,12.0,18.7,
2103,3.9,0.21,24.0,30.0,15.0,19.5,
2104,4.1,0.23,23.0,36.0,17.0,28.6,
2105,3.6,0.26,23.0,40.0,19.0,27.0,
2106,3.6,0.26,23.0,40.0,19.0,27.0,
2107,3.6,0.32,24.0,48.0,24.0,22.3,
2108,4.0,0.33,24.0,50.0,26.0,19.9,
2109,2.9,0.34,24.0,51.0,29.0,19.0,
2110,2.7,0.35,23.0,49.0,30.0,19.7,
2111,3.2,0.37,23.0,50.0,30.0,14.2,
2112,3.6,0.35,24.0,51.0,30.0,12.3,
2113,2.6,0.32,26.0,46.0,28.0,6.9,
2114,2.5,0.3,27.0,40.0,24.0,5.5,
2115,2.3,0.27,29.0,36.0,21.0,1.8,
2116,2.5,0.25,30.0,34.0,18.0,4.6,
2117,5.0,0.22,31.0,32.0,17.0,8.1,
2118,7.7,0.19,33.0,33.0,16.0,13.3,
2119,8.7,0.17,34.0,36.0,18.0,12.0,
2120,7.6,0.18,35.0,38.0,19.0,12.8,
2121,4.3,0.2,34.0,42.0,19.0,17.3,
2122,2.6,0.22,34.0,45.0,21.0,16.7,
2123,2.5,0.23,33.0,46.0,21.0,16.7,
2124,2.2,0.24,33.0,49.0,21.0,13.9,
2125,2.0,0.25,34.0,51.0,20.0,13.5,
2126,2.0,0.24,35.0,53.0,19.0,9.0,
2127,1.6,0.23,37.0,56.0,18.0,9.2,
2128,1.3,0.22,39.0,58.0,17.0,9.6,
2129,1.5,0.2,41.0,62.0,16.0,9.7,
2130,1.7,0.18,42.0,65.0,16.0,14.7,
2131,2.5,0.17,42.0,68.0,14.0,20.9,
2132,2.0,0.16,42.0,66.0,14.0,18.9,
2133,1.5,0.15,41.0,60.0,13.0,19.6,
2134,3.6,0.15,39.0,55.0,12.0,21.4,
2135,1.2,0.15,38.0,50.0,12.0,10.2,
2136,1.3,0.14,36.0,46.0,11.0,8.8,
2137,1.3,0.24,36.0,44.0,11.0,5.8,
2138,1.0,0.24,35.0,42.0,11.0,4.4,
2139,1.2,0.23,37.0,38.0,10.0,3.1,
2140,1.6,0.22,38.0,38.0,10.0,6.2,
2141,1.6,0.22,38.0,38.0,10.0,6.2,
2142,1.6,0.22,38.0,38.0,10.0,6.2,
2143,1.6,0.22,38.0,38.0,10.0,6.2,
2144,2.5,0.18,41.0,35.0,8.0,11.6,
2145,2.0,0.07,40.0,35.0,9.0,17.6,
2146,1.7,0.07,38.0,37.0,9.0,21.4,
2147,2.0,0.06,37.0,39.0,10.0,19.1,
2148,1.6,0.06,36.0,40.0,11.0,13.3,
2149,2.2,0.11,36.0,42.0,11.0,12.8,
2150,1.3,0.15,36.0,42.0,11.0,8.2,
2151,1.2,0.2,37.0,42.0,11.0,6.9,
2152,1.2,0.24,39.0,42.0,11.0,7.7,
2153,1.3,0.29,41.0,42.0,11.0,8.1,
2154,1.2,0.29,43.0,42.0,11.0,9.7,
2155,1.0,0.29,45.0,42.0,11.0,11.6,
2156,1.0,0.29,45.0,42.0,11.0,11.9,
2157,1.1,0.29,45.0,42.0,11.0,13.8,
2158,1.1,0.3,44.0,42.0,11.0,11.6,
2159,1.0,0.3,43.0,42.0,11.0,10.9,
2160,1.8,0.3,41.0,61.0,12.0,13.5,
2161,4.9,0.3,40.0,58.0,12.0,9.3,
2162,1.3,0.29,39.0,53.0,11.0,4.3,
2163,1.0,0.27,39.0,50.0,11.0,3.1,
2164,1.1,0.26,39.0,46.0,10.0,3.5,
2165,1.0,0.24,39.0,44.0,9.0,2.6,
2166,1.8,0.22,39.0,43.0,10.0,6.5,
2167,2.6,0.2,39.0,40.0,10.0,7.2,
2168,1.3,0.19,39.0,38.0,9.0,6.5,
2169,1.0,0.19,39.0,36.0,9.0,7.7,
2170,1.0,0.19,38.0,36.0,9.0,12.1,
2171,1.2,0.2,37.0,38.0,8.0,14.2,
2172,1.1,0.21,36.0,42.0,11.0,11.0,
2173,1.0,0.22,36.0,48.0,11.0,10.7,
2174,1.0,0.24,37.0,56.0,12.0,9.2,
2175,1.0,0.25,39.0,68.0,14.0,6.8,
2176,1.0,0.27,40.0,82.0,16.0,7.6,
2177,1.0,0.28,42.0,94.0,18.0,9.8,
2178,1.0,0.3,43.0,104.0,21.0,11.9,
2179,1.0,0.31,43.0,108.0,22.0,16.1,
2180,1.0,0.34,43.0,104.0,23.0,13.7,
2181,1.0,0.35,42.0,96.0,25.0,12.3,
2182,1.0,0.35,41.0,87.0,25.0,11.5,
2183,1.1,0.36,39.0,79.0,25.0,15.3,
2184,1.1,0.37,36.0,74.0,24.0,13.9,
2185,1.0,0.37,34.0,74.0,23.0,10.2,
2186,1.0,0.37,32.0,74.0,22.0,7.7,
2187,1.0,0.35,31.0,74.0,20.0,8.2,
2188,1.2,0.34,30.0,74.0,18.0,10.5,
2189,6.2,0.33,28.0,74.0,16.0,18.3,
2190,6.9,0.32,26.0,74.0,15.0,18.6,
2191,8.2,0.3,25.0,74.0,15.0,16.1,
2192,4.9,0.28,24.0,74.0,14.0,16.4,
2193,1.5,0.28,23.0,74.0,13.0,14.3,
2194,1.1,0.28,22.0,74.0,12.0,17.8,
2195,1.0,0.28,22.0,74.0,12.0,10.7,
2196,1.0,0.28,22.0,74.0,11.0,12.1,
2197,1.0,0.28,25.0,74.0,11.0,9.5,
2198,1.0,0.29,28.0,74.0,11.0,6.3,
2199,1.6,0.3,31.0,74.0,10.0,4.8,
2200,2.2,0.29,34.0,74.0,9.0,4.5,
2201,2.5,0.28,36.0,74.0,9.0,5.1,
2202,2.6,0.27,38.0,74.0,8.0,7.0,
2203,3.0,0.27,39.0,74.0,7.0,7.7,
2204,2.3,0.26,39.0,74.0,6.0,9.7,
2205,2.7,0.25,38.0,74.0,6.0,12.3,
2206,2.5,0.24,36.0,74.0,6.0,10.9,
2207,14.4,0.25,33.0,42.0,6.0,16.6,
2208,19.4,0.26,29.0,36.0,7.0,21.7,
2209,8.3,0.28,26.0,34.0,8.0,17.8,
2210,13.9,0.3,22.0,32.0,8.0,21.1,
2211,3.6,0.32,19.0,32.0,10.0,23.2,
2212,3.6,0.32,19.0,32.0,10.0,23.2,
2213,2.3,0.4,13.0,36.0,13.0,22.2,
2214,1.8,0.45,10.0,36.0,14.0,22.0,
2215,1.8,0.5,8.0,34.0,15.0,22.8,
2216,2.1,0.57,7.0,34.0,16.0,21.9,
2217,2.1,0.62,6.0,36.0,18.0,21.1,
2218,2.1,0.62,6.0,36.0,18.0,21.1,
2219,5.4,0.65,9.0,41.0,21.0,18.3,
2220,5.4,0.65,9.0,41.0,21.0,18.3,
2221,6.5,0.6,16.0,46.0,19.0,14.0,
2222,4.1,0.57,20.0,49.0,19.0,8.7,
2223,2.3,0.51,26.0,47.0,15.0,4.6,
2224,4.0,0.5,31.0,48.0,14.0,7.9,
2225,3.9,0.49,36.0,52.0,16.0,8.7,
2226,4.1,0.5,38.0,54.0,17.0,16.1,
2227,3.6,0.52,40.0,74.0,32.0,10.0,
2228,3.0,0.53,40.0,80.0,37.0,6.3,
2229,2.6,0.52,40.0,76.0,33.0,6.8,
2230,3.1,0.52,39.0,72.0,31.0,5.4,
2231,3.5,0.53,37.0,56.0,19.0,9.5,
2232,3.5,0.49,34.0,48.0,15.0,11.0,
2233,4.0,0.47,31.0,46.0,15.0,19.7,
2234,1.8,0.44,28.0,44.0,16.0,19.1,
2235,2.1,0.45,24.0,43.0,16.0,20.5,
2236,1.6,0.47,21.0,42.0,18.0,13.8,
2237,1.6,0.49,18.0,42.0,20.0,17.3,
2238,1.6,0.52,14.0,42.0,21.0,20.3,
2239,1.5,0.54,11.0,38.0,19.0,19.4,
2240,1.7,0.61,8.0,37.0,19.0,25.0,
2241,2.1,0.68,7.0,39.0,20.0,30.9,
2242,4.1,0.72,7.0,42.0,21.0,34.9,
2243,5.5,0.71,8.0,48.0,22.0,19.0,
2244,3.7,0.7,10.0,50.0,21.0,11.6,
2245,3.7,0.73,14.0,51.0,20.0,11.6,
2246,2.5,0.7,18.0,52.0,20.0,9.2,
2247,1.6,0.67,23.0,50.0,19.0,5.4,
2248,1.7,0.59,28.0,50.0,19.0,4.5,
2249,1.5,0.5,32.0,50.0,19.0,5.5,
2250,2.1,0.42,36.0,50.0,19.0,8.8,
2251,2.2,0.41,37.0,48.0,18.0,11.6,
2252,2.6,0.39,37.0,48.0,16.0,12.9,
2253,2.0,0.4,36.0,48.0,15.0,13.5,
2254,1.8,0.4,35.0,51.0,15.0,12.6,
2255,1.8,0.4,33.0,52.0,13.0,8.6,
2256,2.0,0.4,30.0,50.0,15.0,9.2,
2257,2.1,0.41,28.0,48.0,14.0,11.1,
2258,1.1,0.42,27.0,45.0,15.0,7.3,
2259,1.3,0.43,25.0,43.0,16.0,13.0,
2260,1.0,0.44,23.0,43.0,16.0,15.6,
2261,1.1,0.46,21.0,46.0,18.0,16.8,
2262,3.4,0.48,19.0,49.0,19.0,25.8,
2263,3.9,0.5,17.0,52.0,23.0,21.4,
2264,1.5,0.51,15.0,56.0,25.0,20.0,
2265,1.3,0.53,13.0,54.0,25.0,22.4,
2266,3.9,0.56,11.0,53.0,26.0,27.7,
2267,3.6,0.56,11.0,53.0,27.0,21.3,
2268,3.2,0.56,11.0,52.0,26.0,18.5,
2269,3.0,0.56,13.0,55.0,26.0,13.8,
2270,2.3,0.54,16.0,56.0,26.0,12.5,
2271,3.4,0.53,18.0,54.0,24.0,15.9,
2272,3.4,0.52,20.0,54.0,25.0,21.0,
2273,3.9,0.51,22.0,54.0,27.0,27.4,
2274,4.4,0.5,23.0,56.0,28.0,32.7,
2275,3.2,0.5,23.0,59.0,28.0,31.0,
2276,3.1,0.5,23.0,62.0,28.0,31.2,
2277,4.0,0.52,20.0,69.0,27.0,36.6,
